"Code","Gender","Age","Mobile","Trial_number","Angle","Step_Angle","Area1","Area2","Area3","n3SquareOrCircle","BiggerCircleOrSquare","PosBig","StimVal","StimVal3","Nalternativas","RT_type1","Response","Correct","Confidence","RT_Confidence","Nsujeto","binary_correct","squareResp","circleResp"
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,93,3.99733179429067,-2.0943951023932,8527.9407204455,7675.14664840095,4605.08798904057,0,2,2,0.9,0,2,3485,2,TRUE,0.679525222551929,1970,7,1,1,0
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,94,0.529588771992798,2.0943951023932,7661.37443239801,5362.9621026786,3217.77726160716,0,2,2,0.7,0,2,2036,2,TRUE,0.737388724035608,2738,7,1,1,0
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,95,5.99083397381584,2.0943951023932,7076.38039258099,5661.10431406479,1698.33129421944,0,1,1,0.8,0,2,975,1,TRUE,0.734421364985163,1713,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,96,3.21551123882378,-2.0943951023932,8272.05920323833,6617.64736259067,3970.5884175544,2,1,1,0.8,0.6,3,1848,1,TRUE,0.802670623145401,1829,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,97,6.1800468619865,2.0943951023932,8633.59449657549,7770.23504691794,3885.11752345897,2,2,2,0.9,0.5,3,2772,1,FALSE,0.477744807121662,1875,7,0,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,98,4.80329892337991,-2.0943951023932,11177.6533735386,7824.35736147704,1564.87147229541,2,1,1,0.7,0.2,3,1986,1,TRUE,0.879821958456973,4846,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,99,2.89866103766947,-2.0943951023932,5125.23083938395,3587.66158756876,1435.06463502751,0,1,1,0.7,0,2,1884,1,TRUE,0.746290801186944,1879,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,100,3.0700861355916,2.0943951023932,9890.1145007968,9395.60877575696,939.560877575696,0,2,2,0.95,0,2,2510,2,TRUE,0.823442136498516,2732,7,1,1,0
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,101,0.585563884939484,-2.0943951023932,9450.07426084437,8977.57054780215,5386.54232868129,0,2,2,0.95,0,2,2313,2,TRUE,0.798219584569733,2146,7,1,1,0
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,102,0.454082589680497,-2.0943951023932,11855.5026052687,11025.6174228999,6615.37045373993,0,2,2,0.93,0,2,6265,2,TRUE,0.461424332344214,2403,7,1,1,0
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,103,0.464354453246662,-2.0943951023932,10497.7166317935,7348.40164225545,4409.04098535327,1,2,2,0.7,0.6,3,1769,2,TRUE,0.740356083086053,4300,7,1,1,0
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,104,2.72727134938668,-2.0943951023932,5970.36175183821,5552.43642920954,1665.73092876286,1,1,1,0.93,0.3,3,2337,1,TRUE,0.654302670623145,1856,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,105,2.05823459122738,-2.0943951023932,8408.08764094948,5885.66134866464,2942.83067433232,0,1,1,0.7,0,2,1834,1,TRUE,0.624629080118694,3117,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,106,1.91273391903381,-2.0943951023932,5063.38681074596,4557.04812967137,1822.81925186855,0,1,1,0.9,0,2,2244,1,TRUE,0.583086053412463,1298,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,107,3.02315411250852,2.0943951023932,7126.44076946447,6627.58991560196,662.758991560196,0,1,1,0.93,0,2,1731,1,TRUE,0.551928783382789,2045,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,108,5.68419826325833,-2.0943951023932,6092.35883656549,4873.8870692524,1949.55482770096,2,1,1,0.8,0.4,3,3554,1,TRUE,0.624629080118694,3247,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,109,1.88254615948397,-2.0943951023932,9089.01037667182,8634.55985783823,1726.91197156765,0,2,2,0.95,0,2,2999,2,TRUE,0.64540059347181,2102,7,1,1,0
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,110,5.97845179067857,-2.0943951023932,8300.01880730392,7719.01749079264,3087.60699631706,0,1,1,0.93,0,2,1746,1,TRUE,0.502967359050445,1970,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,111,4.52623885529192,2.0943951023932,8492.40105166317,7643.16094649685,1528.63218929937,1,1,1,0.9,0.2,3,2009,1,TRUE,0.507418397626113,3513,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,112,4.08092014386231,-2.0943951023932,10235.4649023598,9723.69165724176,1944.73833144835,1,1,1,0.95,0.2,3,1830,1,TRUE,0.562314540059347,2161,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,113,0.894363484893483,2.0943951023932,9108.45563735757,8197.61007362181,4098.8050368109,0,1,1,0.9,0,2,2147,1,TRUE,0.531157270029674,8098,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,114,1.06237284647596,-2.0943951023932,10561.0326460904,9821.7603608641,5893.05621651846,0,1,1,0.93,0,2,3905,1,TRUE,0.642433234421365,2312,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,115,4.98022034364299,-2.0943951023932,5915.4430562717,5501.36204233268,1650.40861269981,1,2,2,0.93,0.3,3,3247,2,TRUE,0.722551928783383,1473,7,1,1,0
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,116,6.27673535714486,-2.0943951023932,9378.15642071188,8909.24859967628,5345.54915980577,1,1,1,0.95,0.6,3,3580,1,TRUE,0.565281899109792,1933,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,117,5.829073766948,-2.0943951023932,8574.65813543688,7974.4320659563,797.44320659563,1,1,1,0.93,0.1,3,3310,2,FALSE,0.516320474777448,4587,7,0,1,0
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,118,6.26978297875338,2.0943951023932,3188.12977861336,2869.31680075202,1147.72672030081,2,2,2,0.9,0.4,3,3616,2,TRUE,0.719584569732938,3606,7,1,1,0
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,119,3.45442490537833,-2.0943951023932,7450.25594171983,6705.23034754785,2011.56910426436,2,1,1,0.9,0.3,3,2039,1,TRUE,0.577151335311573,1833,7,1,0,1
"b2610cb3a7ca0d46f57b10bac74c369c","f",42,0,120,4.11227305166089,-2.0943951023932,10513.6805426978,8410.94443415824,2523.28333024747,0,2,2,0.8,0,2,2633,2,TRUE,0.707715133531157,1300,7,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,1,4.03439291653245,-2.0943951023932,10888.0839284038,7621.65874988269,3048.66349995308,0,2,2,0.7,0,2,6575,2,TRUE,1,7993,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,3,5.11846369543599,2.0943951023932,6477.00999304638,5181.6079944371,2072.64319777484,0,1,1,0.8,0,2,3893,1,TRUE,0.826923076923077,3333,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,4,6.14619555645022,-2.0943951023932,7827.24456079228,7435.88233275267,1487.17646655053,0,2,2,0.95,0,2,6613,2,TRUE,0.496794871794872,4129,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,5,1.39926145087327,-2.0943951023932,10252.6655651213,9227.39900860918,922.739900860918,0,2,2,0.9,0,2,5892,1,FALSE,0.604166666666667,4946,8,0,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,6,0.731538416062424,2.0943951023932,7264.93266779851,6756.38738105262,2702.55495242105,0,1,1,0.93,0,2,6542,1,TRUE,0.661858974358974,6021,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,7,3.6535732943961,-2.0943951023932,5806.1041703416,4064.27291923912,2032.13645961956,0,2,2,0.7,0,2,2736,2,TRUE,0.950320512820513,2831,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,8,2.90530934032817,2.0943951023932,8599.61903742724,7739.65713368451,2321.89714010535,1,2,2,0.9,0.3,3,5896,2,TRUE,1,4044,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,9,4.20458546865863,2.0943951023932,7339.81357062485,6826.02662068111,3413.01331034056,1,2,2,0.93,0.5,3,5371,1,FALSE,0.698717948717949,6166,8,0,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,10,5.98653185435528,2.0943951023932,9065.21640933845,7252.17312747076,2175.65193824123,0,2,2,0.8,0,2,3298,2,TRUE,0.903846153846154,3316,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,11,3.48258354388788,-2.0943951023932,7614.9914472642,5330.49401308494,2132.19760523398,1,1,1,0.7,0.4,3,2236,1,TRUE,1,861,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,12,5.91470230151993,-2.0943951023932,6089.27325358964,4871.41860287171,974.283720574342,0,1,1,0.8,0,2,2146,1,TRUE,1,930,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,13,1.68716681773023,2.0943951023932,6823.39269607802,6482.22306127412,648.222306127412,1,1,1,0.95,0.1,3,2663,1,TRUE,1,2007,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,14,6.02261755656704,-2.0943951023932,6437.17750764951,5986.57508211404,3591.94504926842,0,2,2,0.93,0,2,5094,2,TRUE,0.66025641025641,4652,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,15,1.8768621540105,-2.0943951023932,8442.93302171493,5910.05311520045,3546.03186912027,1,2,2,0.7,0.6,3,1666,2,TRUE,0.897435897435897,5236,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,16,1.3497234792313,-2.0943951023932,8519.56696939232,8093.58862092271,2428.07658627681,0,2,2,0.95,0,2,4349,1,FALSE,0.342948717948718,4616,8,0,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,17,5.11213244820509,2.0943951023932,7044.88464976955,6551.74272428568,2620.69708971427,0,2,2,0.93,0,2,4120,2,TRUE,0.200320512820513,3713,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,18,3.36296368576702,2.0943951023932,8185.44240012074,5729.80968008452,1718.94290402536,0,2,2,0.7,0,2,2728,2,TRUE,0.796474358974359,2662,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,19,5.8769818919377,2.0943951023932,8693.70010068351,7824.33009061516,782.433009061516,2,1,1,0.9,0.1,3,3046,1,TRUE,0.703525641025641,3985,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,20,2.41032511558562,2.0943951023932,7917.83397571648,7521.94227693065,1504.38845538613,1,1,1,0.95,0.2,3,1971,1,TRUE,0.799679487179487,4797,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,21,2.80944160174981,-2.0943951023932,6299.30576400313,5984.34047580297,2393.73619032119,2,2,2,0.95,0.4,3,4200,1,FALSE,0.302884615384615,4100,8,0,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,22,5.86161277152453,2.0943951023932,6781.32912733103,6442.26267096448,1288.4525341929,2,2,2,0.95,0.2,3,3467,2,TRUE,0.0977564102564103,4580,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,23,5.42696095744738,2.0943951023932,6929.1854922923,6582.72621767768,3949.63573060661,0,2,2,0.95,0,2,6715,2,TRUE,0.296474358974359,5204,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,24,5.52840227224175,-2.0943951023932,8937.63606534566,8043.87245881109,4826.32347528666,2,1,1,0.9,0.6,3,2493,1,TRUE,0.854166666666667,4634,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,25,5.35258889363838,2.0943951023932,6167.28500334076,4933.82800267261,2960.29680160357,1,2,2,0.8,0.6,3,3448,2,TRUE,0.503205128205128,2939,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,26,5.43575613077189,2.0943951023932,11260.2859771274,7882.20018398919,4729.32011039351,0,2,2,0.7,0,2,2253,2,TRUE,0.801282051282051,1858,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,27,2.41713955242235,2.0943951023932,8105.95186742852,7538.53523670852,3015.41409468341,2,2,2,0.93,0.4,3,6218,2,TRUE,0.349358974358974,4407,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,28,6.11865232461619,-2.0943951023932,8659.37843220663,8053.22194195217,805.322194195217,0,2,2,0.93,0,2,3120,1,FALSE,0,1702,8,0,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,29,5.4217847963292,-2.0943951023932,7620.36355449065,6858.32719904159,3429.16359952079,0,1,1,0.9,0,2,3395,1,TRUE,0.15224358974359,2332,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,30,3.21171421799191,-2.0943951023932,8086.6030836158,7277.94277525422,2911.17711010169,0,2,2,0.9,0,2,8523,1,FALSE,0.245192307692308,3219,8,0,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,31,2.61220063006252,2.0943951023932,9650.61298240337,8685.55168416304,3474.22067366522,0,1,1,0.9,0,2,3876,1,TRUE,0.395833333333333,7292,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,32,1.07569400646056,2.0943951023932,9030.18686952679,7224.14949562144,2889.65979824857,2,1,1,0.8,0.4,3,4611,1,TRUE,0.748397435897436,3674,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,33,5.85180757128412,-2.0943951023932,8382.16876539109,7963.06032712154,3185.22413084861,0,2,2,0.95,0,2,6070,2,TRUE,0.354166666666667,6753,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,34,5.51356440769486,-2.0943951023932,5708.89525673707,3996.22667971595,799.24533594319,0,2,2,0.7,0,2,2303,2,TRUE,0.725961538461538,2592,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,35,5.11849278282078,-2.0943951023932,7006.06327648404,6655.76011265984,2662.30404506394,1,1,1,0.95,0.4,3,6687,1,TRUE,0.809294871794872,2116,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,36,1.35100492089141,2.0943951023932,7899.46746678935,7109.52072011041,710.952072011042,2,2,2,0.9,0.1,3,3389,2,TRUE,0.495192307692308,5011,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,37,5.44377932368805,-2.0943951023932,6497.40593216481,6172.53563555657,3086.26781777829,0,2,2,0.95,0,2,3471,2,TRUE,0.0721153846153846,3870,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,38,1.12976773368606,-2.0943951023932,7908.06744928181,5535.64721449727,3321.38832869836,2,1,1,0.7,0.6,3,7402,1,TRUE,0.703525641025641,3604,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,39,2.00028902848746,-2.0943951023932,10122.9148117485,7086.04036822398,708.604036822398,0,1,1,0.7,0,2,3346,1,TRUE,1,2591,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,40,4.66288738952539,-2.0943951023932,7727.97257598193,5409.58080318735,1622.87424095621,0,1,1,0.7,0,2,2891,1,TRUE,0.697115384615385,5122,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,41,1.24555612027636,-2.0943951023932,8086.03230485497,7681.73068961222,4609.03841376733,1,2,2,0.95,0.6,3,7144,2,TRUE,0.302884615384615,1986,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,42,0.860213702961577,-2.0943951023932,8490.92548901039,7641.83294010935,2292.54988203281,0,2,2,0.9,0,2,5717,2,TRUE,0.0416666666666667,3269,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,43,5.60579402224271,2.0943951023932,5342.49309213554,4273.99447370843,1282.19834211253,1,2,2,0.8,0.3,3,4093,2,TRUE,0.248397435897436,3839,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,44,0.703118184693786,2.0943951023932,9399.91496421346,8929.91921600279,4464.95960800139,1,2,2,0.95,0.5,3,6857,1,FALSE,0.386217948717949,3069,8,0,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,45,1.98327285934526,2.0943951023932,4441.35921809106,3997.22329628196,1998.61164814098,1,1,1,0.9,0.5,3,6490,1,TRUE,0,2611,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,46,5.72035301079755,2.0943951023932,5982.67648083602,5384.40883275242,1615.32264982572,0,1,1,0.9,0,2,4682,1,TRUE,0,1075,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,47,3.75930567978019,-2.0943951023932,10084.4779318955,9076.03013870592,5445.61808322355,2,2,2,0.9,0.6,3,4059,1,FALSE,0.0480769230769231,3699,8,0,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,48,0.651881791569637,-2.0943951023932,7099.67349434506,6389.70614491055,3194.85307245528,0,2,2,0.9,0,2,5768,1,FALSE,0.201923076923077,10019,8,0,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,49,2.84573972891925,2.0943951023932,6074.59645279408,4859.67716223526,1457.90314867058,2,1,1,0.8,0.3,3,2231,1,TRUE,0.689102564102564,4016,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,50,1.52930919649492,2.0943951023932,7036.32702408522,6543.78413239926,654.378413239926,0,1,1,0.93,0,2,6114,1,TRUE,0.203525641025641,4331,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,51,4.77003170893502,-2.0943951023932,6472.33723000333,6148.72036850316,3689.2322211019,0,1,1,0.95,0,2,2460,1,TRUE,0.195512820512821,3073,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,52,4.20636715880642,2.0943951023932,3757.03148026478,2629.92203618535,525.98440723707,2,2,2,0.7,0.2,3,3255,2,TRUE,0.84775641025641,3827,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,53,3.58121275917022,-2.0943951023932,7951.19533941715,6360.95627153372,2544.38250861349,0,2,2,0.8,0,2,2614,2,TRUE,0.799679487179487,10121,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,54,0.759455288892866,-2.0943951023932,6798.94774348937,6459.0003563149,3875.40021378894,1,1,1,0.95,0.6,3,2256,1,TRUE,0.302884615384615,3511,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,55,2.56129550823426,-2.0943951023932,3898.64731682569,3625.7420046479,725.148400929579,0,1,1,0.93,0,2,3665,1,TRUE,0.59775641025641,3998,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,56,2.84565673144455,-2.0943951023932,6994.24152158891,6294.81736943002,1258.963473886,0,2,2,0.9,0,2,6598,1,FALSE,0.144230769230769,1837,8,0,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,57,0.877419205803361,-2.0943951023932,7128.25730546874,6771.8444401953,677.18444401953,0,1,1,0.95,0,2,7066,1,TRUE,0.142628205128205,2272,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,58,1.7787144873023,-2.0943951023932,8702.39608314321,6961.91686651457,696.191686651457,2,2,2,0.8,0.1,3,4819,2,TRUE,0.282051282051282,2885,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,59,5.2106551169976,-2.0943951023932,7204.55890434152,5043.19123303906,2521.59561651953,2,2,2,0.7,0.5,3,4697,2,TRUE,0.915064102564103,3062,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,60,5.66649890607551,-2.0943951023932,10398.0834399573,8318.46675196586,2495.54002558976,0,1,1,0.8,0,2,3848,1,TRUE,0.967948717948718,2734,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,61,0.0982434419135338,-2.0943951023932,7837.62330331545,7288.98967208337,2915.59586883335,2,1,1,0.93,0.4,3,3056,1,TRUE,0.697115384615385,2910,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,62,5.46609663590832,2.0943951023932,4883.59357536544,3906.87486029235,390.687486029235,0,2,2,0.8,0,2,2088,2,TRUE,0.201923076923077,2997,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,63,0.147803051602777,-2.0943951023932,8483.35309839628,7889.51838150854,788.951838150854,1,1,1,0.93,0.1,3,10333,1,TRUE,0.0336538461538462,7258,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,64,4.79475693933271,-2.0943951023932,9393.14616810136,8735.62593633426,1747.12518726685,1,1,1,0.93,0.2,3,4350,1,TRUE,0.200320512820513,5010,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,65,3.19884997006839,2.0943951023932,8146.57579478858,7331.91821530972,733.191821530972,0,1,1,0.9,0,2,6103,1,TRUE,0.799679487179487,2974,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,66,0.396712613306145,2.0943951023932,6089.50908723852,5663.24345113182,2831.62172556591,0,1,1,0.93,0,2,5950,1,TRUE,0.149038461538462,2964,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,67,1.04476891546107,2.0943951023932,7046.02921229936,6693.72775168439,1338.74555033688,0,1,1,0.95,0,2,9749,1,TRUE,0.201923076923077,7925,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,68,0.140039235827132,2.0943951023932,9315.83157201251,8663.72336197164,5198.23401718298,0,1,1,0.93,0,2,8678,1,TRUE,0.198717948717949,5861,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,69,2.65298734584216,-2.0943951023932,4475.23429513881,3132.66400659716,313.266400659716,2,2,2,0.7,0.1,3,13757,2,TRUE,0.701923076923077,2599,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,70,0.325644301080361,-2.0943951023932,4689.0531136182,4454.60045793729,1336.38013738119,0,1,1,0.95,0,2,6344,1,TRUE,0.296474358974359,4191,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,71,3.33352590621216,2.0943951023932,9432.87420178585,8772.57300766084,2631.77190229825,0,2,2,0.93,0,2,8459,2,TRUE,0.395833333333333,5506,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,72,0.780101371052858,2.0943951023932,7192.37883969599,5034.66518778719,1006.93303755744,2,1,1,0.7,0.2,3,3184,1,TRUE,0.975961538461538,1097,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,73,0.0350696523455881,-2.0943951023932,5898.52846202971,5485.63146968763,1097.12629393753,2,2,2,0.93,0.2,3,4174,2,TRUE,0.466346153846154,6269,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,74,5.01544637348187,2.0943951023932,9899.96062331265,7919.96849865012,1583.99369973002,2,1,1,0.8,0.2,3,2551,1,TRUE,0.969551282051282,4047,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,75,2.97730319396264,-2.0943951023932,3480.66145412026,3306.62838141425,1653.31419070712,1,1,1,0.95,0.5,3,7133,1,TRUE,0.121794871794872,4180,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,76,0.793033767493471,2.0943951023932,9954.50122609024,9257.68614026392,2777.30584207918,0,1,1,0.93,0,2,3183,2,FALSE,0.88301282051282,3692,8,0,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,77,4.64979549705916,-2.0943951023932,8520.78209792251,5964.54746854575,2982.27373427288,0,1,1,0.7,0,2,2586,1,TRUE,0.798076923076923,2243,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,78,4.38922245336421,2.0943951023932,9223.00855457417,7378.40684365934,3689.20342182967,2,2,2,0.8,0.5,3,2708,2,TRUE,0.610576923076923,2174,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,79,4.48657810414496,-2.0943951023932,7597.50006488491,6078.00005190793,3039.00002595396,0,1,1,0.8,0,2,4039,1,TRUE,0.501602564102564,2461,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,80,5.5565003949694,-2.0943951023932,11035.3878969535,7724.77152786742,772.477152786742,0,2,2,0.7,0,2,3568,2,TRUE,1,1009,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,81,4.24601995322097,2.0943951023932,8438.96348241035,6751.17078592828,4050.70247155697,0,1,1,0.8,0,2,2430,1,TRUE,1,1499,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,82,1.71383822543062,-2.0943951023932,7553.39566404653,5287.37696483257,528.737696483257,2,1,1,0.7,0.1,3,1989,1,TRUE,1,1064,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,83,5.87111025999452,-2.0943951023932,9357.87226833725,7486.2978146698,3743.1489073349,0,2,2,0.8,0,2,2323,2,TRUE,0.618589743589744,1767,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,84,5.9691224486328,2.0943951023932,6558.86077589622,5247.08862071698,1049.4177241434,2,2,2,0.8,0.2,3,4100,2,TRUE,0.743589743589744,5172,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,85,4.75530503185737,2.0943951023932,6611.21064824981,5950.08958342483,1190.01791668497,2,2,2,0.9,0.2,3,6046,2,TRUE,0.0913461538461538,2997,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,86,4.20622893827655,-2.0943951023932,6997.24889481358,6647.3864500729,2658.95458002916,0,1,1,0.95,0,2,3889,1,TRUE,0.317307692307692,2277,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,87,1.82322440886832,2.0943951023932,4821.87841497224,4484.34692592418,2690.60815555451,1,1,1,0.93,0.6,3,3520,1,TRUE,0.00961538461538462,3181,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,88,1.93091373455214,2.0943951023932,8363.13194899513,7777.71271256547,777.771271256547,1,2,2,0.93,0.1,3,6646,1,FALSE,0.200320512820513,2686,8,0,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,89,3.94420396793723,2.0943951023932,9654.12372491704,8688.71135242533,3475.48454097013,1,2,2,0.9,0.4,3,5073,2,TRUE,0.227564102564103,7029,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,90,1.88272917250414,-2.0943951023932,6636.71918487633,5309.37534790106,1061.87506958021,0,2,2,0.8,0,2,5214,2,TRUE,0.280448717948718,2103,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,91,1.50536395996468,2.0943951023932,7211.47354496777,5048.03148147744,2019.21259259098,0,1,1,0.7,0,2,2747,1,TRUE,0.706730769230769,1404,8,1,0,1
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,92,4.22464777111687,-2.0943951023932,6370.80688795525,4459.56482156867,1783.82592862747,2,2,2,0.7,0.4,3,5476,2,TRUE,0.294871794871795,2357,8,1,1,0
"da2c901286d9c3addd4b90ff23b868ac","f",24,0,93,3.40956087570076,-2.0943951023932,6578.21421266954,5262.57137013563,526.257137013563,1,1,1,0.8,0.1,3,1829,1,TRUE,0.618589743589744,1021,8,1,0,1
