snapshot,N,method,rank,n_mc_samples,batch,factorization_seconds,pom_seconds,total_seconds,peak_memory_mb,qpo_objective,qpo_efficiency_normalised,tv_error,l1_error,max_abs_error,spearman,qpo_efficiency,top10_recall,top10_jaccard,top25_recall,top25_jaccard,top50_recall,top50_jaccard,top100_recall,top100_jaccard,mean_tanimoto,median_tanimoto,p90_tanimoto,max_tanimoto,frac_pairs_gt_0.4,batch_oracle_mean,batch_oracle_max,batch_oracle_top10,mc_seed,cov_offdiag_fro,cov_offdiag_rel,corr_offdiag_rmse,corr_offdiag_max,corr_true_rmse,diag_max_abs_err,quot_fro,quot_rel,sobol_nodes,quad_self_tv,min_d,eig_seconds
qm9_gap_bo0_iter10,1000,reference-2nd-seed,,10000000.0,100,0.0,113.64254188537598,113.64254188537598,,0.30488450000000006,0.9997745579359272,0.005168500000000003,0.010337000000000006,7.099999999999988e-05,0.9995772724707498,0.9998484901651427,1.0,1.0,1.0,1.0,0.98,0.9607843137254902,0.99,0.9801980198019802,0.23229787077233738,0.21052631578947367,0.4444444444444444,0.9108910891089109,0.1408080808080808,0.344831,0.4107,0.39186,,,,,,,,,,,,,
qm9_gap_bo0_iter10,1000,qPO-MC-10000,,10000.0,100,0.0,0.11059689521789551,0.11059689521789551,168.074784,0.2923236,0.9384811548489322,0.11661819999999999,0.23323639999999998,0.0024524000000000004,0.8560330101784747,0.9586558519689884,0.8,0.6666666666666666,0.84,0.7241379310344828,0.76,0.6129032258064516,0.78,0.639344262295082,0.23046285134229708,0.21052631578947367,0.4375856164383565,0.9108910891089109,0.138989898989899,0.34570999999999996,0.4107,0.39186,0.0,,,,,,,,,,,,
qm9_gap_bo0_iter10,1000,qPO-MC-10000,,10000.0,100,0.0,0.10859012603759766,0.10859012603759766,168.074784,0.2927872000000001,0.9407433830070367,0.1169723,0.2339446,0.001641,0.8426775217063767,0.9601761974114121,0.8,0.6666666666666666,0.72,0.5625,0.92,0.8518518518518519,0.78,0.639344262295082,0.22731664366975102,0.2054794520547945,0.44330808080808126,0.9108910891089109,0.13616161616161615,0.3446489999999999,0.4107,0.39234,1.0,,,,,,,,,,,,
qm9_gap_bo0_iter10,1000,qPO-MC-10000,,10000.0,100,0.0,0.10792088508605957,0.10792088508605957,168.074784,0.2926537,0.9400919432764347,0.1159749,0.2319498,0.0018589999999999995,0.8597483782177496,0.9597383930184793,0.8,0.6666666666666666,0.8,0.6666666666666666,0.84,0.7241379310344828,0.74,0.5873015873015873,0.2310777707901944,0.21212121212121213,0.42625361620057867,0.9108910891089109,0.12363636363636364,0.343988,0.4107,0.39110999999999996,2.0,,,,,,,,,,,,
qm9_gap_bo0_iter10,1000,qPO-MC-10000,,10000.0,100,0.0,0.10874009132385254,0.10874009132385254,168.074784,0.29266480000000006,0.9401461079281929,0.1168951,0.2337902,0.0020263,0.8452506193857653,0.9597747947320492,0.9,0.8181818181818182,0.76,0.6129032258064516,0.88,0.7857142857142857,0.78,0.639344262295082,0.23439821934519076,0.21512181842929087,0.4428896103896105,0.9108910891089109,0.1412121212121212,0.345591,0.4107,0.39059,3.0,,,,,,,,,,,,
qm9_gap_bo0_iter10,1000,qPO-MC-10000,,10000.0,100,0.0,0.10815620422363281,0.10815620422363281,168.074784,0.2960665,0.9567453778277245,0.11833389999999999,0.23666779999999998,0.001702200000000001,0.8417948461902663,0.9709304441960092,0.7,0.5384615384615384,0.8,0.6666666666666666,0.76,0.6129032258064516,0.8,0.6666666666666666,0.2334117581774066,0.21333333333333335,0.45098039215686275,0.9108910891089109,0.14585858585858585,0.34594400000000003,0.4107,0.39031000000000005,4.0,,,,,,,,,,,,
qm9_gap_bo0_iter10,1000,qPO-fast-eig,0.0,0.0,100,0.052864789962768555,0.0063779354095458984,0.05924272537231445,5.198904,0.30383920000000003,0.9946738092438082,0.03530760449868113,0.07061520899736226,0.0018385709698972436,0.9919400465376298,0.9964204981656489,0.8,0.6666666666666666,0.84,0.7241379310344828,0.92,0.8518518518518519,0.94,0.8867924528301887,0.24072948937058686,0.21428571428571427,0.4683939873417723,0.9108910891089109,0.16242424242424242,0.34695099999999995,0.4107,0.39186,,0.006303302422093431,1.0,0.020250600242374055,0.6038767292158631,0.020250600242374055,0.0,0.006044548927537409,0.5358137665113728,0.0,0.0,0.000172631377136272,0.05283403396606445
qm9_gap_bo0_iter10,1000,qPO-factorMC,0.0,2000000.0,100,0.052864789962768555,14.094762086868286,14.147626876831055,480.083096,0.3038772999999999,0.9948597257511927,0.036767999999999995,0.07353599999999999,0.0019424000000000004,0.9910058586650523,0.9965454445879012,0.8,0.6666666666666666,0.84,0.7241379310344828,0.92,0.8518518518518519,0.94,0.8867924528301887,0.23901369138873757,0.21212121212121213,0.46774193548387094,0.9108910891089109,0.16101010101010102,0.347001,0.4107,0.39186,,0.006303302422093431,1.0,0.020250600242374055,0.6038767292158631,0.020250600242374055,0.0,0.006044548927537409,0.5358137665113728,,,,
qm9_gap_bo0_iter10,1000,qPO-fast-eig,2.0,0.0,100,0.05291914939880371,3.3144259452819824,3.367345094680786,293.599085,0.3048452,0.9995827857905137,0.010297815303154954,0.02059563060630991,0.0003249562989032541,0.9987553105387498,0.9997196084225038,0.9,0.8181818181818182,0.96,0.9230769230769231,0.96,0.9230769230769231,0.98,0.9607843137254902,0.23015881424729687,0.208955223880597,0.4375,0.9108910891089109,0.13373737373737374,0.344185,0.4107,0.39166,,0.005165116797283756,0.8194302686762625,0.017025195600876654,0.6038629938645753,0.020250600242374055,5.421010862427522e-20,0.005072149360604421,0.4496162552068095,1024.0,5.655461847802229e-05,0.00017262721884501322,0.05283403396606445
qm9_gap_bo0_iter10,1000,qPO-factorMC,2.0,2000000.0,100,0.05291914939880371,16.537374258041382,16.590293407440186,480.083096,0.3045811,0.9982940574545446,0.013263800000000003,0.026527600000000005,0.00037250000000000043,0.9978926133374377,0.998853509994238,0.9,0.8181818181818182,0.96,0.9230769230769231,0.96,0.9230769230769231,0.96,0.9230769230769231,0.2307622814860544,0.2111111111111111,0.43285120787813514,0.9108910891089109,0.1290909090909091,0.34426199999999996,0.4107,0.39166,,0.005165116797283756,0.8194302686762625,0.017025195600876654,0.6038629938645753,0.020250600242374055,5.421010862427522e-20,0.005072149360604421,0.4496162552068095,,,,
