base,factor
1.2807503291392104,1.304605957374409
0.26253926340145683,0.2486338675199902
0.8553765077879112,0.866989764743183
0.13790847654099564,0.14670141543337356
1.2540138270130494,1.115207515379635
0.3617136760268697,0.4493655549691402
0.40998899298091207,0.40733244183704465
0.14884389662437097,0.17048661974662643
0.5209841729253657,0.5158903196863014
1.0721534386651148,1.0823149558567173
0.4743818556680692,0.5169468043136918
0.08062176298954608,0.0471659186163951
0.2497927032836183,0.22351919735171505
0.9224577197189248,0.931114918357735
1.0576035606586016,1.0720509636037954
0.5001357893830858,0.4953798331193816
1.3874361165143851,1.403066700203391
0.350909066905839,0.3660236589966904
0.45337267772850026,0.4589975829338742
1.0458937867449387,0.9943158951062863
0.14069183680086056,0.11965425337014621
0.32144151564460643,0.32876624410222566
0.13234893602058004,0.1448887183969773
1.1819193591932475,1.1707923235424835
0.13517461128046282,0.12981388517544706
0.8224009079609566,0.7967172582232215
0.5293584024338899,0.5287289578101254
1.1800555300229107,1.2271961039664898
0.2732299484737633,0.2313047643983801
0.3848416827365921,0.42296913425995947
0.13912416211261636,0.11082265828209896
0.321686054626355,0.32259607052914124
0.19075229083539755,0.1957334623884541
0.6651205344019091,0.6415110534412295
0.5980104284615091,0.5736630303428313
0.4252224503866713,0.4316002644110388
0.14407002559790652,0.14555350080617532
0.3360188715310287,0.3007833217866662
0.19612504830606317,0.1832119146792545
0.9683704310857281,0.8977446655986271
0.6737787336580341,0.6412609878767939
0.7108310971760693,0.6997325060399681
0.4583669504555146,0.4578689689118458
0.879495912845819,0.8836539948224816
1.0463468838060517,1.0869467635455956
0.2052442928843147,0.19678904236953138
0.21190488525521733,0.19778973396227748
0.16629259588192993,0.15816485711459524
0.9190819498059282,0.9450842570520803
0.09450725962237712,0.09893037148368539
0.4513626060001555,0.4617346048120134
0.13726494354953697,0.1682583413311219
0.6399719268213085,0.6499828415394776
0.27452888598385994,0.3075717135514865
0.44204233029379963,0.45703939939571037
0.6405373910606815,0.5986023314168436
0.8548757312092227,0.858444606027671
0.5606909841596003,0.5447358001449495
0.18183531548509035,0.14170513976063626
0.3325098213605404,0.31381874394089115
1.3681611222440262,1.3715473437616645
0.5298817697297257,0.5008102552508691
0.18422745125997864,0.16554528049754605
0.34724735976934573,0.3765211951289615
1.3694017889962316,1.1969591000277036
0.3853013618984035,0.4027608004169537
0.669668578318838,0.6769100440112016
0.35692950065586015,0.3363299493190508
0.6598332428365006,0.6692574896318387
0.462549046328545,0.45399527805957013
0.4900909910588906,0.46861126685751847
0.543189584654698,0.5481861837677723
1.1432058014959436,1.119122368472545
0.900069486755458,0.9197461697099762
0.714854462347327,0.677559370941242
1.4371993183828626,1.4685383889124917
0.16040164610992474,0.14801789867258444
0.8980290262506457,0.9000335621946659
0.12623359442515325,0.1373285115883696
1.0439046015180473,1.0450491827484576
1.216628856894882,1.3220327487952077
0.1363559243075093,0.16486236593732037
0.24753806975467338,0.2356590415253777
0.6000235601135923,0.5971514288149188
0.5827681088748389,0.5774591704375368
0.3794402003496321,0.3638790664199444
0.3137300929506772,0.32583190247946225
0.5718795651922276,0.5517331505698799
0.7602480762491879,0.7561428386463808
0.6182210640689214,0.6185663022636594
1.2597503818408191,1.2259311027432953
0.6922129098601594,0.6930158869131672
0.6164415804995664,0.6036811455525635
1.093021779501799,1.141775843497523
0.2844466986835458,0.29184210670379757
0.27381334347959185,0.24380383615007462
0.3988782106586066,0.4036629164795803
0.7233256247816433,0.7087569085990844
0.49654795602063506,0.4885188457449984
0.09235247057072063,0.09694315222975215
0.3252428489739711,0.2624309015000969
0.3103897583105416,0.29347562716241743
1.430188167443948,1.425587279597795
1.5778331082016672,1.566114952669051
0.5557126746523651,0.5548352951988829
0.6136425151049606,0.616929321507257
1.3450699766443115,1.3966190728297907
0.17112044887538416,0.16395563306064112
0.3462036020524098,0.34827064786137496
0.1615853335214826,0.21423593836380397
0.288955249860572,0.30890424592616667
0.3897428478744607,0.418025942805624
0.7403482256595124,0.6533408432152542
0.49688601685342376,0.47416732094081704
0.8675818851067474,0.8658796972089302
0.7591300772492818,0.7730637648809577
0.847534746234742,0.840701061059021
1.1477055359139043,1.158462557616526
0.4863553386422312,0.5127583704480004
1.2278516034978457,1.2189996890203942
0.6533121161552433,0.6224303492678633
0.25296202071581797,0.24404674888168382
0.26751146823303007,0.2234480729830108
0.4680443960104929,0.5111427219122382
0.827784480105381,0.848185556630278
0.6435262860157831,0.6359399156223927
0.2143204935637156,0.21178844110073972
1.6116830373823559,1.5402196703028428
0.1593207734496803,0.17345426826888508
0.7195687955455914,0.7223674439209513
0.8670455171641035,0.8338432062143505
0.47390686849285446,0.4730906743034377
0.5142011708238563,0.5207897669372629
0.17208708820737492,0.16666071065002774
0.5668272240930833,0.6004308403483737
0.05360544322164308,0.05793730038168471
0.2384176759467885,0.2743336839880182
0.23842455081578579,0.2848154939533263
0.5570340263568875,0.5502254810564132
0.49405010571590874,0.5236510909099436
0.5365158819907089,0.5239791182759035
0.2062517173706982,0.2364105881532381
0.6872748392494822,0.684991374265704
0.4412698038684884,0.5008084686114307
0.25835385077340345,0.296096577148879
0.2864504971492577,0.28200169543923553
1.0911364501801277,1.1010371407983155
0.5193686787201136,0.525857841468067
0.6563434603987444,0.6544718506378348
0.3487258289003358,0.353227762464855
0.6056193425478397,0.6117066196069505
0.5512349131905256,0.5316600316610625
0.37087749754276855,0.39398760474474653
0.6845671462611994,0.6925815321608415
0.31836993246432793,0.322967904944099
1.1737639471012895,1.179715148889099
0.38894486774740805,0.39388898311710085
0.4404830023237262,0.44211479246126056
1.381198116927201,1.3964667661006134
0.5072474002344016,0.4979237535987952
0.8067282721400292,0.8426878921131717
0.3956726118025219,0.39508747780763376
0.2007211332390048,0.2010674240060971
0.7321182958992014,0.7514589836974587
0.13245355002231055,0.167564101645683
0.6677682583374601,0.6905245609108905
1.2588424146348984,1.2608892879656939
0.37600781024472346,0.3524743787749612
0.7308320720721336,0.712670673252171
0.951242916594149,0.9882002369933942
0.6034797527412129,0.6354181543248156
0.7499077133455375,0.7394874676534231
0.22062845006368204,0.21750296531310023
0.91333936661557,0.8618426922899461
0.3824289117528146,0.3711662974453788
1.1852712810149153,1.1536560705706997
0.06586011682315814,0.06510146866130233
0.25015866185109076,0.18666831697595626
0.6272300670246839,0.6299858840728861
0.47906017007464013,0.5119092852961744
0.4886247642487731,0.4762464394945875
0.13787756928385334,0.12195191595853831
1.6287942657979395,1.7132228827242615
1.3620091342289191,1.422583273604487
0.15489381267695213,0.14467069640847455
0.22923796488460887,0.24372938695996801
0.22034666007092155,0.19130691816883166
0.5570710745334556,0.5847276896658328
0.35792666307505355,0.393432025576414
1.249394490343313,1.27691344616586
0.6200385875876738,0.6388022089534883
0.4616005555878865,0.5471181963297889
0.3458805734461781,0.3714396272535666
0.43855622645363074,0.4968483800073184
0.23505633009001828,0.20430544534006503
0.5373475476675388,0.5277233417245389
0.4080137185862465,0.38960938621917085
0.9811832678772168,1.004725215782321
1.2637198267261278,1.2832923626337192
0.537441837033295,0.5602254855601423
0.4370235857600044,0.43859483337799215
0.2837993478161961,0.23943480681636314
1.3008050415210761,1.3192243155001593
0.8669307530506197,0.852354985021893
0.2672175197198362,0.2686806666224964
0.4380026507206133,0.44464809530517996
0.392314837547922,0.42978779406107104
0.26437890021211824,0.22935527054396884
0.14046993418430254,0.12259786980797961
0.7415781985272567,0.7381303405993505
0.3268520053530803,0.3345990383341812
0.8345718679207834,0.8392202106281784
2.0868536180931083,1.9874535195009688
0.34998000826311415,0.3509973498664839
0.7486504851816166,0.744080210690221
0.08067796434934955,0.09175888312592281
1.0303189888239297,0.995446571583773
0.39207139390732537,0.3468877936837742
0.431209926504258,0.42289339316701186
0.5581440747629566,0.5657702230515642
0.4649734542632576,0.46554210566887105
0.9207800608995799,0.9391264322686109
1.3221145503137872,1.3880227232453204
0.30243365991047727,0.29652627665893777
0.5164360873031834,0.5125594725161559
0.2419959712586215,0.2548191242602908
0.35706527890822864,0.3833982126138535
0.7375495925338525,0.739512251111506
0.3603425091550907,0.36081854319511336
0.25025518957333404,0.2638627650727182
0.3669221288584261,0.36241351130236343
0.5576868533808388,0.5525284626251574
0.3785489895649769,0.3772214170855525
0.5006608676834167,0.4996152998112453
1.15422313879122,1.1152676615377493
0.3033535187219794,0.2823318193881481
0.5118957551290687,0.5103665722729098
1.8824683933614315,1.7847507534105869
0.31010087242290657,0.28781077349880124
0.14385183889344044,0.14785945795040467
0.6690873467964304,0.6548895742140481
0.2629065025725409,0.20554084718411747
1.0989786380826794,1.0905793544895594
0.44708399573062,0.46004913923726215
0.533993195594681,0.5721771266662518
0.4366416758043976,0.4303097994886776
0.37081141211742563,0.3697127077863944
0.1958597561318219,0.20966562915210687
0.8224239488890471,0.83039618809438
0.13096692905772972,0.14142631112008808
0.8048037101618467,0.8155015273995502
0.8978446433643748,0.8446055395947855
0.5799889148393451,0.5789054578050493
0.2515757059929426,0.21943381019445612
0.5657427870962389,0.5708188735311864
0.8697503033235173,0.872877268428916
0.10712375543591714,0.12406929412268658
0.4208114506838485,0.4318096239454922
0.31842701753490404,0.37581244445514933
0.8488115646741587,0.8406631553042804
0.15566346506204462,0.1579782164535818
0.28597873040594407,0.32300895736210733
0.5906844228104087,0.571507508907427
1.6584687262371918,1.7129681979976557
0.10425439496114569,0.1251546783798401
0.49207439574251227,0.472550287318905
0.3500556260607987,0.3313472455129295
1.0841811666701842,1.066277925525485
0.6304493770431927,0.6246217187728129
0.9032716793645539,0.9150860685166898
0.6446341755320883,0.646027553365253
0.11289096187890264,0.1725678343589348
0.5430190808608102,0.5224879256788285
0.09130667806980018,0.06445750729036348
0.2678047205140448,0.2324138257977749
0.7237914300047228,0.6727774160595696
0.8539790173103156,0.846114670000364
0.6469894780771971,0.6488193054631549
0.3907450994420285,0.3674488206775129
0.2885331628664597,0.3052836155925896
0.5884257902742585,0.597934272896768
0.5756929599855181,0.6166113524984795
0.6799049137654949,0.6702114978768048
0.3414319161772169,0.3538101988884473
0.680078666637647,0.7071716663702512
0.6939326847113788,0.662760137019655
0.4471576580579556,0.45863239816299955
0.8298584609401805,0.8654594307484692
0.9824210157526849,1.0125644657875574
0.8376323494218723,0.8510879344669143
0.2535378419808423,0.24702176486417485
0.275837409763404,0.22812317604034377
0.049650094290393444,0.05310305714658002
0.6780700884898985,0.6813562370001711
0.5305288204704869,0.5661878055265798
0.39904903355019716,0.4070503096243563
0.3219778429123045,0.3476461339425036
0.46965899434423786,0.4599243100684904
0.24972360530290408,0.2591727797733597
1.2914730582778076,1.3245745033329155
0.5629575852529022,0.5825440115365105
0.3834619533873595,0.3379463896908789
0.37822277579088176,0.37698135521524123
0.532964076058587,0.5325792716826437
0.6934752334253665,0.6962915214301926
0.5866478151464876,0.6133631052700076
1.1198882973816828,1.1079559639002317
2.5191670779223125,2.5727650009140253
0.4804028238408489,0.44257701694968554
1.088929222318128,1.0843071344158501
0.18123222577563472,0.2175402459111883
0.5640525932591635,0.5669988293062167
0.4467515433011236,0.45945918327912
0.4395357687436149,0.4709128771484428
0.30649666704297623,0.3107228519896324
0.16748146863169186,0.1965515788152061
0.3955216368088087,0.38616753488010874
0.1760115846982982,0.2051190540067165
0.6249724236739741,0.6207538105151432
0.24946287422239258,0.2714751578842465
0.23412316791653967,0.2282876306550283
1.1163417770044164,1.133375847490351
0.41639297405299985,0.42509194849353243
0.5485796525780569,0.5612623424723726
0.9104571603869674,0.9125840146397863
0.2461396174394851,0.24300847094398298
0.3860445955041363,0.3976013407878566
0.785483591772572,0.7834328540575238
1.0722621243791344,1.05748132814384
0.28625035789265324,0.3001889721899334
0.40376297169945663,0.4094917088148724
0.8426192182834022,0.8749225040137903
0.6393289897023927,0.6339975519052077
0.5082462131093826,0.5108848034287345
0.44414912504939047,0.44587373734576136
0.5899859953189467,0.6104877191821421
0.43884649640330015,0.4241737414615335
0.1581326663115723,0.14466938880897764
0.5335618963232588,0.5455235706061309
2.1383076195340704,2.1891204741349988
0.14763952663225485,0.16638890348055316
0.2351280327769807,0.25641741393758377
1.2484762605418527,1.329838886679141
0.7142041818844427,0.7042973332974084
0.2764071707015792,0.25690991046386125
0.4590956283447964,0.44958306810786897
0.293915593675663,0.27815608771838296
1.2581349177573975,1.3201610070514576
0.3665237318987696,0.3476263579121877
1.8090393347702134,1.8213065518545877
0.14444658175198655,0.11850343318066493
0.08472538001160361,0.06678296562251293
0.3199671977660756,0.3018478767342075
0.6532845001569966,0.6453173655534963
0.23131848763362925,0.22600331174907112
0.17238844989195024,0.17901582466552848
0.7422386049427186,0.7160131763735109
0.6082902514059131,0.6142757110952308
0.19397818182609225,0.20809999588404932
1.2369474004118395,1.26732115175368
0.06189998171158457,0.06677912742394941
0.6273649931728352,0.6433495443054917
0.6048143513291135,0.5981113903760148
0.4105920097940247,0.40329066838430483
0.7036871877248109,0.7116300761787173
0.9349599520348021,0.9349667992177194
0.962700100613295,1.0282541915198031
1.0059481221208417,0.9466587834789246
0.5899047926111848,0.5929098920428548
0.18401652814310174,0.2394224452545164
0.4587836244603435,0.4423198397947337
0.7316981358909156,0.7096692703469047
0.05825669909517019,0.043197939022292665
0.27441966597575873,0.289135764302331
0.43809048942203,0.43874440471531134
0.43814120872135165,0.41894633955613
0.9999199621661281,1.0171884795209964
0.09257759175795294,0.11120665470318358
0.586173191687726,0.5819909766971091
0.25159506547646965,0.249336497905594
0.9985841245341986,1.0099318308431238
0.871632707869411,0.8773510364379037
0.4455198703645941,0.4417626051924903
0.3045305095875632,0.22841591037035172
0.8556425017805087,0.892847537538239
0.22134718419155608,0.21511196511162076
0.35778405055302465,0.35551023352038214
1.1795063756643955,1.133231890224856
0.09190371710515757,0.13940913899492086
0.49389740961129186,0.48476848661655597
0.7635515459837694,0.7759589773841183
1.4542686271490395,1.3824206725191037
0.46179829498580394,0.44953139601013187
0.6390963223254249,0.6524874352865764
1.2593255605239322,1.2532779771099054
0.413423463685491,0.41730522409875875
0.7337254958014497,0.7330404422697688
0.9509150239634396,1.0493704232863077
1.0195659404452446,0.9949887679693654
0.22210691631210713,0.20834032588134369
0.4374751408386802,0.47599819224287554
0.5846605371820253,0.5780063499688537
0.0954860246792535,0.09177470816234964
0.40566798163825957,0.4099070110657861
0.38350385560592476,0.3972919781436241
0.9667135849047331,0.958819040268901
0.37576333020630803,0.4066379603669799
0.6755339274890054,0.6962752140613552
2.4944888583382356,2.309561817994181
1.357440373517041,1.3077353580851026
0.7621603552059358,0.7739490036414729
0.20077271615952696,0.17754778903594956
0.3812052205224473,0.40693467645685655
0.30271264282306243,0.32504264770764246
1.3306285291523148,1.301801410085377
1.627512838920345,1.456070756519816
0.39172352873713684,0.41465357880757764
0.3588914278389352,0.3261885658253242
1.0911910518449817,1.109846860270579
0.8492210668912671,0.8397230736101912
0.1019587816863691,0.09989102433893725
0.3151771078947079,0.3427283888721059
0.26484099964261204,0.24041640932239802
0.336242785013265,0.33351591610047376
0.3283793669198444,0.33092262220444607
0.5069612626347482,0.507202296853382
0.8669852561833872,0.9362792854821125
0.11573405631052573,0.10633786767953023
1.2331205933997444,1.105391507988464
0.28002403132073284,0.2590802562045544
0.3479589044071316,0.3234826331461458
0.7647006998248407,0.7298746476478064
0.5765807292633682,0.6456612175838738
1.2212459271125442,1.2630517177981362
0.7761265244253313,0.801930917984276
0.9444015344779975,0.9450117275630205
0.6677244861830034,0.6754860963057643
0.6097714525824226,0.6048778295527258
0.36639841401518963,0.39066872258710356
0.18997641834671497,0.18711443829986485
0.5756656354417484,0.6009498921766914
0.13173372839411854,0.14315418484175052
0.27377287366007563,0.26611272481029596
0.7609633669888008,0.7559203662678843
0.24669947343075863,0.32056462538114106
0.3808805798309743,0.3828181414820241
0.6196738724883392,0.6151810153366061
0.8425473827381974,0.8267226723413534
0.5809355640391641,0.5936171300312325
0.5392686697052711,0.5116739263053601
1.3072741856887748,1.3166793055800539
0.3325242313565934,0.3174912473794004
0.1096186592296483,0.10010365180396744
0.28195521007852836,0.2936665057137491
0.7138727940377091,0.6909060312363169
0.5259509994466496,0.5139261995391509
1.147574636656161,1.1817806576206333
0.8731653114650081,0.9196707398287497
0.3027132767844393,0.2753786758335343
1.0219968882043073,1.0229163646381214
0.4636140272402847,0.4457333898129559
0.3114359237800971,0.36465494888581096
0.5810259270329036,0.5923060807010171
0.1444970964564694,0.18706111515495738
0.9469503225693697,0.9079782765341918
0.20115780228444335,0.18692046102212803
0.6773182627495589,0.6443191693340901
0.8557110207921621,0.7865786447752992
1.0005259967594036,1.0138419634229536
0.7152214381185837,0.740982038374143
0.23656973234124007,0.20535117263455357
0.501372467902222,0.5129377743082976
0.5813651962628801,0.5839959049549005
0.370839750358119,0.369667173075259
0.4275408915248767,0.44799529284874634
0.15912300990247663,0.15521601151901757
0.20886624009599608,0.18431034717928763
1.3420973382947732,1.2980483284564128
0.22881103232614752,0.2361322217021131
0.6149422905374169,0.5928968091742834
0.4330892620562671,0.4491598185102688
0.44455438056391594,0.44422849353369837
0.7462950384974517,0.7520021205059727
0.33942287963022283,0.3209232139535164
0.3616515245467508,0.3283246036123228
0.3602453319077642,0.3804600004308271
0.4998240155442282,0.45839439084948247
0.38112930658163924,0.37619728700061095
0.9619848673413609,0.8496165843061485
0.38457754459682164,0.32387361811183013
0.6170917211895649,0.6142574866208628
0.6944279737208254,0.6995251549389676
1.1020503575938434,1.1162576583057486
0.71556997793766,0.696431191789016
0.18651229931154803,0.20343046039852886
0.5702652312643723,0.49322222383681025
0.27709194129805953,0.27520375375112444
1.1905278421643208,1.1795460156471813
0.6907180932664234,0.7308201615605884
0.3717189739304827,0.3304511112044904
0.15922775926904298,0.14782027788410074
0.4760800348288114,0.44863644532414954
0.3310820612813611,0.2974475511991941
0.24096907839290305,0.24487506832058506
1.911246344459112,1.9696091851761146
0.5786982990236265,0.5877496488608658
0.48971377646215986,0.4947190084252801
0.1533897429984263,0.1325624732528184
0.3896645982149819,0.42477553069293666
0.6392187889903763,0.6552595039947866
0.20053443227384873,0.18813862574531634
1.0270990358480518,1.024992578794362
0.264065903427303,0.2657775433553512
0.7068108412871744,0.6963473432641928
0.6085520469762423,0.6134268880835663
0.19322433488959018,0.18386422715194603
0.7253721474411765,0.7327512414342063
0.37192226323771227,0.37165797491547103
1.2123128051548644,1.2873196053913822
0.6289124200034638,0.6182757611157678
1.1279979473833188,1.1385154964348043
1.4746760485691413,1.4000810171623366
0.6185292881103388,0.5907643203053101
0.6466391403838775,0.6716028604069421
0.7820192881532745,0.7748687074498164
0.0777177112940397,0.05972339466620811
1.1482491650660331,1.1062769727780126
0.24173053823370316,0.27311962169527865
0.476864191318352,0.4711928384134875
0.2869393928694655,0.3276635782921669
0.033098516895237975,0.03587471566765993
0.15708237185111892,0.14666083313770695
0.6551817021754067,0.6432191941852315
0.6581444573221964,0.7057830533787377
0.7590382133847835,0.7742046943496654
0.8280723640342371,0.7925919553213868
1.20393437316049,1.241784498096586
0.5007696469528483,0.4906235117721152
0.8604086378296351,0.839971021174515
0.22703731962815152,0.2074920280466228
0.7018982796592418,0.7280719498465311
0.8287319569987477,0.8275199871304769
1.221462087845151,1.2275608253161503
0.9459851882859268,0.9422071972069543
0.10504419747685262,0.07706175251666988
0.9432063766486527,0.9373555557575856
0.09173636352312028,0.08776677167377224
0.5390440527112235,0.5376828304581571
0.3885992933400196,0.37582028643586746
0.28392693963815224,0.27470365572753164
0.640750350752792,0.6267824754581067
0.37440052774948884,0.38215715742128187
0.32602927221055844,0.34313216932836954
0.16070350771866104,0.15034693986653003
0.5767724349187242,0.578762571705219
0.7155125444941343,0.8080068309441056
0.6998292471948672,0.6997154193736461
1.1926598546855784,1.1972943301435843
2.0538791352134917,2.1337883595139835
0.9296261814319046,0.9746483215895281
0.5899654116506593,0.5842276928995789
0.38920533648734423,0.3858758143334513
0.9326986364579894,0.9698699810412961
0.4393885039073658,0.39140534879830086
0.5451015478804534,0.5615188345401244
0.26372371010824,0.25585371136694557
0.3716872833287448,0.370247207709658
1.1317651502842143,1.0288807705838814
0.6157589986881942,0.667626253626641
0.46569440019907904,0.45184211272887276
0.3563024762976092,0.34265966489411737
0.278349407533693,0.28764725296849164
0.5879784208947486,0.5786263912511909
0.38649801252302174,0.3846188175191359
1.3070010694383247,1.294201214108713
0.4451830557218001,0.4408422342694876
0.6046238731300386,0.6186221854739226
0.9156947774274443,0.9246677990067926
0.2632505972948609,0.25091235900787223
0.24114612616418007,0.21293157211822733
0.7491497729056065,0.7611588632182322
0.30595010372977505,0.2897602031515865
0.9962211004362411,1.0404089040699638
1.092208328866514,1.1983228429345296
0.658924864780852,0.6497776963552445
0.2466451588762258,0.22242936056018303
0.32415853996790905,0.32051462881438325
0.590246063719766,0.5843258734380617
0.31102907819359277,0.2865822373065962
0.22474593106501348,0.2395472546849297
0.41180969140824913,0.39002425494722986
1.078777815399523,1.0200310898291114
0.2370316144651994,0.21314113171017168
0.38137321189191853,0.39600042719739115
1.0209467729269939,1.055775885923891
0.3975123480838923,0.3950733912637193
0.21041785644722974,0.19918867194283904
0.41603893877816933,0.45752221442454616
1.002508777991225,1.00484631273739
0.27466505341559283,0.29700547770675023
1.2178231950162055,1.2008792278713079
0.5871642343018426,0.5974130359354809
0.8166234003173001,0.7694138346377476
1.7974447168890457,1.7633807855885733
0.1933958353505405,0.1813813669990053
0.5575416122233449,0.548057284664934
0.1841324365972284,0.23032653929995514
0.3516109210237513,0.3725382593533182
0.3298957478306164,0.33710594921031545
0.8643119931056799,0.9165116059259458
0.7420015912782632,0.7333108212589349
0.17952032326713963,0.20785208597090427
0.3238650587734935,0.327339796753797
0.4186210270779402,0.40302748394020355
0.336018064052582,0.33484144242964803
0.5288442302903598,0.5246246524948869
0.5469044609295517,0.5346537314097385
0.7544529925155787,0.7208882543097039
0.12864158023684158,0.08090222610484706
0.5679464920024084,0.5597128958137974
0.09896864310060803,0.11187442948668287
0.8108792446264341,0.7474897837165707
1.3208170973930482,1.3177466571713254
1.5631239320141777,1.5372819539929485
0.29633596955712593,0.2802756923776198
0.4514572307808798,0.43602796247813785
0.1639201137852158,0.16031966452279534
0.3051948435413285,0.3036783750212633
0.6660988462981814,0.6641360137349096
1.585657604145725,1.6179883531834311
0.22545023723197238,0.197854689404246
0.29050325915650016,0.25909162493092697
0.5088593998284522,0.6080689127546659
0.7123337725572682,0.7234411304931244
0.3014525002311985,0.31210131772741456
0.41218334407432294,0.40571435827725144
0.5251018534334715,0.5241768966946915
0.3695916088546813,0.35957070648864575
0.743965564034743,0.7787862116951361
0.19195408027954378,0.16482772272490653
0.20668660525449933,0.16318455411199828
0.36965684547176164,0.33553887888555234
0.5702096911686196,0.5813450210001007
0.7363244232870261,0.7215591609587296
0.3562204682736617,0.34828636399677204
0.1654273011866867,0.16437697969899748
0.24774556968308228,0.24474079039375612
0.3546708165596222,0.35661297266931163
0.18597435965811648,0.18364946160596787
0.48870321333589883,0.4629165567112259
0.25278971602266814,0.2444547682702065
0.47485854983131937,0.47546833402511424
0.06948087496851374,0.06428635129697303
0.4107708353869822,0.4783965070681296
0.3903958463203401,0.41040847793290863
0.8819956952948973,0.7987928199513524
0.20830989652940007,0.19314791948468266
0.2826318625990611,0.31164375451424253
0.05796275632925385,0.05038072689783129
0.2832112697708836,0.27814843786454074
0.9845089455474976,1.0092865706631509
0.11872653309837443,0.11335187435054808
0.9375257492388674,0.9255398024632839
2.6154136833166874,2.8195890280061207
0.7157091295950724,0.7103547275844743
0.4982469129972736,0.5321917833389064
0.20279796275233952,0.17197818579170804
0.6373133263782168,0.640281535193523
0.3948644232459109,0.44913017530378035
0.44689824174406134,0.45993932589650527
0.22721359804245225,0.23536384427263443
0.13833808394293962,0.10112797131637646
0.9512508171980232,0.9659184947450727
0.8192662346784695,0.8331967640586074
0.8119745900500831,0.841237899617393
0.15608637045526047,0.1361407369887853
0.35608060214999626,0.3493408826497184
0.5979392241707494,0.5937379802425818
0.40613281134413665,0.37273946824161436
0.20178123000401044,0.22644854516932653
0.6088217629618257,0.6189668149447487
0.7404842518987049,0.7308410556907811
0.7082357603870109,0.7158502767774887
0.7982290154266478,0.7954859045973058
0.3603911940946932,0.30283111820850894
0.6780067838388756,0.6701743546811004
0.484743718705861,0.47167183943503216
0.21947094594381195,0.20977893869878914
0.12587205596487566,0.15640805477102562
0.40086530285330463,0.38969960544202364
0.43079549932834094,0.4178230012220319
0.07191696947643494,0.060561158100757684
0.48757146577527977,0.49126618929246646
0.10271545535749518,0.08133302641042514
0.7166892019169424,0.7734163899149202
0.46092689530646,0.4760142644765173
0.34950588533917265,0.3405408139391316
0.5654714317976592,0.5538594695622144
0.4525452354642414,0.4405736075266008
0.5728039034289041,0.5635343521382059
0.8224909322781966,0.8270636736813113
1.1579235746806524,1.226256641076522
0.14895292293045653,0.19067079316513696
0.43552554199484894,0.4435570133626343
0.5821055614983585,0.5635539878419229
0.4229292434045482,0.5061663451357118
1.6860459561934633,1.6903742495150849
0.061624401010809744,0.04222159053307332
0.33163859433080883,0.3580861240220237
0.12698056914503222,0.1285413459507174
1.3903169673981324,1.4163422198038553
0.33641533644680605,0.34572013622778774
0.13222526445809377,0.12978721743820493
0.6425735537193669,0.6380154466785924
0.1666274848840477,0.1856620333012662
0.3794181921802922,0.36393600194570686
0.9580467137766523,0.9919549022553604
0.2465127343775826,0.22964763283152678
0.4287478475762713,0.423323358201233
0.10651499391855322,0.1303202870798868
0.8763777966058299,0.871449244637042
0.07771508677888522,0.07828237616309834
0.9763647670301846,0.968979690082386
0.4476400080230804,0.42963671344735893
1.0037798030829874,0.9985333215554123
