flat,hetero,style_gap
0.9187696106877983,0.9184512713981015,0.07178309308636421
1.2305277657878766,1.229470695446762,0.08118386085273561
0.07261298739487522,0.07650093130123534,0.2709065813997394
0.325597928261212,0.3256908937707867,0.03687322086273685
0.6889698967972773,0.6890289704912056,0.24064857929936886
0.7486785147736852,0.7486785147736851,0.0
0.4821827581258859,0.48603797996916465,0.2932106219156043
0.45030717920769747,0.4506480988582704,0.08128149785187924
0.4560351227638902,0.45676564315779833,0.12026761547348053
1.6977874178920658,1.6828165326851796,0.21605407615760389
0.04290549035588896,0.0446508845972309,0.20771732936633983
0.35302536602046214,0.35315527036141964,0.044534766099737055
0.7835109954005263,0.7835067669874748,0.013399971804410188
0.36862904232590515,0.36932083750983113,0.10440202959342765
0.33786877353705413,0.3378780071947941,0.011723545232214486
0.6922174480013368,0.6922294092500272,0.22912007755919547
0.3021325870166883,0.3021971938839345,0.03029322314154441
0.46060724641507383,0.46060724641507383,0.0
0.3454637582267839,0.34715251609522507,0.16012352482943337
0.4741558938335688,0.47481221948862107,0.11770548667885625
0.5506871602953581,0.5507067838195184,0.024468293918822694
0.45019508390162233,0.5115353588441736,1.374810931986094
0.12808670776702735,0.1292487455304715,0.13207296752780395
0.4343271399674755,0.43441125682385884,0.039357907289640726
0.5141967223000333,0.5141967223000333,0.0
0.4269375320670753,0.4269375320670753,0.0
1.5762508338259076,1.576250730574323,0.0006046986667867845
0.7451779175153107,0.7436586244748314,0.34509189227993053
0.16937158101649094,0.1700608071556563,0.09817996488471464
1.5238791717766755,1.5137233849313745,0.19802975480498494
0.42902478886133155,0.42902478886133155,0.0
0.6285231377998298,0.6285231378766406,7.015065271375603e-05
0.7932174335789568,0.7932030788390086,0.023415422385018606
0.6039004637432464,0.6042895945632846,0.13578168373094696
0.4158115953768228,0.41676886359864146,0.1297165387920695
1.8434084052567166,1.8431295578377034,0.02701538807020637
0.8286118901266967,0.8281485389356266,0.11379755456602528
1.0772464557205446,1.0654018897391828,0.33459301190650137
0.37760870913751754,0.3776087091375177,0.0
0.8752500823438316,0.8727600974022085,0.22723048407612664
0.5604471690843847,0.5604471690843847,0.0
0.10637801690385669,0.11010383875748886,0.24479420758402057
0.7965630083669974,0.7965477394636994,0.023739215801863056
0.27683570318640593,0.2773100154311619,0.08118386085273561
0.8243988539401813,0.8189692752013494,0.40758418850675526
0.3836370169356088,0.38379628473553334,0.050802628258041826
0.44450919347210366,0.44480895958301797,0.07550666666357218
1.6224601847830922,1.6195517739359728,0.098782314226764
0.9596562738923161,0.9585296199963332,0.12366451539807642
0.5257888122260076,0.5276249593644942,0.2221413905137131
0.6593502679182499,0.6593502679182499,0.0
0.916278354039197,0.9099966555704923,0.32717618147711913
0.6691000197736869,0.6691000197736869,0.0
0.4791498575783657,0.479541867225168,0.09175088610588983
0.7123261730024344,0.7123261730024343,0.0
0.685747986920936,0.685747986920936,0.0
0.2315970550395511,0.2315970550395511,0.0
0.4701277590636437,0.47055295833954885,0.09395729671642805
0.8542834631906034,0.8542834631906032,0.0
0.3838744086679446,0.3890861458526929,0.294513456167834
0.44837768645876697,0.44948953833055,0.14669424519350632
0.35103977676781295,0.35103977676781295,0.0
0.7400290300019263,0.7400257847750729,0.016455129357456688
1.3304483222419166,1.3304483222419166,0.0
0.48561603535912595,0.4898540718348298,0.3100559709862347
0.238369473517429,0.2436911923390473,0.27161441864752983
0.7311946174296342,0.7311945661793362,0.0023000139659604124
0.6463757415945537,0.6463757415945537,0.0
1.0922997673347332,1.0651581957131657,0.5098780813229178
0.7168900728551599,0.7168727141245156,0.05379465622077352
0.5810765006351614,0.5812816126185648,0.08842080547981182
0.020674258244234148,0.020925857151913904,0.09875903869668848
0.9745894520747268,0.974387191615872,0.05073779269890691
0.20798184061179115,0.2121501484187047,0.23981365463157256
0.8424106578471039,0.8399287722098445,0.25269119178098354
0.30455888836110945,0.313535301397566,0.364272568537118
0.9693395728681828,0.9635671519377912,0.2779048157671709
0.8519284041884447,0.850974285653081,0.15043953583082298
0.7617534841075297,0.7611463560569868,0.18636454788594722
0.5258353978314044,0.5258353978314044,0.0
0.5511418906492321,0.5511520503748337,0.01763036789765532
0.4269341573382126,0.4292641992212138,0.20632448881713084
0.18887068181983166,0.19619943528463987,0.32085088725527183
0.5987806209401909,0.5989144352503052,0.07737970581298861
0.3640544957601397,0.3649965698770446,0.12137182447350237
0.6475207274060215,0.6475207483571971,0.0013715419124129546
0.21425566922144962,0.21516076326914763,0.11107804543391944
0.4245442112808557,0.4245442112808557,0.0
0.4223208972177817,0.42262913337609953,0.07411669537273122
1.029665773227338,1.0296364737392678,0.01750527877538058
0.38537903909162274,0.3853790390916229,0.0
2.274080888842675,2.1320405313000954,0.5398917111459035
0.5122465275249313,0.5214433685924863,0.4962187227746727
0.21217057925531466,0.21382615548369263,0.15044321999493865
0.2156756366634554,0.21567568264764367,0.0007904738102994524
0.1648810043929768,0.1649370630189628,0.028045868428783288
0.39070516401366495,0.3907051640136648,0.0
0.5110564618398865,0.5113121883652109,0.07931581017632251
0.1972682524450166,0.1972693975677742,0.003955507934974983
0.4279770409630454,0.4279770409630454,0.0
0.692380352634963,0.6923803526349628,0.0
0.8743984520169,0.8743799326893028,0.01945060715399436
1.0317724275778661,1.0288550897429378,0.17514705366726654
1.4067536394637932,1.406706631165037,0.014567759240174285
0.5035958848444051,0.5038563891506799,0.07868165712674242
0.826675789134685,0.826675789134685,0.0
0.3768228576424569,0.3768228576424569,0.0
0.5487792915441607,0.549069545504947,0.09367496431709627
0.814688208879013,0.8133138767121384,0.20869987060746248
0.06466118768342921,0.06888991994030845,0.29049585570997577
0.2192798572281862,0.23997896867039267,0.5495566039762643
0.15844657750882843,0.15844657750882843,0.0
0.5923564471442151,0.5972246756162632,0.46948215459896225
0.8952735068356562,0.8945778217970229,0.11274108000775046
0.2631318823799144,0.26313636672001733,0.0078502728569248
0.7334563770907874,0.7332319027765309,0.14842446079096322
0.15275830245074234,0.15406451393233742,0.13674324335961438
0.4985700165200977,0.4986066559448208,0.029153809237487442
0.221553632773948,0.221553632773948,0.0
0.5791796506263418,0.5799040875577461,0.16545762310726045
0.08971838935372504,0.08971838935372504,0.0
0.21055364729195963,0.2273318728412682,0.4913778918280114
1.086891357740676,1.0824796171490492,0.198560019676154
0.6146832089251792,0.61693981255718,0.35424484601542966
0.6614487048085032,0.6614487048085029,0.0
0.5051871771859716,0.5052671360295107,0.043716664526737975
0.5376353023298472,0.5376643040853408,0.02859966017378876
0.4112955687019728,0.4114020322718034,0.0429024064596092
0.2989611143189614,0.298974086400847,0.013549621416914903
0.35062476871926823,0.3555679335042557,0.27726566996873264
0.6977848170567736,0.6977835012811174,0.033656088237879425
0.8562503101230501,0.8552571678486677,0.15132308023777807
0.769303981410641,0.769072179453986,0.1086444204114439
1.1820426500073813,1.180852516484608,0.0908584985819832
0.06983037032732044,0.07198971187145636,0.20350016340172478
0.7241521657673039,0.724151795307026,0.006861513684059212
0.8250452207788401,0.8237792447253987,0.1916357056590003
0.18719722932244337,0.18719722932244337,0.0
0.010666470623959434,0.010666470623959434,0.0
0.15906035445104819,0.15924778454595453,0.051482686933476754
0.3602313458629399,0.3602313458629399,0.0
0.4600752085157361,0.4643128610274564,0.2951634857395904
0.6318998316926987,0.6326561191223365,0.2280311374861991
0.42140958791192307,0.4239039064782476,0.21192263244054654
0.3886088403611947,0.39354423425613155,0.28793191775289617
0.7227457022429038,0.7227457022429038,0.0
0.7377134496477922,0.7369799721142796,0.25701199967087146
0.3306676777851086,0.3306676777851086,0.0
0.46773687500436056,0.46773691358701874,0.0008898197085586423
0.10297228053634544,0.10731049004568233,0.26593082114194605
0.606337050761326,0.6063449708779278,0.01956308915474788
0.547458842094638,0.5532804198225547,0.4305003316518664
0.6343742010737229,0.6347806207646816,0.16981665242462146
0.3241834896926853,0.3262377414678355,0.17390210000059653
1.831980817048777,1.8317490293085212,0.024771401376724053
0.37992820814496414,0.37992820814496414,0.0
0.7737702517833038,0.7735431583656701,0.10439553319778266
0.7362224446851697,0.7362043537178882,0.04057807762050711
0.8011459136274605,0.7983841023019269,0.3181247124601207
0.9865056913214167,0.986505691321417,0.0
1.168324970470235,1.1683021203714383,0.012769917836613603
0.49540338070917134,0.49550979423762254,0.049358881067028786
0.49148548499994343,0.4920196169666379,0.10985275845595768
0.6539854927478433,0.6541730629340786,0.14033811538439758
0.2700974581289985,0.27010530642200303,0.010408275475066064
0.47585072589819694,0.4764113426100848,0.10909689750544257
0.7988766866342288,0.798605523682425,0.0990695937865726
1.4384380018656815,1.4257877111576895,0.235894494943281
0.5774469488764761,0.577453887432775,0.01600235364470734
0.9699847627928252,0.9668740561901227,0.20230924745847845
0.7635483377308648,0.763071910296534,0.16265398979950968
0.36965588244411135,0.36992060504662966,0.06457972209483118
0.26576511530052366,0.26576511530052366,0.0
0.4497495706435464,0.4563714426576539,0.36533668773754435
0.6052709685656233,0.6054871637109482,0.10180455004370187
0.09923084574553181,0.10635846735260858,0.34432801575474387
0.3309571111898865,0.33143129466558413,0.08366480551859626
0.612291021795549,0.6132236422253998,0.22150864787970773
1.4185097297872287,1.4185097297872287,0.0
0.8837192870208006,0.8837192870208006,0.0
0.6124870670524216,0.612653102338178,0.09289358497220748
0.26329871823623996,0.26329871823623996,0.0
0.34025473933302525,0.34540616977788896,0.28069467078303534
0.4049310021544529,0.405001857667632,0.03471817368078347
0.4867747984328598,0.4896265119927892,0.2535990309378078
1.5125682567140206,1.5125682567140206,0.0
0.2165854104577176,0.22356073044409416,0.3114896125286323
0.2510636227228189,0.25109962931181623,0.022179045587427216
0.5934402408692505,0.5934402408692505,0.0
0.2843711978019817,0.2844932235048322,0.041276670872012346
0.2624673122406123,0.2625460581815186,0.03289471548313065
0.4985700165200977,0.4986066559448208,0.029153809237487442
0.6162137259487293,0.6167733065956293,0.1751232617231639
0.3500924522912846,0.3500924522912846,0.0
0.9917644303422521,0.9917644303422521,0.0
0.7747989918136766,0.7747989918136766,0.0
1.3290251856055868,1.3290160116827305,0.006869612214517318
2.1583130740571854,2.146492552712463,0.1538448303670728
0.6040159430472701,0.6040476710642435,0.03867700035615258
0.7833438887960095,0.7833438887960095,0.0
0.7223205797754131,0.7221851377118378,0.13578168373094696
0.38902561766678395,0.39259523687743586,0.24410589416691272
0.25575826879178154,0.2573818882974876,0.14952588626801377
0.17387521941016854,0.17387521941016854,0.0
0.45514406137604363,0.45585826009750935,0.11873216849010869
0.8841538831331798,0.8835086670591138,0.11190746661220172
1.617481305675112,1.615726412833902,0.0769040626049062
0.688030119932159,0.6880898776034794,0.21832732368388919
0.19808252016236824,0.19808252016236824,0.0
0.6055175076167923,0.6055184907615704,0.006861513684059212
0.4179293152664397,0.41815003876717105,0.06233185685543588
0.8065172889450453,0.8056135268626207,0.1750892672943597
0.6104966676539147,0.6107456431813792,0.11252321701937788
0.6730743754472047,0.6730743754472045,0.0
0.5295503270344266,0.5297951326912873,0.08132692160859928
0.34675522036672507,0.34682199910029565,0.03175650883155853
0.517460573457737,0.5210995122660645,0.3085138503718814
0.20558146592467058,0.20601736488989447,0.07710303813914571
1.4480737671150135,1.4480737671150135,0.0
0.23628973497049593,0.2368018688072,0.08352556307920092
0.6402125041537352,0.6402125041537352,0.0
0.5994317302745863,0.5994317302745863,0.0
1.7875041099969684,1.699594389421982,0.5219981426115597
0.36410915469277005,0.3646185425264507,0.0891593501281776
0.32706765394634907,0.3282398081592744,0.13137516323853904
0.32522841313213957,0.3252446324403777,0.015395108481331021
0.7444087462459781,0.7441156257195,0.1500393810454889
1.1873808974077558,1.183918344599504,0.1545357480310192
0.45421942340467164,0.4542194234046718,0.0
0.5272171534860951,0.5293413291266895,0.24017657060815847
0.31942925002968814,0.3194292500296883,0.0
0.12703805783499691,0.12877287338602614,0.1616953725907767
0.1543633614585503,0.18475162061179332,0.6876695821100748
0.7008749689150774,0.7008749000935862,0.005957094449402428
0.42741209399649666,0.4345548074586332,0.36678891976076344
0.03803206302489691,0.038961574783441644,0.15694294860750752
0.8343944964693751,0.8338676828319753,0.11872326148552373
0.2604293032404858,0.26558357069904487,0.2685092304179581
0.6737584498018471,0.6737585830286213,0.005268640906546107
0.5575309434591761,0.5575309434591761,0.0
0.3069481652928336,0.3078090241823235,0.11106152580029235
0.18705294651213447,0.18705559904062058,0.006037752988830081
1.331961845833646,1.3319618458336457,0.0
0.32208806419018954,0.3382330148527601,0.5022771906049038
0.3516089396643659,0.35255567805758947,0.12030939138912013
0.3649763589076327,0.3649763589076327,0.0
0.9444132484182343,0.9443756451357016,0.02325676621311004
1.0692819054622815,1.067004341339914,0.14578312827481393
0.5357705782302681,0.5359188034656145,0.06435150018969697
1.1209556897124104,1.1209556897124104,0.0
0.47750643222536127,0.47750643222536127,0.0
0.3504838822473894,0.35054273774916633,0.029906065262999243
0.8011347897490133,0.8011347897490133,0.0
0.5838134288723523,0.5838134288723523,0.0
0.2750803564374529,0.27517719680616826,0.036632104459620826
0.5550588704181635,0.5552327834448433,0.07394068295025835
0.8294943300397578,0.8270583516456521,0.2628407261311195
0.3996930657563534,0.3996930657563534,0.0
0.19829923705908614,0.19829923705908614,0.0
0.0432841083213818,0.04436408737160506,0.1630078261254638
0.9548695714993969,0.9511555684365629,0.22840120498427463
0.42035981143571016,0.4204538284145703,0.04079886941158489
0.4966208471365739,0.4981877920578802,0.19100724654310355
0.4386081087812034,0.4386462650019389,0.026673618850966016
0.4488388805709308,0.45932578155429654,0.4650156816495262
0.4871545312489964,0.48735134805325575,0.06600475312776789
0.9744158129875757,0.9738362919101299,0.08599566015213528
0.4286817101048246,0.4286822519128515,0.003132270196302467
0.9812568705827964,0.9356920451405416,0.8520566235934913
0.13474189397438424,0.13838639481415202,0.23289960812460203
0.5945997556472681,0.5945997556472681,0.0
0.4601807489570718,0.46025124468436446,0.03754237654352465
0.5571209272785413,0.5572359102014399,0.06051498142217954
0.18828669024206454,0.19844752053533177,0.3795642086004763
0.5270002386611049,0.5270308297169735,0.028524516003563045
0.37997366945914607,0.37997366945914623,0.0
0.5009087032106619,0.5054315491323749,0.33161842315584733
0.7144796268157668,0.7144785130812792,0.014376323976991262
0.3351723517693392,0.3351723517693392,0.0
1.0071491121544813,1.0070891530608566,0.026012863488477086
1.0629627404959878,1.0625728566252586,0.06066671052591928
1.0487586933671853,1.045177384529836,0.18909899529757285
1.3560445731352524,1.1461547093193363,1.3310748317285237
1.3237524713813378,1.323752471381338,0.0
1.1701511905355129,1.165882517801782,0.17526360463949897
0.5408826959032585,0.5408826959032585,0.0
0.6429844143034469,0.643114654511089,0.10346440096903048
0.5808267334037633,0.5808267334037633,0.0
0.45400612457380524,0.4550092057312788,0.14057694986763083
1.202270984249473,1.2017108948203636,0.06087466011819603
0.24103624885752142,0.24103836437493376,0.005366468100335545
0.5577582630247254,0.5578487631246304,0.05379465622077352
0.4699809522635822,0.4699809522635822,0.0
0.7652036687860865,0.7651223299798471,0.0661281948232909
0.582927755169534,0.5833971848176914,0.13505689749966363
0.16338172103583307,0.16341256228281353,0.020820643638686465
0.02908540096987971,0.029865807219254067,0.15586317135741196
0.11602917444161778,0.11686317548677816,0.11365942367504962
0.7738252811432799,0.7738203223031396,0.015389659673227762
0.46432592871742523,0.46437723345370985,0.03225699620010611
1.0842078182290797,1.0828018585276191,0.11190553997960342
0.27003542274585807,0.27054159805844613,0.08366480551859626
0.23982519455073173,0.23985239988737897,0.019242355851758042
1.389007677026323,1.3495659543537801,0.4456313778058072
0.4448513555482472,0.4492498719372948,0.2932005586594423
0.5968007163030209,0.5969022374147199,0.06672462745828453
0.5955185236539209,0.5965708902703605,0.21509736517418226
0.5179562611844378,0.523625312893064,0.38914700917817713
0.2937318496879643,0.2953157464381231,0.14979637703419932
0.8631358647426232,0.8624860794287639,0.11954213857600196
0.5954638494336005,0.5954886194803216,0.03272587017413242
0.2621844022174442,0.2621844022174444,0.0
0.47651428517717226,0.4787485215869046,0.2193957189186002
0.2741605356716103,0.27558414960159616,0.14076254168889457
0.4699402924767378,0.47007068227419085,0.051958739909870426
0.609001546516261,0.6090855000832074,0.0646868150669336
0.762329218455313,0.762329218455313,0.0
0.5339068880349757,0.536461144540709,0.2688855135481858
0.6230899542091052,0.6233792447357449,0.13137046484673423
1.0798438758813835,1.072949756524235,0.25191033726650436
0.1471039515713063,0.1471039515713063,0.0
1.2398440101526085,1.2377169014887608,0.11421031563022191
0.3520377086009604,0.3531832896459626,0.13245279208945762
0.8958371924553817,0.8954645873640594,0.08228945150200584
0.39169991555978617,0.39170343072969865,0.007611717548709179
1.9160526857978446,1.9054831661145182,0.16147481916030873
0.42993453123809394,0.43002662705322003,0.04092147921671793
0.5195019837671752,0.5200023602593985,0.11338948150100514
0.28168581027783557,0.2847031637172223,0.20618545687770062
0.3070444280246048,0.3098708849073908,0.20207980779215556
1.7659683941463067,1.7363806446973105,0.29504993353134523
0.3655523135295764,0.367886145029919,0.19195723460294106
0.8798592259963229,0.8798592259963232,0.0
0.3167609941667833,0.3225867346757528,0.2937713860243899
0.744217490489958,0.744217490489958,0.0
0.013942569351649023,0.013942569351649023,0.0
0.5552893340510607,0.5583396223317805,0.3149752366393883
0.42205917332245657,0.42391149359079616,0.1824456744621503
0.26210157873894296,0.26210157873894296,0.0
0.7435272400027665,0.7425287346450696,0.2823811684883821
0.7542087880238583,0.7539106515355308,0.1382512098136235
0.25296410463335195,0.2577063665976994,0.2568412008767972
1.4079824216381593,1.4079824216381596,0.0
0.13136385562358308,0.13451340645131413,0.21716387334855355
0.4161449481941612,0.4224602701309255,0.33852636958962995
0.10282591760072221,0.10282591760072221,0.0
0.7510469767398583,0.7509357835099051,0.0865754518579972
0.5715697242060941,0.571569724206094,0.0
0.2823477760375815,0.2823477760375813,0.0
0.9813113377153393,0.9813113377153393,0.0
0.6680527022936997,0.6680854183312032,0.07275123655694173
0.6328930702630317,0.6352030839736149,0.40991977123532686
0.15961449382687304,0.15961449382687304,0.0
0.29514591863032363,0.29577806068986723,0.0945192927847798
0.6755108871796933,0.6755642543169753,0.11076476022988817
1.1700423633198298,1.1700394402409924,0.00455802509501425
0.8924215388465853,0.8924215388465853,0.0
0.637865931372712,0.6378708227918339,0.01909105951125791
0.3308378090938852,0.331086815779914,0.060592867166419824
0.5789504140927569,0.5796372415085896,0.16091301032757083
0.5303053997404475,0.5313329838889065,0.1675872711267486
0.5030177183645264,0.5032123959711007,0.06791102851550299
0.5458734148165422,0.5458734148165422,0.0
0.6595774246580495,0.6596293166045744,0.07941086058613456
0.7280171581391095,0.727880731933616,0.12441126267359501
1.116032139927124,1.1142189604165065,0.12174822981928729
0.6828850629590735,0.6828864145388536,0.023014453248099365
0.38042356344716954,0.38042356344716954,0.0
0.24763137004381988,0.2506505689250475,0.20405361039562211
1.5664421427588733,1.564420560478306,0.08528792107581094
0.4018631760717428,0.40213476701709855,0.06775494147391765
0.48141424488647666,0.4814145202431062,0.0024389379533818617
0.024309060641736473,0.024375407550541517,0.048142603008922424
0.0423480168866208,0.04259395595139838,0.07828559568625383
0.36645138461430954,0.36687302962453006,0.08128149785187924
0.5478152992363446,0.5478157592899303,0.0037124861939614173
0.09593041172325903,0.10205911203179527,0.3210388340663194
0.33539757969607736,0.3375313865641875,0.1787296539976553
0.4278112663976251,0.4291099138127656,0.1537526123503614
0.17374080337681835,0.17374080337681846,0.0
0.6171255248903067,0.6179742568250459,0.21755474904367672
1.921297851938126,1.8389015043341586,0.4682559298385888
0.1998136211652461,0.1998136211652461,0.0
0.44585959916101103,0.44651379376567657,0.11190746661220172
0.9278696551786755,0.9272616114604365,0.09719831547349746
0.7278859910870277,0.7277498771536514,0.1245075530202043
1.1781299924315105,1.177812908009766,0.04705024211243039
0.7900831368907343,0.7900831368907343,0.0
0.1264647216548404,0.1294480972234949,0.21252904483248275
0.5632553176187315,0.565120458033165,0.25152552135527906
0.36923997075811615,0.37824663020885463,0.3848358441966429
0.409384751332286,0.409384751332286,0.0
0.5557814521470377,0.5569945806830489,0.196900242551857
0.3030920703211009,0.3030920703211009,0.0
0.09575208642809757,0.09679550471932409,0.1318104601873284
0.17439296858424608,0.1750520775625492,0.09576212442371254
0.6414832238500973,0.6416706186717719,0.12243757505744012
0.14030074128115225,0.14741149468785222,0.32503871605804213
0.23544787194744574,0.24841635775928644,0.4296919843732686
0.5864216225742448,0.5864252029390986,0.011934603853849146
0.8170680962073714,0.8160610812819572,0.17641959301398738
0.6558523155285226,0.6558523155285229,0.0
0.49458915668433767,0.49470700240041177,0.051854692416660755
0.6882415555744105,0.6882416531346685,0.008930194741660315
0.15782891375303412,0.15782891375303412,0.0
1.3787466617995445,1.3787466617995445,0.0
0.9538132586466082,0.9474812788803204,0.3011188017767836
0.7950154148191282,0.7950154148191283,0.0
1.2807170163646535,1.2804288372323493,0.04027100304144657
0.8070330223924606,0.8070315261180923,0.007065596446030227
0.4189742459846671,0.4196590880121476,0.11009522209726716
0.5293343683428035,0.5293343683428035,0.0
1.0882635708626305,1.0882635708626307,0.0
0.2018768344080419,0.20535506150873256,0.21901376878457063
0.7753512333162672,0.7743823162136507,0.21491466040327825
0.19636995161360712,0.1977931581455049,0.13979301199874722
0.5922045682726703,0.5927149316643422,0.14681550484797096
1.0420382573015141,1.0413819367416344,0.08132692160859928
1.4555799687973539,1.4555320449150628,0.014166152488260326
0.16506261674030384,0.16648659740045443,0.14161811501158872
0.3440078077695412,0.35700228531845324,0.45553767022330954
0.6742821074770456,0.6743108028991162,0.07846767697805052
0.29033237375280324,0.29052230093361514,0.05164183129803404
0.08547307922135285,0.0855357496454789,0.03304973937606463
0.14457842521017378,0.1452560831133612,0.09907608291001535
0.4729639875528489,0.47823957798132977,0.33855063769576166
0.5585562117826344,0.5585908762540684,0.033372436623521046
0.549088744743603,0.550074451333546,0.17344070795022187
0.7838736778128463,0.7838736778128463,0.0
0.7558193134292115,0.7553997093278254,0.1620541724508507
0.646467325447264,0.6467443921616604,0.15668280950929536
0.5954184500364571,0.5954184500364571,0.0
0.17106455662780448,0.181260322949519,0.382716597112439
1.9305345996528587,1.9218148196366909,0.14552233302217196
0.2921472822733792,0.2921472822733792,0.0
0.7714757780182229,0.7712876446400112,0.09641928212444602
0.4664480452703018,0.4664480452703018,0.0
0.1242802633065894,0.13215959444710088,0.34849503743603993
0.12458900158367303,0.1329881885332152,0.3599110924558707
0.6223877984079726,0.6223878314779809,0.0013934961101997045
0.32230676577994655,0.3227747690928326,0.08261313943394037
0.5300561830298264,0.5303327626560933,0.0865754518579972
0.47431002045150716,0.4744288222945794,0.04999664146087085
0.5769930608438392,0.5769930608438392,0.0
0.21770875962547595,0.21770875962547595,0.0
0.4664918000220545,0.47049077731567734,0.28984027701312276
0.9359160213624953,0.9354400627691445,0.08440573332925144
0.7545091920367805,0.754045784924689,0.17227213157331925
0.6955035260744378,0.6953748292415048,0.4873172955240139
0.22298793151760057,0.22304602543685567,0.028091545380520513
0.14167105969508847,0.14167119099475534,0.0013815330813476343
1.243190224213172,1.242110095401967,0.08099781795696351
0.04423268369928737,0.04424265049102055,0.015566721840444109
0.5669441201535116,0.5688137253160651,0.25526020592942683
0.7151943009679864,0.7151943009679864,0.0
0.6780119775365218,0.6780424810157804,0.0902686853789819
0.20686937650057735,0.2072517758020911,0.07219648192543898
0.37318858279556316,0.37318858279556316,0.0
0.4208167794538327,0.42207763019304495,0.15000833457601395
0.437598415787475,0.4423927273196803,0.3029845089105902
0.9091075158761913,0.9090996799153419,0.011519041451771989
0.33262245504974725,0.33262245504974725,0.0
0.35708735910045786,0.36296787419569104,0.30487927288925104
0.2761920901380675,0.28188839472097676,0.2841356857417256
0.4442596489433313,0.44433140409711785,0.03690104177883763
0.3807227577621215,0.3807227577621215,0.0
0.6312711047863558,0.6313551276937048,0.07500023592860434
0.39817854657048574,0.4078809379454981,0.41372394366191256
0.3415449851196599,0.3443058976029759,0.20458368375799543
0.6650746715261204,0.665102054878744,0.06296295598481359
0.8945790191229687,0.8935517969245376,0.13741533211470336
1.1512544309569217,1.149420640443315,0.11708327774523217
0.48689404966876876,0.48689404966876876,0.0
0.23489581848303406,0.23710022131803685,0.17378064294607176
