glicko2 pooled,glicko2 per TC,our scalar,factor
0.3358281224118694,0.455438784000602,0.298346506613307,0.3196509693171377
0.41983121441239757,0.497844676006302,0.3980557165901888,0.39002875469617665
0.6019204511031903,0.5340793095689165,0.43233531623363536,0.42343572648769
0.6019204511031903,0.5340793095689165,0.3596884176732997,0.3510621258461816
0.6019204511031903,0.5340793095689165,0.43233531623363536,0.42343572648769
0.5968347874456466,0.644880438276026,0.7275377224431447,0.7496874285011693
0.3342975637287038,0.6899290650868677,0.39874850761678793,0.4065041222583773
0.3342975637287038,0.6899290650868677,0.39874850761678793,0.4065041222583773
0.14721497701003994,0.31907240549960586,0.06130150297904026,0.06439652248378207
0.14721497701003994,0.31907240549960586,0.06130150297904026,0.06439652248378207
0.5447789402418859,0.5623664033937191,0.48636139806430834,0.48227904828968443
1.4608408219531108,1.3657977520782993,1.7905027640606914,1.8119799421471339
0.8674290873855612,0.843642102843612,0.9541472270602552,0.9606992553975667
0.0868580749144554,0.1631425960140889,0.029727507996956806,0.026543578235541605
0.2669346075869812,0.24655214388041366,0.0632579588395141,0.06345396393765519
0.5333386831168254,0.5133908940572817,0.3175037999640369,0.31558427422301094
0.2669346075869812,0.24655214388041366,0.0632579588395141,0.06345396393765519
0.14023801848583162,0.16589907414504843,0.0908620265677503,0.08520356984329777
0.9098128077611007,0.4520524432836513,0.9409742039174719,0.7713422742743588
0.3766527839215358,0.42425306720913314,0.303220407888459,0.3259494741348162
0.14023801848583162,0.16589907414504843,0.0908620265677503,0.08520356984329777
0.4889744373923508,0.3238338753093016,0.3390730414685408,0.3257795177896847
0.37952736562939515,0.46500142409277156,0.42037974469932415,0.42150893019612157
0.2014573913137574,0.1732448433985462,0.047302849852802996,0.04827069021101984
0.3766527839215358,0.42425306720913314,0.303220407888459,0.3259494741348162
0.1612579966605026,0.18844571382566858,0.19135617647419445,0.19815149545109198
1.1525977363221753,0.9892222711708007,1.069434210748466,1.0672768025310089
0.5039755351791865,0.5281834696427706,0.5990403656837165,0.6003710560201959
0.1612579966605026,0.18844571382566858,0.1525699770636041,0.15781616242293403
0.673746723135892,0.5707608589297378,0.5325745719110923,0.546120557806012
0.1483543266060737,0.1718988796004763,0.04831299265051588,0.05205069610334236
0.1483543266060737,0.1718988796004763,0.06413050310923932,0.06908145456502916
0.1483543266060737,0.1718988796004763,0.04831299265051588,0.05205069610334236
0.1483543266060737,0.1718988796004763,0.04831299265051588,0.05205069610334236
1.9814120573282423,1.845567409491868,2.778729054740169,2.7068108612352466
0.1483543266060737,0.1718988796004763,0.06413050310923932,0.06908145456502916
0.1483543266060737,0.1718988796004763,0.04831299265051588,0.05205069610334236
0.1483543266060737,0.1718988796004763,0.04831299265051588,0.05205069610334236
0.1483543266060737,0.1718988796004763,0.06413050310923932,0.06908145456502916
0.1483543266060737,0.1718988796004763,0.04831299265051588,0.05205069610334236
0.1483543266060737,0.1718988796004763,0.06413050310923932,0.06908145456502916
0.1483543266060737,0.1718988796004763,0.06413050310923932,0.06908145456502916
0.30914694063228043,0.38834789086698696,0.4818763802383937,0.501128829865231
0.1483543266060737,0.1718988796004763,0.04831299265051588,0.05205069610334236
0.1483543266060737,0.1718988796004763,0.06413050310923932,0.06908145456502916
0.1483543266060737,0.1718988796004763,0.04831299265051588,0.05205069610334236
0.1483543266060737,0.1718988796004763,0.06413050310923932,0.06908145456502916
0.1483543266060737,0.1718988796004763,0.06413050310923932,0.06908145456502916
0.1483543266060737,0.1718988796004763,0.04831299265051588,0.05205069610334236
0.5190023097711821,0.47905061095831825,0.3448483449020903,0.3581084526394836
0.1483543266060737,0.1718988796004763,0.06413050310923932,0.06908145456502916
0.1483543266060737,0.1718988796004763,0.04831299265051588,0.05205069610334236
1.9814120573282423,1.845567409491868,2.778729054740169,2.7068108612352466
0.25468789191714414,0.2669742705620117,0.21010371652820653,0.1903419971494635
0.603621150203212,0.4408645779883196,0.5015582952239673,0.4671528337861755
0.3944797988068522,0.44691415557965264,0.3654396751165659,0.3875051156753228
0.21505628399227442,0.06215473717506034,0.16497620348180028,0.1292801266683087
0.7914833152632075,1.0313644965677933,0.9303547732778841,0.9855987135630035
0.5148392499257711,0.6720698323851845,0.31771449933663615,0.3542844550073984
0.5473050687226441,0.544087481231995,0.3591699667090525,0.3984257646594335
0.910300336681225,0.7146783661939271,1.3012569446585187,1.209572935495553
0.4474294702568187,0.41987912992686965,0.25258499197509887,0.2347289919908356
1.0387015947997718,1.054151207192897,1.4255024088610448,1.4809433501850036
0.2872302514234335,0.3304980456623286,0.3794776611216163,0.37029580873612206
0.1612579966605026,0.18844571382566858,0.19135617647419445,0.19815149545109198
0.3643686723384115,0.35757953810830817,0.44318856714982496,0.36411981948218924
0.41234278097678584,0.4638038021750687,0.5104025816212298,0.5172384559440238
