glicko2 pooled,glicko2 per TC,our scalar,factor
0.8868631400874964,0.9123173909007583,0.6730531101783054,0.6810621965100394
0.4732661013585634,0.4794185208046693,0.47302190699808283,0.4885409770894344
0.5431919129781926,0.5769805100345592,0.6595760570651271,0.6648648051563933
0.4477593554946007,0.4094645877043507,0.5271379889617119,0.5152301240702781
0.9073249579185897,0.7723301466742454,0.6426571772330937,0.6119399671540983
0.5168477785249104,0.6197767185081938,0.8811588540483478,0.922420829673289
0.9073249579185896,0.7723301466742453,0.5349518637144539,0.5067596695829727
0.4471062786059168,0.5043581252348707,0.6167296141133476,0.6316130576857881
0.9073249579185897,0.7723301466742454,0.6426571772330937,0.6119399671540983
1.03147466486304,1.0376211145632612,1.0050618800357534,1.018805517113211
0.5415299694049378,0.3428438238396623,0.4312705194027697,0.3786791354233664
0.7417292888441758,1.098498926326155,0.5574147839582901,0.5994246550324414
0.6607215883983074,0.7073415446625658,0.45480763532142354,0.4570086112884212
0.9247008503454892,0.8550252642174938,0.9095429094549722,0.9266777134225395
0.7266595288657761,0.6791514798183624,0.8587334448020993,0.8535473965197385
0.6607215883983074,0.7073415446625658,0.45480763532142354,0.4570086112884212
0.12878512536776587,0.24416683832630184,0.045930639981213606,0.04304888031753827
0.05156100562793205,0.09465518313221409,0.02600789499241715,0.028533554785269342
0.6144765887823637,0.9038825690443942,0.8061424722740492,0.784800644400212
0.789108557900637,0.7896134797706106,0.7739806150234444,0.7579610791214437
1.0847320947304908,1.0058111817609716,1.4950500626190322,1.4670795630983176
0.18881925234464111,0.1674429496151909,0.04042887837739551,0.0400210503754895
0.789108557900637,0.7896134797706106,0.7739806150234444,0.7579610791214437
0.28904036292166013,0.3974073724266898,0.36963383759720936,0.3334056031942365
0.490941154221341,0.44521145234270326,0.4437218517841703,0.44504890771381894
0.490941154221341,0.44521145234270326,0.3616691161311715,0.36185114055398915
0.490941154221341,0.44521145234270326,0.4437218517841703,0.44504890771381894
0.2928793038737214,0.25749921755424393,0.1527543830117458,0.14591418189070976
0.2686534089589618,0.3347176423900087,0.24076733638482475,0.24950731275074312
0.3317830912876792,0.3137477543442056,0.2874434445627296,0.23669433268179985
0.490941154221341,0.44521145234270326,0.3616691161311715,0.36185114055398915
0.10195088451648954,0.11548664068068945,0.023930850476623994,0.024072668732502068
0.10195088451648954,0.11548664068068945,0.03403952595495685,0.034379273715199804
0.490941154221341,0.44521145234270326,0.4437218517841703,0.44504890771381894
0.2686534089589618,0.3347176423900087,0.24076733638482475,0.24950731275074312
0.47531637718618047,0.5006721903646283,0.2512406703047,0.31127319416795685
0.18881925234464111,0.1674429496151909,0.04042887837739551,0.0400210503754895
0.09685265795410071,0.14445286074889882,0.0850780952444121,0.08286973798062061
0.631691416764775,1.0500874450266544,0.5523970776058416,0.5700005115194626
0.19529971579692817,0.22315076208076284,0.1621403167499862,0.16502338636256653
0.8105911264943158,0.9088162727814544,1.0420568713804108,1.1597015682287093
0.19529971579692817,0.22315076208076284,0.20792854091783908,0.2120624398637625
0.786548133107106,1.2180586320474434,1.2169612179203002,1.2435917825112475
0.4475636957841644,0.4667862347781328,0.41117642530548193,0.41006113847858455
0.12660517075968403,0.14204782114294184,0.06016032709185295,0.06454732838643551
0.7408787917180092,0.5958102627030211,0.9094331520014587,0.7519357698208513
0.12660517075968403,0.14204782114294184,0.06016032709185295,0.06454732838643551
2.1293167318371524,2.0217748287094413,2.8406715277106684,2.7724566228140852
0.12660517075968403,0.14204782114294184,0.043654946834583444,0.0468325091909948
1.7292810099242366,1.6094090698878283,1.6727243023756744,1.6550326717160617
0.12660517075968403,0.14204782114294184,0.043654946834583444,0.0468325091909948
0.12660517075968403,0.14204782114294184,0.06016032709185295,0.06454732838643551
0.12660517075968403,0.14204782114294184,0.043654946834583444,0.0468325091909948
0.12660517075968403,0.14204782114294184,0.043654946834583444,0.0468325091909948
0.12660517075968403,0.14204782114294184,0.06016032709185295,0.06454732838643551
0.12660517075968403,0.14204782114294184,0.043654946834583444,0.0468325091909948
0.12660517075968403,0.14204782114294184,0.06016032709185295,0.06454732838643551
0.12660517075968403,0.14204782114294184,0.06016032709185295,0.06454732838643551
0.12660517075968403,0.14204782114294184,0.06016032709185295,0.06454732838643551
0.12660517075968403,0.14204782114294184,0.06016032709185295,0.06454732838643551
0.26052408052159337,0.2848935468661803,0.22030464778144157,0.23618941832453091
0.12660517075968403,0.14204782114294184,0.043654946834583444,0.0468325091909948
1.213893547432483,0.8336283354936719,1.2371917150122127,1.1739004164713533
0.5386567589801281,0.6477913566310461,0.8276623736428248,0.8562840349621164
0.12660517075968403,0.14204782114294184,0.043654946834583444,0.0468325091909948
1.6466154790478922,1.185815398981056,1.2617176967545203,1.216928731885809
0.21406117966043262,0.364558762570347,0.33291267773917077,0.35117337927326364
0.28122867101010707,0.30734110545847043,0.16622518600980996,0.16508321793665678
0.534370587583511,0.4080184854923802,0.4465774959565891,0.4318682042656248
0.534370587583511,0.4080184854923802,0.5416816549664626,0.5260416496261652
0.9458842307672313,1.2877316881191383,0.7991688866532916,0.9415220332075095
0.34842114391431983,0.33201922422570634,0.3150512223960766,0.3087025962904473
0.23721698676853728,0.2716789701812621,0.15616813893376494,0.15461726679469057
0.28860057766062946,0.3337499098411034,0.2047899580219468,0.19878425693412202
0.3428896673889308,0.7926319334488134,0.7331260091695755,0.7497699081236187
0.34772486701979954,0.40254764408978,0.47690149072637095,0.4916442310153091
0.34772486701979954,0.40254764408978,0.47690149072637095,0.4916442310153091
0.3879535329840986,0.37491731097699743,0.31665791108462216,0.32982667463858356
0.19529971579692817,0.22315076208076284,0.20792854091783908,0.2120624398637625
0.43982861157697406,0.40411380938148894,0.5447580199563065,0.42680793621215735
1.7292810099242366,1.6094090698878283,1.8992681690224098,1.8830453335864046
0.19529971579692817,0.22315076208076284,0.1621403167499862,0.16502338636256653
0.34772486701979954,0.40254764408978,0.39032581694616464,0.4020550315260276
0.6635892533556633,0.7467726104355168,0.3797520081545313,0.46287763322409614
1.2251731997475228,1.1044728763291718,0.9694375096108527,0.9457708377245329
0.34772486701979954,0.40254764408978,0.39032581694616464,0.4020550315260276
1.2251731997475228,1.1044728763291718,0.9694375096108527,0.9457708377245329
1.2251731997475228,1.1044728763291718,1.1295963157890978,1.1054675272310392
0.8032246633797548,0.6861935409688592,0.579943175205203,0.6074345230225423
0.4349371353367777,0.400264430155352,0.3501353563951818,0.3794727144582467
0.12094980819444892,0.14753968583096744,0.12989162863570167,0.13079280410150826
0.39965510755376576,0.4118685041447085,0.25578541509342584,0.2407855303138384
1.2251731997475228,1.1044728763291718,1.1295963157890978,1.1054675272310392
0.29113539890451934,0.23617107889840205,0.28394254757618753,0.15424065477155027
0.18808918462411423,0.22003744276365622,0.1359899609407206,0.131324285409615
1.046271888850758,0.9728283936617639,0.9053317483282117,0.8826944754710081
0.4453355460883007,0.29093926719004864,0.3406578869961998,0.32434428691961387
1.023345142542304,1.3765859530893674,1.2423748553899,1.2837423924500528
1.046271888850758,0.9728283936617639,0.9053317483282117,0.8826944754710081
0.14049798522291101,0.10051689102328396,0.039107433479321725,0.037664381766244814
0.490941154221341,0.44521145234270326,0.4437218517841703,0.44504890771381894
0.490941154221341,0.44521145234270326,0.3616691161311715,0.36185114055398915
0.490941154221341,0.44521145234270326,0.3616691161311715,0.36185114055398915
0.16278723677468127,0.21015815269988247,0.11376400332734644,0.11173103680265054
0.36826962787225986,0.4111464332354564,0.4796146505527179,0.38032393841413
0.21102114598953126,0.2595463451742844,0.1883473583932809,0.10646810566196603
1.8956009352737113,1.6631344080924504,2.481512762833989,2.4960729914583566
1.0127220331988107,0.6079830961121311,0.7953440273107439,0.6789061027886452
0.12319536462253446,0.16435103766656092,0.1212507386342717,0.1066932499099503
0.490941154221341,0.44521145234270326,0.4437218517841703,0.44504890771381894
0.16278723677468127,0.21015815269988247,0.08732048409551539,0.08600241075994229
0.490941154221341,0.44521145234270326,0.4437218517841703,0.44504890771381894
0.642930383420506,0.7882908406968553,0.5791364555899665,0.6606583053264897
0.16278723677468127,0.21015815269988247,0.08732048409551539,0.08600241075994229
0.29102300336822307,0.40718017425705755,0.21889352686238608,0.22392829863093736
0.8452169672447274,0.8634335547793047,0.6150297862468384,0.58441829225864
0.5559117664385174,0.4987839443217098,0.2687138619978984,0.2394642853272758
0.5559117664385174,0.4987839443217098,0.2687138619978984,0.2394642853272758
0.45103611012586964,0.5519908255120339,0.3449101655581067,0.3445198796124897
1.5113889450613436,1.0813156296177788,1.3606634300234552,1.3028010482808927
0.5288150771142561,0.5546639625993088,0.5079947791788063,0.5338166545870171
0.43685502419119404,0.21528898110094052,0.1409009421231658,0.1286828285270209
0.8898991598062077,0.85393866967876,0.9205520813575194,0.882765895609473
0.48659158781055595,0.35665259342023287,0.4639575834849175,0.44923868157927144
0.5669095237795747,0.5004674755795364,0.43525060811017074,0.3516291568378233
0.5680261117190769,0.6489505895452445,0.5362101839670942,0.5775908905005107
0.6775349867757832,0.48836163359748186,0.6927766327917129,0.5699218744355826
0.24923519597152421,0.14522249760297462,0.35307291150822406,0.30510944260702233
0.7460196513480019,0.6062745911446856,0.8218492758709973,0.7267271297624907
0.4607136461222949,0.5152241243258321,0.41434639655823036,0.400162872474271
0.9965069567372307,0.9097290449204704,1.0810828975216826,1.1093018537597723
0.17675219195205863,0.3847880828286067,0.24005466580304938,0.28032576431991785
0.33755361270528494,0.3541679090008296,0.33964466245574093,0.33149226719426084
1.5113889450613436,2.0012209173662883,1.3371120585291465,1.4666704572503495
1.0699666416816276,0.9022328444138179,0.9329962934059668,1.0114456960888094
0.1838579836230133,0.22307350549372776,0.19854562955507657,0.16068932960497204
0.3754586081931854,0.1721251681053469,0.14772360451790698,0.11198992932497007
1.0699666416816276,0.9022328444138179,0.9329962934059668,1.0114456960888094
0.6431608584954494,0.6228419397841213,0.6924837629555852,0.690235546117678
0.8334223468377067,0.7306192124684776,0.5597962519189962,0.5712820110426607
0.6334378817735143,0.6653613718899822,0.3389862901784715,0.39737237052952745
0.8334223468377067,0.7306192124684775,0.6342644701643482,0.6457748978190844
1.0422888081896278,0.4652384738685185,0.6725591043630574,0.5515017232880489
1.0422888081896278,0.4652384738685185,0.7569864885294835,0.6242069231081813
0.24923519597152421,0.14522249760297462,0.3046288025756456,0.2622642696003945
0.19838933249153134,0.2453880174256855,0.09857610191640034,0.11475099892228151
0.769684013961761,0.5089628058315535,0.6807748641579089,0.621916215685612
0.29102300336822307,0.40718017425705755,0.27192293148181407,0.27703704311760935
0.3002482001131156,0.29054889960345187,0.2929573349696542,0.2689584208397464
0.5766687055370134,0.3823018360786923,0.7785098639043798,0.6646402509227367
0.3252351782422608,0.3368123184097154,0.17492821938738756,0.17786993855512395
1.6533152871002075,1.5323751873436895,1.8147856012086823,1.8516123986139648
1.1404030373234322,0.9766705011115827,1.4883212508896473,1.341977061761314
0.25565979368719094,0.16882956968836044,0.17648829015940995,0.14990023284493753
0.9497139564213163,0.8183277705893658,1.0488719795368358,0.9243225863290501
0.6262310690392963,0.5606937573444565,0.6392034626495565,0.5707457212520124
0.5802857059298684,0.5977441048645518,0.7347313219886651,0.7146950910672015
0.24923519597152421,0.14522249760297462,0.3046288025756456,0.2622642696003945
0.2661983136132572,0.3936709507295435,0.4331216423143085,0.45436142940875707
0.858195160559279,0.5504045940995099,0.6246622554626603,0.6026654176819716
0.9059483716802031,0.8016244693904568,0.681149977884404,0.7167904385518713
