scalar,factor,style_gap
0.4374976042227141,0.3931661788955137,0.260469481024189
1.40260889388491,1.3943538772517248,0.09530278231966355
0.6105422323962908,0.6547847252887786,0.17468759131397216
1.178281340984409,1.2880727411306712,0.34894060760484047
0.36979430852312695,0.38582738397963523,0.004818272172601806
1.0179973266950668,0.6870076575837116,0.8339357719805409
0.37122679117659096,0.4188493004524838,0.32329610351487975
0.4165142145783922,0.4668195500665297,0.22571681575694524
0.6920494877908406,0.8083180418102912,0.7517509786742802
0.7174869197363153,0.7355573219511102,0.03714907260345693
0.36385390250986516,0.4216422850125216,0.512663813580914
0.9051790581103326,1.1529233884474217,1.270246313905168
0.8717816062621617,1.258333547212014,1.5725823519869557
0.8159347161885518,0.8692341933824478,0.1998696799142305
0.10154006004693228,0.10518311790867403,0.02533795885460008
0.3510528447137904,0.3411728333450339,0.11574842178540884
0.6548145678384814,0.6193937907661415,0.037645848196851905
0.5327216192656905,0.4314180053132858,0.1264309251964294
0.5045055383382906,0.3425415310330466,1.1748883301409163
0.1835208682402653,0.3099676743867624,1.1794018789065146
0.6577337558146173,0.9293525839488899,0.7964423249233306
1.013524788209956,1.117895888051479,0.33866632626448406
0.3588468362325826,0.25229739967448256,0.5702605775695613
0.9062544387078295,1.026708233234204,0.5611391857476218
0.6294259732182415,0.665688119927705,0.11562164153972826
0.3335527080445072,0.3043181775729442,0.2878073837631501
1.139493928569776,1.1301529055580788,0.10159509984916462
0.25479218096742245,0.21884169660638822,0.36210879726413836
1.5389258391079146,1.607514728079752,0.2614909163706338
0.7399468329175442,0.8790727437445344,0.25724567581508356
0.5777871392529379,0.6035518923939978,0.4896597072572274
0.408661615506731,0.37860291304596805,0.22021371453146507
0.35199056494472786,0.37831710194246376,0.09607929947815907
1.375077311401904,1.2512477114686205,0.20321916297025255
0.8640555820433432,0.798133938832152,0.4100974100511495
0.36182875891663707,0.39244221057269035,0.6302953211286567
0.036264787135881445,0.05362442478848317,0.7022590251259127
0.3312738711301248,0.191009136084848,0.8388557360893395
1.1491045258032304,1.2014940340724027,0.10495012566049178
0.41467195046741134,0.44077799272063883,0.07445039285628992
1.088160890990742,1.0744405909176737,0.07254288661160802
0.43437081247593534,0.2929290782475598,0.7191121682460868
0.1344810032024316,0.14602258737170634,0.027745640964144058
0.5926380872354484,0.4711062556288997,0.17719253475918484
0.3168684780274827,0.2885575793462722,0.18562748720767552
0.5308454883456888,0.5136832515968328,0.34899350305549515
0.7065451674224678,0.6947015276736211,0.32397177783117104
0.7474138014734582,0.6559468279591519,0.23659112851023573
0.8543675039054859,0.9573411118428491,0.4364632242267178
0.39451467545098107,0.49913592889916636,0.35639341391653534
0.34496647371503963,0.33071081862499546,0.030865934617596208
0.70952094518781,0.8244652749474599,0.5493087984028885
1.5638180947583724,1.7964966792763892,0.6244612128883603
0.2179079725861368,0.20767841425927097,0.004090708332092824
0.14239074643053415,0.12397285582587696,0.011745425063734521
0.5228625192583044,0.4759379854099047,0.33934766032490854
0.8263044245577614,1.0029916187080337,0.7403876973942232
0.6268949024753924,0.7358889402249575,0.5748030023508857
0.21624835781195537,0.2905940145399403,0.18829906220835646
0.42631379087110044,0.43033524043402066,0.02468992910605508
0.2718860200380947,0.22867092898717473,0.2116328237700253
0.17897192369975023,0.13242310753212103,0.9155250456798757
1.7901043520932591,2.152835027423855,1.619890579205902
0.694650429425605,0.5176404755658877,0.5309993723182628
0.6799978365081772,0.581936527046025,0.5987326923042382
0.8078332004084141,0.9638199784539911,0.21630855089343282
0.33436111134206564,0.5304125994306154,0.7767450280250296
0.4329433258062255,0.40209856996423426,0.5142683588724604
0.38960802797164695,0.434018872011238,0.27877125309960804
1.877073349752052,2.00841955974322,0.2924658882537686
0.41453551876917105,0.3004136120919559,0.5202848359256506
0.8601364510762426,0.8615995176605902,0.30999333740340224
0.9032843376935491,1.158653576545115,0.5123706598208565
0.41823057819014225,0.43471394425108406,0.39175029859191524
1.6782196011827766,1.70004062001448,0.19314843275475307
0.9347977577422123,0.8055038202064708,0.16353184308168728
1.0935495812945764,1.0223878691465984,0.34206227123269184
1.1691107027783096,1.1325592546965912,0.006732652314176843
1.0038356383861748,1.265605115080564,0.989009270409797
0.1343056904783613,0.2650996592787368,1.3109505492446079
0.9898181968249083,0.9200740323587269,0.0908604045293478
0.4807741955378068,0.5293623964419432,0.09990380682394087
0.38992398020223085,0.5175369547426356,0.8633487436544645
0.7342913678054166,0.7359790199809871,0.11714108568956105
0.35118003541389226,0.3952948718578173,0.19638658877560955
0.636073780883732,0.5676813617327395,0.6292752621885729
1.1237263380313445,0.9834194107224045,0.7497035544897597
0.6770381783331649,0.6513076192676137,0.10312668386987983
0.3671680227759037,0.4196087324097056,0.4965455688286412
0.6744591815798102,0.6513343411507123,0.04484175744887359
0.4861939729136047,0.4796052664593526,0.19773947992290286
0.7282974047598652,0.8592485796488479,0.7908035722526858
0.5633097496262226,0.5244125564091445,0.28975158125908795
0.6577337558146173,0.9293525839488899,0.7964423249233306
0.32026325514345794,0.35661973509539063,0.3065074828758461
0.986999611289118,1.1179359370572648,0.47774418754887465
0.9761755434106018,0.8584029114473091,0.4154356169305017
0.6093724956293152,0.6931791726252685,0.5858880585913513
0.5060419711182024,0.5005761376135928,0.4290534746148116
0.39160898879090705,0.45774927622508477,0.08608336498819558
0.3213175413163287,0.4125001781576538,0.1803005483349951
1.4509641413467531,1.4054134465905395,0.00480893331037735
1.1170929567643495,0.8101845634801733,0.6769578777721419
0.6756866858518055,0.59574893556871,0.0681187470573118
0.4373232997949043,0.26129297659046236,0.7749672700515687
0.07792936727009857,0.08078588577398554,0.15049327715821365
0.37382849398099005,0.3666871858947984,0.10682741377420346
0.10530362187848523,0.11833844438330951,0.023052866205662104
0.43876738830341466,0.3551610656989319,0.20156190690373704
0.4075269051036444,0.4266807367022446,0.045345742145014856
0.3609022377768965,0.34474959222925583,0.4398431286074188
0.6171827914912056,0.6005041081790078,0.1388204333162659
0.46783459223801954,0.4785665008743885,0.08809538209971057
0.46883513306645275,0.5701984250901083,0.6133294205789657
0.2359076728935729,0.22885743794466615,0.1013127123137671
0.646416755932429,0.6631171383525787,0.07964625692449123
0.3822447761631076,0.3900119031422421,0.38794546827084164
0.4728062859764608,0.5513671881674037,0.4154356169305017
0.14581979137393147,0.08236745098445587,0.43650427565950267
1.1203061619031276,1.0144939135213344,0.043204639186172455
0.7846936281510873,0.6986888701520907,0.027555342599481003
0.43797285136551106,0.3356658564819556,0.9395028060269859
0.2739433179385794,0.37571505674038136,0.8455154821262372
0.6770973814889167,0.6079014240549062,0.25083462546094637
0.6095144728287023,0.5421989035064094,0.22346836390065442
0.21894550492752193,0.21829778230240623,0.02663727869847532
0.18533435320935393,0.13028668634723753,0.8362299689823697
0.3969897555765453,0.2949408561252861,0.7945439301707615
0.39496011222846794,0.23186649617453953,1.5110461395398194
0.3036765090777821,0.27899670464230797,0.234103440881554
0.3940001561187068,0.3513553331975714,0.43232642301617613
0.9244094904148201,1.1277510732915914,1.0391917049174646
0.7312967822602148,0.5139045459726685,0.6626061979002627
1.01563511836606,1.1596793737285045,0.5265304048353228
0.2611003018963956,0.18225535673607837,1.294878830564861
0.8955838483703265,0.8469919814275761,0.0903805723580319
1.0674009223460195,1.0646911285883744,0.09128204882875457
0.26029511498197766,0.15476184023085293,0.645150041519301
1.1257793049325189,0.8494310325383578,1.1878165086115309
0.5660941067806728,0.5759304504027651,0.3353468172896863
0.7616733884847197,0.9478411362044494,0.5677482333074183
0.8535542636677683,0.6805568304478732,0.5280019263647782
1.0455439424207267,1.1360402512401404,0.48829915586833605
0.20633702127801473,0.16490158855187756,0.44174253614700604
0.8043330052660227,1.2799699870935832,0.7894157266658208
0.2797754780989817,0.22499375306765707,0.5787322932607509
0.9019111035372925,1.0538863413703967,0.5489802097059605
0.7246827183851442,0.6377072386373895,0.1102290210022957
0.06899158381556948,0.06187360649392429,0.04150600883478661
0.4578738674609905,0.3564620493094315,0.9547843969931935
0.5295271288566676,0.500454442481931,0.22649511001135048
0.45474601650605634,0.40193886890330577,0.24872894283976982
0.5402225940296723,0.5376965184748007,0.34317506650987
0.42094621725562953,0.46094682237650664,0.28046702246215544
0.7518522637568875,0.5600029801074053,0.7315181040964676
0.3386403187272227,0.43660713334090523,0.6934705084158982
0.4620189444626251,0.4284775620772883,0.36308869271921823
1.1336842179765276,1.6531108300694526,0.9934931135509906
0.7519274764812858,1.0016988959307593,1.707462946748663
0.8091862746973781,0.8343067622452286,0.012208942025787668
1.0470113973071333,1.123866538840217,0.24537836865667284
1.0232986411793534,0.8863643674869217,1.004523326996407
1.4854836686565545,1.6595472386567485,0.6712608142448874
0.1654306107214603,0.13397437326784079,0.37668257456511
0.5793133455321683,0.5698040549446277,0.22469567132800766
0.4312434567306982,0.40675266854501846,0.06589984240737051
0.3041793088046296,0.19963641402346288,0.5179251732934351
0.012161648964452584,0.010286729891352923,0.022323472174149317
0.722702011237762,0.6426227139554543,0.2836529139508539
0.25022718753402773,0.19120675974104637,0.44711862805292396
0.6055622892322816,0.5260887233248345,0.4276441249690455
0.9149339069850875,0.662980436984618,0.24763848131910648
1.1422343376597062,1.151037784165928,0.04773555906131463
0.7215709942170456,0.5768550745583421,0.8213201000912449
0.48663400498807624,0.41362707266299864,0.5321949872816996
0.1541250037857122,0.12073502015309721,0.5320918620229221
0.08079996460435429,0.06576570828192331,0.2761047143595702
0.8610403018781104,0.815367722409712,0.47093628732175563
0.4035774373237774,0.4387715098578387,0.43561729975696195
0.6213853942541124,0.5574589373571869,0.20980540988854843
1.0558782049406652,1.218154637662034,0.5307608178722725
1.4451298903066485,1.8003627295356956,0.5851572835688484
0.5649232999376606,0.47025251048284666,0.3914587640804995
0.8087546799198441,0.9118481650981579,0.10902922431005507
0.6473062951644352,0.779426255638609,1.116659489037893
0.6000443945658684,0.6657265815145424,0.5551800952261221
0.340281384438179,0.40849540316541805,0.7066145068986702
0.9800494549246699,1.0028389236203972,0.4303392147852357
0.7281055979374053,0.7763329873554268,0.16016818378042574
0.9053799498539182,0.9319040465889128,0.3476191753185939
1.1975159439955214,1.337138067050841,0.6265128711803213
0.7324832250148392,0.5291997624450934,0.5239714059254418
0.38782227302223277,0.44166957707252247,0.13067967513143186
0.8501713546658923,0.7569328525604576,0.4255540694060597
0.20313315226135123,0.1632996739825812,0.5960208661968897
0.6173230773948468,0.5469739372519838,0.3969645027504869
0.7029320536758094,0.8440455640342442,0.2728401274049934
0.18623938675993,0.2009952022682364,0.15511761108860764
0.2692607508319625,0.3154270658436065,0.36117708912255164
1.0574678292649993,1.0579304315642082,0.0650542780689949
1.0507986366419046,1.182804650443593,0.028631896908827115
0.13980971324659175,0.10903654747190407,0.6861642820030147
0.4150463710127756,0.4350626405045435,0.36535916390185025
0.8851525647276666,0.9563610488328816,0.36149719101569805
0.49448922379427174,0.4514217824219505,0.10259219334626496
0.15794863462992453,0.18217291474251268,0.08169785016225994
0.005090320267249893,0.01156012015905157,0.9028935751391819
1.3094407539917707,1.4816030446657675,0.5517361598076975
1.0868707898673553,1.5583819685239761,0.878061837971362
0.2753175206410731,0.2525207355642765,0.4622144232181943
0.48573193983773905,0.4559872472241495,0.22690420144523488
0.826172064981434,0.801952352384269,0.14619749111118377
0.16269423335660138,0.14567107745779334,0.14435748734616272
0.17224664689199568,0.09001214129695422,0.561887026283
0.8834185466907507,0.8273831020130071,0.18119239362684358
0.6285309453944175,0.5692742895368053,0.17918506189852998
0.4893018376150914,0.35610910570920745,1.0725265220025033
0.6571437901845406,0.6043572762770605,0.22018714417170743
0.83600939261474,0.7433256090555965,0.531242124001974
0.8395058322381554,0.8133326465276275,0.0058869162009762
0.5944512974655184,0.6315110808117457,0.19808517655069957
0.5357964909328508,0.7111959307535454,0.41050390462522096
0.23031923662830509,0.18382357840497443,0.6929814085591104
0.21863500482570672,0.1484089157715079,1.061957707598988
0.689462630008119,0.6084884382624433,0.26159602304439733
0.2487517855456103,0.24596767469510025,0.0490248144172437
0.911760142991024,0.8562875364660011,0.242794617630706
0.7720894304525534,0.8599253014333061,0.6068392144696938
0.4982115203038646,0.5618165971946337,0.29110783462391676
0.43750155246868727,0.4087123092001524,0.1839567019991022
1.0164683113276436,1.0059641083910347,0.12972843658012972
0.6340558673836358,0.6036128042671679,0.02351922566650455
0.467269598462797,0.4258764052827057,0.11720175339566147
0.3773587845763373,0.3221627965242698,0.20115835046087457
0.3449853561000672,0.32596377678821226,0.01692822016833226
1.040945242814132,1.2793294413701435,0.7251592000442576
0.30666849932625545,0.23857700301046636,0.6329540819993206
0.4641081806638046,0.4067697809369546,0.14814660632092008
0.5675921330328811,0.5889917361065683,0.4047939071564973
1.01347807306723,1.0861155772077626,0.19973056233997016
1.076873714387456,0.9861586854817257,0.22571681575694524
0.26095066752653034,0.4083863442399671,0.7535512652282956
1.097097453285669,1.1519605278000822,0.3395211984141221
0.5377397675873287,0.6585516053204553,0.6580924324988364
0.38275608128605326,0.19286100290977592,1.4745813711751086
0.4439307866339007,0.3540143829099091,0.06585732190359217
0.6847084568330902,0.6745439895924495,0.06109029166933899
0.3143310280018485,0.3716866439343422,0.31990963829200436
0.48885796440061163,0.44712353722556497,0.2262339161878154
0.20403445717886365,0.18904238577031446,0.39821175062640163
0.2573040997993277,0.28914309514472114,0.25678832708460836
0.6849516047071795,0.40645809980263686,0.8921518978408909
0.37928297670694217,0.49834578503391064,0.6300501933619459
0.5125210036750139,0.7524104453983517,1.5247562795191072
0.8284802506200016,0.811018576210158,0.1435237087836747
0.6775707336281264,0.489128346468914,0.854829075229266
0.28241231006436884,0.256204852193505,0.12774096196692758
0.8920572121139411,0.9336379112110047,0.2270613043797125
0.6852156716007568,0.32126368359445917,1.2288452862528088
0.449806115733882,0.40239462134702614,0.15828400352434602
0.4674773183132189,0.41779018072087515,0.41346091819220304
0.4584178637480207,0.3837095018192355,0.08781054184314083
0.3952162160938316,0.4122620187630725,0.1587924116929424
0.6055773761197362,0.6272197447432017,0.08942314006935176
0.5809746818272304,0.5299717224662256,0.5254495696673813
0.42436259263622006,0.48143283285729116,0.34286201660784815
0.19005168627038113,0.2722361648744131,0.6593193422993809
0.5228560262605713,0.5571717027446259,0.3459416340521683
0.8647162350353301,0.8540838400888184,0.15392736217692027
0.5018457460954853,0.5329755778662254,0.24768700417191586
0.6576412355471943,0.5156121934135413,0.23023984507513395
0.33098148108964415,0.4336150277027403,0.4450552014760971
1.1245800202916465,1.2153268191456974,0.8834244370155662
0.249345003310401,0.26640805922438376,0.06490470212939284
1.2590972171062864,1.140990897926164,0.2252292822116176
1.2809835382568033,1.3845482064966446,0.1131912064034756
0.5088110118462857,0.593572599815568,0.2838303488562177
1.484737187373712,1.687410820613529,0.32704171342360966
0.2779068375055387,0.3855068863753285,0.4566762527378033
0.6819963483058588,0.8098390969375348,0.8500734206754041
0.011531604518926859,0.004936595419917009,0.5573031600107066
0.6974324194956941,0.5206098916152265,1.0405395104109247
0.22869347747822408,0.29854829467617405,0.4979397552851511
0.16265633702058388,0.1948237664054555,0.557358952176597
0.31902479139802453,0.3024649547777826,0.01028769752213643
0.399464418127795,0.4009371766883639,0.07014642690507622
0.11523706726714944,0.19217662390027554,0.9463280653323604
0.4914649400888267,0.5091335393890613,0.36662795235820383
1.338834011443476,1.2414682918236963,0.37672572548492483
0.8235368221347881,0.9842089270915396,0.27854225474227534
0.850519898969114,0.8046416879806564,0.37646852471008097
0.4148333603901947,0.41914717812620095,0.1263214888977587
0.5817833538635763,0.4790426499555655,0.3863321232870396
0.7815779831983707,0.6860192574365028,0.7035640584475527
0.7805164681853387,0.5256223244958089,0.8180770072672104
0.3491917718993719,0.407874422620915,0.8799561739688042
1.4105456975394226,1.6526906927109957,0.6528304398444951
0.5949322987479342,0.6948842632192365,0.3979376122507289
0.6757356080164533,0.6756696031213449,0.1940273265979375
0.945098047432659,1.1288290299035229,0.7940006195780109
0.39114851928979466,0.32887268456148316,0.002066284550840583
1.0216303580231028,0.8597918476411789,0.5126622361117015
1.4158025419860327,1.6123338135100957,0.2585375824917441
0.2953212651549408,0.186676420325304,0.3156621523126476
0.5819610041176736,0.731727819890784,1.2732337567008463
1.375813120980053,1.3495931406977253,0.2533028041755684
0.5334010652757142,0.6484211138310756,0.40800538972461914
0.20911538777623495,0.21814941461712814,0.38870112964357056
1.1187635149099022,1.3651240178625088,0.5031251650361778
0.5849325014915733,0.4871461270905849,0.9583179661578765
0.3966572857952198,0.47268469466982194,0.35271626718184945
0.2585800204835005,0.29185214684439714,0.18648245115501438
0.6883534649712123,0.8874385356601131,0.45144685409527585
0.14638508442307158,0.09511645454412847,0.5540821184613784
0.5832199885182263,0.680089022841816,0.3700757292234498
0.40847390249233345,0.4044737971941015,0.008894023613588986
0.330666700560697,0.3300870437926318,0.003176245813366778
0.6017894050503491,0.6413273250225253,0.3602337073218022
0.5260268057912418,0.4126220892530589,0.5602735986334546
1.01347807306723,1.0861155772077626,0.19973056233997016
0.9388930165430138,0.9301201064106971,0.1514367636527884
0.33043378674864826,0.21882735748070584,0.9708357671163708
0.37914678843230654,0.31082201344272914,0.32725274401806026
1.5548490329571847,1.3374827640176725,0.3279884753663596
0.3988408618944009,0.368962584772931,0.1283459921556727
0.6842214889460552,0.8082752566358539,0.5797958561828238
0.19437998651133936,0.1757110428124876,0.19539397313868714
1.2489955561365753,1.3761105120884007,0.5787901337559525
0.11461782656453581,0.1293497163421033,0.3270835431610668
0.2979702236309176,0.2427607591742225,0.7882261308010003
0.8495790416282916,0.9818643705237172,0.6234468077559789
1.289495141824775,1.3498403591461072,0.01385421763737888
0.3528359998266026,0.38311499564519386,0.002526242537917344
0.7754865244627973,0.7655401922125038,0.011360408180637549
0.17686213768559877,0.44401719397564354,1.5744674983518105
1.5732317429586475,1.316749623740329,0.6502678626527645
0.545852845229708,0.4219517160464927,1.511411042839852
1.195812536790947,1.0457566823322024,0.35517739008503074
0.7199400138797395,0.7901066621534137,0.11429942017448907
0.38534473596489555,0.318656355845227,0.5978817875494525
0.46078068828892493,0.782223493757195,1.0132398118236772
0.3507872520652967,0.35668767544370505,0.06531759520531716
1.2772537398973334,1.077039707207553,0.07911578915912976
0.7325126697835588,0.6464775471840497,0.14820391203120614
0.4528690953762317,0.4712530389794198,0.02664225064178849
0.8728086739885842,0.7894523965894364,0.2125279625936296
0.2436243811192034,0.21384023345152703,0.4780949320806738
0.5398008315806132,0.6199305195696835,0.06222197083965928
0.4279150955527524,0.3907838138875382,0.3681732602354831
0.6742368482802226,0.6045444788427944,0.18310536417612033
0.5453896436366572,0.5226036267340517,0.4547323162990775
0.5118871203307466,0.5158561300659507,0.370940047801828
0.7368185051706062,0.6661146773014665,0.43040472448490025
0.2195562857660006,0.23004216589061846,0.0012942171808576486
0.40019244945572996,0.39411010088900633,0.031064195513577836
0.785634835655456,0.36001085591608656,0.9177624828574458
1.7046464630319824,1.3984191885355968,0.9100309590893834
0.07048982319431121,0.06561637110545436,0.215678735108904
0.44690598139416504,0.5412838890455675,0.7079926398508328
0.8559565748860848,0.8781448480519483,0.14156219851243784
0.1652998785798902,0.1887285840323322,0.3380636718142227
1.0356695678833931,1.2710546313090432,0.6756460938970268
0.29749214077415687,0.20242196359874687,0.8933169477650094
0.45091404005904767,0.41177251888852406,0.19973056233997016
0.6525529571243581,0.5562711093649744,0.419068235293669
0.8900234616216084,0.9308683840485149,0.002162575605620054
0.5404811660912949,0.5745473306301231,0.3691402860603608
1.2256598907640581,1.394038022883994,0.4871936998508915
0.5449445975359034,0.5296462354979421,0.1526069142798856
0.1747976081837639,0.2658293615853595,0.9487701206705185
0.46355487521512545,0.6036118966127139,0.6135783090252025
1.0934158911391256,1.6074796845282024,1.0262264684262572
0.6801151516970638,0.7926684272433263,0.3983115543902409
0.7555336906494589,0.7274045073906058,0.41359751118192684
0.30816947966848585,0.27302203451726526,0.14909891571868777
2.4979901367751594,2.272180209100558,0.2700268412369178
0.5000156847519486,0.4911875193507509,0.20197892098087125
0.3843730553101891,0.349995960605322,0.3953772750880798
0.5149975953326086,0.4387401744510268,0.5116871645085351
0.08782003992194788,0.09189468369463105,0.11284046128479766
0.5382606768949527,0.46609223332304967,0.5062538065127692
0.7943902114211844,0.7753212378064407,0.07527144981692793
1.0002275292905796,1.1017875419319334,0.6931286886255141
0.3015379018230871,0.3050633410515693,0.11143688714821587
0.7742097590376632,0.7454098824552793,0.23788633528408634
0.31378833906068215,0.2821032234829963,0.4062187861418652
0.42540894904621085,0.44695885709836725,0.19957426176915669
1.1506061669509384,1.2449633784212033,0.792777212474826
0.4644234246917597,0.3651863393790159,0.8192259620448817
0.8626368545972645,0.8994714910659013,0.10085429271230767
1.0000516609890746,1.634081960937587,1.3908216732289476
0.5742720260057738,0.5032815736014042,0.07845922406280986
0.9626861180510216,0.7379291984266345,0.6795396861499603
