glicko2 pooled,glicko2 per TC,tracker pooled,tracker per TC
0.16527205298266662,0.06999098037727046,0.08226069898115422,0.06147033807659483
0.2752261086806907,0.3893300190267211,0.18492937820111616,0.33502645120480923
0.5579185219036663,0.6314216176850481,0.476988993569112,0.5527727244173654
0.9998465289440508,0.7823819258271795,1.2092048629340277,0.8980181788634273
1.2958512153027066,1.4762520738172422,1.6211143833917006,1.61537732760411
0.8043382654718351,0.7358378191847453,0.9520222542263895,0.9474595996234076
1.061770360427841,1.1237384443646974,1.1409156536372131,1.0092384489919075
0.11253965506616811,0.1140387278942345,0.04197074052913562,0.053894856606433235
0.4477080665548037,0.4062411835604844,0.3879659673989111,0.36568554470804804
0.4196499679094315,0.3840451312030838,0.339593474646228,0.38531817571212945
0.6618786684598994,0.6360147146304979,0.5954366346535189,0.622224328003705
0.369700150151684,0.3676532896949334,0.2609894295366279,0.30402058567624235
1.0510490082074448,1.8395320683007768,1.1600996431703778,1.75193572421122
0.6243929925710774,0.6012888037772415,0.5617983496989871,0.5862367914750739
1.304206742846284,1.0253604643887213,1.8160044517268985,1.3753148703335865
0.7759476578076199,0.8672888464787678,0.7665792944270264,0.8027106255246501
1.2584527721054295,1.852735108868941,1.4785384834196733,2.034117782313844
0.6935319200348924,0.7409338230645722,0.6152449290107379,0.6174383124953978
1.0555411519552909,0.9379326988043544,1.3273263593743854,1.2224581755239181
0.896995088103128,0.620535875841445,0.95128196508794,0.6774939819840741
0.9363846519058492,0.7360728334466361,0.9643867439058146,0.7040830117538353
0.38335591308805944,0.3559947408551757,0.29245930393260305,0.2699965795209515
0.2364942987884766,0.3651912517976981,0.19121592096928053,0.3255198056302299
0.624216733775946,0.647462744973268,0.5970980528379372,0.6990380857256624
1.5316277786185546,1.3966449534133245,1.9311209265420088,1.6784542950574712
0.2823166707743095,0.3255805314750361,0.19333152539297865,0.24744956944285698
0.7883229071669112,0.8856092899112279,0.8442534608290596,1.143857957125296
0.6393954390312824,0.6187085577405158,0.6000971280277736,0.6704637371979764
0.40643700179729697,0.391812638226509,0.32737820278154706,0.3816468591040837
0.9140414540383033,0.8062296993558854,1.0317981213233678,0.8684454565380776
0.9894001976395504,1.0062734391935124,1.1589850626647913,1.0911572573172725
1.083139057992046,0.939750098639096,1.2605988204518526,1.04030832773034
0.3801090635918374,0.31637555384677374,0.27359939668211314,0.2347675437918696
0.29449955682144224,0.316232907901176,0.2665347626591394,0.4235357792924616
0.5840059109290406,0.5919928730769699,0.5444293224433706,0.6209085845299763
0.45681786068186925,0.5392318944841581,0.3666128867216311,0.47131857823412315
1.1266843079728417,1.8121021763976262,1.4596370046287177,2.1244040841877667
0.38813938072778914,0.37321623958195843,0.3406187816244327,0.34019425999974795
0.29075914670660913,0.2220710876256511,0.19651747911628836,0.15918886883572292
0.7098015391598186,0.645003817810641,0.6973167845707366,0.6221879185541296
0.11612086426366397,0.12342889712896059,0.04595719964363568,0.09767300728972986
1.0343050791743917,0.9101369120055307,1.214192513991187,1.0136575041108835
0.39906434243502564,0.4783516839289317,0.2773274887434849,0.3667774369610465
0.7573916331060395,0.8505259399693872,0.7878447351372009,0.873026708907307
0.6015986146267078,0.5732666651867699,0.5604812851242327,0.608815852941986
