Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Version,Condition,Wrong_option
9,2,2,3,1.20760529799736,1.51835174299777,1,3,3
9,2,2,1,0.955174588001682,1.26820053800475,1,3,3
9,3,3,2,0.968880710999656,1.28485479600204,1,3,2
9,2,2,3,1.10993872900144,1.71806858499622,1,3,3
9,2,2,3,1.07246632799797,1.40838037399953,1,3,3
9,3,3,3,0.920858689001761,1.23495832500339,1,3,2
9,2,2,3,1.1274275800024,1.45175231999747,1,3,3
9,2,2,3,1.16320732799795,1.48489724499814,1,1,NaN
9,4,2,3,1.31176510300429,1.63523865200114,1,1,NaN
9,2,2,1,1.15026710800157,1.4684581160036,1,1,NaN
9,3,1,1,1.57161771699612,1.88506364200293,1,1,NaN
9,2,2,3,1.22375679599645,1.57583601900114,1,1,NaN
9,1,1,3,1.59383051599434,1.97769263399823,1,1,NaN
9,2,2,3,1.09847920000175,1.41833902699727,1,1,NaN
9,1,1,4,1.4255836500015,1.74525877599808,1,1,NaN
9,4,3,2,2.0121830729986,2.31929075300286,1,1,NaN
9,4,3,3,1.83839203900425,2.59027833000437,1,1,NaN
9,3,3,1,1.1582531019958,1.47851024899865,1,1,NaN
9,2,2,3,1.43503557700024,1.75207043300179,1,1,NaN
9,3,3,2,1.70129915799771,2.02067338200141,1,1,NaN
9,1,1,3,1.26805912000418,1.61995609300357,1,1,NaN
9,3,3,3,2.00347537899506,2.31935087999591,1,1,NaN
9,1,3,3,1.4938981919986,1.80189966200123,1,1,NaN
9,3,3,3,1.46858805700322,1.78531646599731,1,1,NaN
9,1,1,2,1.22127441899647,1.71692672799691,1,1,NaN
9,4,2,2,1.63211746000161,1.98402897400229,1,1,NaN
9,4,1,3,1.69638646100066,2.01918971000123,1,1,NaN
9,1,1,1,1.63070668900036,2.39871443800075,1,1,NaN
9,2,2,3,1.19874440399872,1.51851430399984,1,1,NaN
9,2,2,3,1.52188686100271,1.83537241000158,1,1,NaN
9,2,2,3,1.35240921700461,1.66833695799869,1,1,NaN
9,3,3,4,1.92443082400132,2.27646559799905,1,1,NaN
9,3,3,3,1.67283927299286,2.00944634299958,1,1,NaN
9,2,2,3,1.56014440699801,1.96081311900343,1,1,NaN
9,1,1,3,1.44998338099685,1.88196782700106,1,1,NaN
9,4,4,2,1.69512411599862,2.07864400499966,1,1,NaN
9,4,3,1,1.96330098400358,2.29980367299868,1,1,NaN
9,3,1,1,2.06351234400063,2.3860702689999,1,1,NaN
9,1,1,3,1.27914045299985,1.75911487799749,1,1,NaN
9,2,2,3,1.24075506700319,1.5517022540007,1,1,NaN
9,3,3,3,1.45062401999894,1.76861263000319,1,1,NaN
9,1,1,1,1.74784973700298,2.0691647670028,1,1,NaN
9,2,1,2,1.97531135300233,2.66368386599788,1,3,1
9,2,2,3,2.12422372899891,2.47603034399799,1,3,1
9,1,1,1,1.76872699199885,2.10482700099965,1,3,2
9,2,2,3,1.17144920199644,1.48527715899399,1,3,1
9,1,1,3,1.04854448699916,1.49639748399932,1,3,2
9,2,2,3,0.98957803700614,1.3415827820063,1,3,1
9,1,1,3,1.03219452100166,1.46371774400177,1,3,2
9,2,2,4,0.89422506000119,1.21828126699984,1,3,1
9,1,1,2,1.06995920099871,1.54954453199753,1,3,2
9,2,2,4,0.960013207004522,1.26800498599914,1,3,1
9,2,2,4,1.1493989590017,1.4684484160025,1,3,1
9,1,1,1,1.85818183099764,2.21028974100045,1,3,2
9,1,1,4,1.06561742300255,1.40189455800282,1,3,2
9,1,1,3,1.16990322900529,1.52209921900067,1,3,2
9,2,2,4,1.20563724699605,1.51862934699602,1,3,1
9,1,1,4,1.06483153600129,1.6243758519995,1,3,2
9,1,1,1,1.97563169900241,2.28609865200269,1,3,2
9,2,2,4,1.03549285500048,1.35155743899668,1,3,1
9,2,2,4,1.15665225900011,1.92446686400217,1,3,1
9,1,1,2,1.62382532799529,2.15205866500037,1,3,2
9,2,2,3,1.85757556099998,2.19346730600228,1,3,1
9,1,1,1,1.49726954800281,1.8189004809974,1,3,2
9,1,1,3,1.56838866900216,1.96782160799921,1,3,2
9,2,2,4,1.02471558399702,1.34502524299751,1,3,1
9,2,2,4,1.03537478000362,1.35167436600022,1,3,1
9,2,2,4,1.09368390899908,1.4021411979993,1,3,1
9,2,2,3,1.18166717200074,1.50142989799497,1,3,1
9,2,2,3,1.12222186399595,1.43522741299967,1,3,1
9,1,1,4,1.20867093400011,1.51817422900058,1,3,2
9,1,1,2,1.14816904100007,1.6284256749932,1,3,2
9,1,1,3,1.2434691150047,1.64326494299894,1,3,2
9,1,1,3,1.16219112399995,1.6102774539977,1,3,2
9,1,1,3,1.01775149600144,1.33504457399977,1,3,2
9,1,1,3,1.09259419900627,1.40151215900551,1,3,2
9,2,3,3,1.18028713199601,1.50169568599813,1,3,1
9,1,1,3,1.63896787600243,1.95924812400335,1,2,3
9,2,2,3,1.52854404399841,1.83533924799849,1,2,3
9,2,2,4,1.02313325299474,1.33476746999804,1,2,3
9,2,2,4,1.05000085500069,1.37013995899906,1,2,3
9,1,1,3,1.39584171600291,1.71873212399805,1,2,2
9,2,2,4,1.34280502000183,1.65160171100433,1,2,4
9,2,2,4,1.02026761299931,1.33492749499419,1,2,4
9,3,2,2,1.03119662600511,1.38328401200124,1,2,2
9,4,2,4,1.1197596139973,1.43496772000071,1,2,2
9,4,4,1,2.31088108399854,2.72667119900143,1,2,1
9,1,1,4,1.35303856200335,1.67275220999727,1,2,3
9,2,2,3,1.14206134599954,1.51015866099624,1,2,4
9,1,1,1,1.22601904099429,1.60980913299863,1,2,2
9,2,2,4,1.78625537799962,2.10247782100487,1,2,1
9,4,2,3,1.01283980500011,1.3972279869995,1,2,2
9,4,3,1,1.72645972300234,2.03551363400038,1,2,3
9,4,4,1,2.4117545629997,2.71964286900038,1,2,1
9,2,2,4,1.16600223400019,1.48518118000356,1,2,4
9,1,1,3,1.25062666399754,1.58688280799834,1,2,4
9,2,2,4,1.10733649300528,1.4183742890018,1,2,4
9,1,1,4,1.16212365399406,1.48487799299619,1,2,3
9,4,2,1,1.51854514400475,1.9668894090064,1,2,2
9,3,1,4,1.71201036300045,2.0956170999998,1,2,1
9,4,2,4,1.03580771900306,1.38724628199998,1,2,2
9,3,3,3,1.73276381900359,2.05239748900203,1,2,1
9,2,2,4,1.47421302899602,1.92222139999649,1,2,4
9,1,1,3,1.41283277999901,1.78035489899776,1,2,4
9,2,2,4,1.21424082000158,1.53526879200217,1,2,4
9,1,1,3,1.2483460700023,1.60007202799898,1,2,3
9,1,1,4,1.79229919699719,2.1125346550034,1,2,4
9,1,1,4,1.21121378299722,1.53511398800038,1,2,3
9,2,2,3,1.06989650399919,1.38513303199579,1,2,1
9,1,1,4,1.33492626700172,1.65199510299863,1,2,2
9,2,2,4,0.932775813998887,1.25137133100361,1,2,4
9,2,2,4,0.979117291004513,1.30157923500519,1,2,4
9,1,1,1,1.83655388499756,2.49185450899677,1,3,3
9,3,3,4,1.09541247900052,1.41832379100379,1,3,1
9,3,3,2,1.07151534799777,1.47131490200263,1,3,1
9,3,3,3,0.964567438997619,1.28503276099946,1,3,1
9,1,1,1,1.02589410499786,1.34557705899351,1,3,3
9,1,1,3,1.45234049300052,1.7719773439967,1,3,3
9,1,1,3,1.06189866099885,1.38502610899741,1,3,3
9,3,3,3,0.878343974996824,1.45379479699477,1,3,1
9,1,1,2,0.916377747002116,1.62022382699797,1,3,3
9,1,1,4,1.07553610800096,1.38480179799808,1,3,3
9,1,1,4,0.955993506999221,1.26885441600461,1,3,3
9,3,3,3,0.857738001002872,1.16799461399933,1,3,1
9,3,3,2,0.859737839004083,1.21139073100494,1,3,1
9,1,1,4,0.988251902999764,1.30143054699874,1,3,3
9,1,1,3,0.95107912599633,1.26828941099666,1,3,3
9,3,1,3,1.10894522599847,1.47661579900159,1,3,1
9,1,1,4,1.56217607000144,1.88563881799928,1,3,3
9,1,1,3,0.926992540000356,1.23470969700429,1,3,3
9,3,3,4,0.844643214993994,1.16806028999417,1,3,1
9,1,1,2,0.878729085001396,1.2015090720015,1,3,3
9,1,1,3,1.02275095599907,1.33510804699472,1,3,3
9,1,1,4,1.01803448599821,1.33468734199414,1,3,3
9,3,3,3,1.74786314399535,2.06892182600131,1,3,1
9,3,3,4,1.05618001899711,1.36819594099507,1,3,1
9,1,1,3,0.873086097999476,1.18459337099921,1,3,3
9,3,3,4,1.19455589499557,1.51849017499626,1,3,1
9,3,3,4,0.974112024006899,1.28482809800335,1,3,1
9,1,1,3,1.27398488999461,1.58478391699464,1,3,3
9,1,1,4,1.05156895899563,1.36826552199636,1,3,3
9,1,1,3,0.900767690000066,1.23721674000262,1,3,3
9,1,1,4,1.06005876199924,1.36809131799964,1,3,3
9,1,1,4,0.989126451000629,1.30160148099822,1,3,3
9,1,1,1,1.30567944799986,1.64134360900061,1,3,3
9,1,1,4,1.11164641399955,1.43518177499936,1,3,3
9,3,1,1,1.10265900599916,1.53463320899755,1,3,1
9,1,1,4,1.16047985600017,1.46809161199781,1,1,NaN
9,1,1,3,0.877646319000633,1.45360990599875,1,1,NaN
9,2,2,2,1.15558683400013,1.46844600300392,1,1,NaN
9,1,2,3,0.856966354003816,1.16809099200327,1,1,NaN
9,2,2,1,1.73857731200405,2.05232620199968,1,1,NaN
9,3,3,4,1.08021504499629,1.40163010399556,1,1,NaN
9,2,2,3,1.07242101900192,1.38491716799763,1,1,NaN
9,3,3,4,1.4008299509951,1.71858308000083,1,1,NaN
9,1,1,4,1.49194963600166,1.90808161799941,1,1,NaN
9,3,3,4,1.44775527199818,1.76879137399374,1,1,NaN
9,2,2,4,1.7119791820005,2.03573955400498,1,1,NaN
9,1,1,4,1.3580051530007,1.66854978600168,1,1,NaN
9,2,2,4,1.22757766200084,1.55192686300143,1,1,NaN
9,3,3,4,1.437000660997,1.75676679000026,1,1,NaN
9,1,1,4,1.22243154500029,1.53519234599662,1,1,NaN
9,3,3,4,1.32142797300185,1.6352046519969,1,1,NaN
9,1,1,4,1.92834035700071,2.25257970299572,1,1,NaN
9,3,3,4,1.46909197900095,1.78535770400049,1,1,NaN
9,4,2,4,1.39714174900291,1.71866262399999,1,1,NaN
9,1,1,4,1.79197155500151,2.10242389199993,1,1,NaN
9,1,2,3,1.43551643999672,1.85165424500155,1,1,NaN
9,2,2,4,1.20096449599805,1.55275560399605,1,1,NaN
9,4,2,1,1.13859479899838,1.45171941500303,1,1,NaN
9,2,2,4,0.968444738995458,1.28492463399743,1,1,NaN
9,1,1,4,1.03021544000512,1.44618028400146,1,1,NaN
9,3,3,3,1.24491223900259,1.56850859500264,1,1,NaN
9,1,1,4,1.08618897900305,1.40178263300186,1,1,NaN
9,3,3,1,1.57340841199766,1.88532410599873,1,1,NaN
9,3,3,4,1.11392912400333,1.43515730000217,1,1,NaN
9,4,3,4,1.04088692300138,1.35143284800142,1,1,NaN
9,4,3,4,1.54697878300067,1.94732590000058,1,1,NaN
9,3,3,4,0.957527928003401,1.26815360900218,1,1,NaN
9,4,3,3,1.01886287600064,1.33912667199911,1,1,NaN
9,1,1,2,1.1418105460034,1.47813314200175,1,1,NaN
9,4,4,2,1.24315942899557,1.61080115199729,1,1,NaN
9,4,2,4,1.34524917999806,1.66862176599534,2,2,2
9,4,3,2,1.24698591799824,1.72716764699726,2,2,3
9,4,4,3,1.27433517199825,1.62581508300354,2,2,3
9,4,4,3,1.4495567749982,1.84921315200336,2,2,1
9,2,2,3,1.88761212700047,2.20264504800434,2,2,3
9,2,2,4,0.934447724001075,1.35060193500249,2,2,3
9,1,1,4,1.1042147939952,1.41841775400098,2,2,4
9,3,3,3,1.12764853200497,1.49529726400215,2,2,2
9,4,4,3,1.40423125999951,1.71872647100099,2,2,1
9,4,2,2,1.43086815699644,1.86291199999687,2,2,2
9,2,2,4,1.29250577600033,1.67661468799633,2,2,4
9,3,3,3,1.36925413800054,2.24904555499961,2,2,4
9,1,1,4,1.1513216950043,1.53542518299946,2,2,2
9,2,2,4,0.993984622000426,1.31849430600414,2,2,4
9,3,3,2,1.42184550399543,1.73542470800021,2,2,4
9,4,4,4,1.31993176000105,1.63535172800039,2,2,3
9,2,2,3,1.22227627100074,1.92635167000117,2,2,4
9,3,3,4,1.36939370499749,1.785727855,2,2,4
9,3,3,3,0.897497678997752,1.21876694099774,2,2,2
9,2,2,4,1.23299072500231,1.55182183800207,2,2,4
9,1,1,4,1.34600760200556,1.66846639299911,2,2,4
9,3,3,4,1.24747684800241,1.56859110700316,2,2,4
9,4,4,4,1.42482280900003,1.73538593099511,2,2,1
9,3,3,4,1.14719018100004,1.6113412199993,2,2,4
9,1,1,2,1.25907110499975,1.65951264400064,2,2,3
9,1,1,3,1.25722823399701,1.65737819499918,2,2,2
9,3,3,4,1.20716265800002,1.52739081400068,2,2,1
9,2,2,2,1.24270457699458,1.65787340099632,2,2,4
9,3,4,4,1.89651322399732,2.26439071800269,2,2,4
9,3,3,4,1.29358323400083,1.61324348500057,2,2,4
9,4,4,4,1.197456848,1.51851917500608,2,2,2
9,2,2,4,1.13596662399505,1.4515699629992,2,2,4
9,2,2,4,0.902205025995499,1.21826344599685,2,2,4
9,2,2,4,1.46225013700314,1.89454556000419,2,2,4
9,3,4,3,1.30675122299726,1.64273538099951,2,2,4
10,1,1,2,1.32665101599991,1.9828710999999,1,2,2
10,1,1,3,1.11976247600001,1.80794908500002,1,2,3
10,3,3,3,1.78376087599997,2.34374208199995,1,2,4
10,4,3,3,1.52962771499995,2.95300180599997,1,2,3
10,4,3,2,1.61790701899997,2.16188303499996,1,2,3
10,3,4,2,1.35464523299993,2.18710102099999,1,2,4
10,2,2,4,1.44319028799998,1.95495523900001,1,2,4
10,4,4,4,1.428380812,2.18040313899996,1,2,1
10,3,3,2,2.20535976100007,2.76501408600006,1,2,1
10,1,1,1,2.04572355799996,2.41380466999999,1,2,3
10,1,1,2,2.26875086500002,2.84433834899994,1,2,4
10,2,2,3,1.43387720099997,2.15343186199993,1,2,1
10,4,1,3,2.25793176100001,2.786597336,1,2,1
10,1,1,4,1.28182749899997,1.953263526,1,2,2
10,4,4,1,2.37123606800003,2.78731511399997,1,2,3
10,3,3,4,1.330587154,1.6662766610001,1,2,2
10,1,2,2,1.93501280299995,2.41473682699996,1,2,2
10,1,1,4,1.18159144799995,1.72592482699997,1,2,3
10,4,4,2,2.48859035700002,3.09649312900001,1,2,2
10,1,1,1,3.69210489099999,4.47571917899995,1,2,4
10,1,1,1,2.598314706,2.933800303,1,2,4
10,2,2,2,2.11194734999992,2.65574481099998,1,2,1
10,2,2,4,1.65249846300003,2.03675739200003,1,2,1
10,1,1,4,2.17855838900005,3.01006835800001,1,2,3
10,4,1,3,2.28105751400005,3.11275552400002,1,2,1
10,3,3,1,2.50706115500009,3.29103882100003,1,2,2
10,3,3,2,1.66960078,2.10141386700002,1,2,4
10,3,3,2,1.88945373499996,2.43344541500005,1,2,4
10,3,3,3,1.23101772099994,1.61576308099995,1,2,4
10,4,4,4,1.40759823099995,1.871456975,1,2,2
10,2,4,2,1.89203719099999,2.64468022100004,1,2,4
10,1,3,2,1.769868514,2.45725461799998,1,2,3
10,1,3,3,2.18270341599998,2.51874014999999,1,2,3
10,3,1,1,1.96908121899992,2.285800967,1,2,1
10,4,3,3,2.53259007400004,2.85318797399998,1,2,3
10,3,4,2,1.99028927000006,2.47038894700006,1,1,NaN
10,1,1,2,1.28254927800003,1.65076342400005,1,1,NaN
10,1,1,3,1.29596810999999,1.61813506699991,1,1,NaN
10,1,1,4,1.13576235100004,1.45150945099999,1,1,NaN
10,2,2,4,1.60536439099997,1.94145480200007,1,1,NaN
10,3,3,3,1.27231886899995,1.60786906999999,1,1,NaN
10,4,3,3,1.41643719000001,1.73558797600003,1,1,NaN
10,4,1,1,1.84251117600002,2.30610292100005,1,1,NaN
10,4,1,2,1.46143849999999,1.95745245799992,1,1,NaN
10,1,2,2,1.67104278199997,1.98581240500005,1,1,NaN
10,4,4,4,1.62263201999997,1.93543931600004,1,1,NaN
10,2,2,3,1.57713309400003,2.04081067799996,1,1,NaN
10,4,1,3,1.70317806100002,2.08735042600006,1,1,NaN
10,4,3,2,1.69938657700004,2.01892837499997,1,1,NaN
10,2,2,2,1.66605521600002,2.03434770399997,1,1,NaN
10,1,3,2,1.23216267399994,1.551849748,1,1,NaN
10,2,2,3,1.84223171299993,2.27406704199996,1,1,NaN
10,1,1,1,1.22249592700007,2.48662481700001,1,1,NaN
10,4,1,1,2.09827683200001,2.41952678400003,1,1,NaN
10,2,2,3,1.63212949399997,2.25642459599999,1,1,NaN
10,4,4,2,1.73359642200001,2.16589903399995,1,1,NaN
10,2,2,3,1.39148986299995,1.71121543499999,1,1,NaN
10,4,4,2,1.80275307300008,2.12328200299999,1,1,NaN
10,1,3,2,1.86166125299997,2.16892041599999,1,1,NaN
10,4,3,2,1.46997046899992,2.55810615500002,1,1,NaN
10,1,2,3,1.59115425200002,2.11900465799999,1,1,NaN
10,2,2,4,1.26593150500003,1.585302404,1,1,NaN
10,2,2,4,0.929959365000059,1.25140214800001,1,1,NaN
10,3,2,2,1.6805453579999,2.12873388399998,1,1,NaN
10,4,3,1,2.77905562000001,3.27551020600004,1,1,NaN
10,3,4,1,3.11048873000004,3.47810705300003,1,1,NaN
10,1,1,1,1.83331765500009,2.152510828,1,1,NaN
10,1,1,1,1.15450580899994,1.47455770399995,1,1,NaN
10,3,3,2,1.46455514600007,1.84849164700006,1,1,NaN
10,1,1,3,1.26220839200005,1.59820267600003,1,1,NaN
10,3,3,2,1.34938897500001,1.84601951599996,1,3,4
10,3,3,3,1.30840858200008,1.8205408,1,3,4
10,3,4,3,1.09084178700004,1.50750020800001,1,3,4
10,4,4,3,0.998861422000004,1.31928675100005,1,3,3
10,3,3,4,1.10594942099999,1.63371871200002,1,3,4
10,3,3,4,1.13613225400002,1.520368082,1,3,4
10,3,3,4,0.867645694000089,1.18465383800003,1,3,4
10,4,4,4,0.964404997999964,1.28467185099998,1,3,3
10,3,3,4,1.09014137700001,1.401497608,1,3,4
10,4,3,2,1.54609215700009,1.94596471700004,1,3,3
10,4,3,3,1.14824752699997,1.57990954299999,1,3,3
10,3,3,4,0.845115332999967,1.18116604699992,1,3,4
10,4,4,2,1.45474504499998,2.14329301999999,1,3,3
10,4,4,2,1.30510039599994,2.05690386699996,1,3,3
10,4,4,1,1.958915273,2.58240050699999,1,3,3
10,4,4,4,1.87103411399994,2.18587216399999,1,3,3
10,3,3,3,0.91789393900001,1.42988244800006,1,3,4
10,4,3,2,1.35814651599992,1.77372273399999,1,3,3
10,4,4,2,1.1109461640001,1.55882547800002,1,3,3
10,3,3,3,1.06454374700002,1.417334084,1,3,4
10,3,3,4,1.13625215500008,1.45179382599997,1,3,4
10,4,4,2,1.17393381799991,1.48484925899993,1,3,3
10,3,3,3,0.891056413999991,1.21128121099991,1,3,4
10,4,4,1,1.08317360399997,1.72311823399991,1,3,3
10,3,3,3,0.870680257000004,1.27092460300003,1,3,4
10,3,3,4,0.836037087000022,1.15133613,1,3,4
10,4,4,2,1.11038414999996,1.59009866399992,1,3,3
10,3,3,2,1.17507537699998,1.55937246299993,1,3,4
10,4,3,1,0.953305621999903,1.75263059099996,1,3,3
10,4,3,1,0.850223202999928,1.16801451599997,1,3,3
10,3,3,3,1.29971289599985,1.92393064999987,1,3,4
10,3,3,2,0.950700636999954,1.39894855299985,1,3,4
10,3,3,3,0.783805034000125,1.10124501900009,1,3,4
10,4,4,3,1.15551343900006,1.77975577999996,1,3,3
10,4,3,1,1.08466132400008,1.40162327999997,1,3,3
10,1,1,1,1.49953198400021,2.07569168700002,1,3,3
10,1,1,3,1.16020681500004,1.78417912700002,1,3,3
10,3,3,3,1.16878845800011,1.96860965000019,1,3,1
10,1,3,2,1.68164463200014,2.11341033200006,1,3,3
10,3,3,4,1.29291527100008,1.72448779499996,1,3,1
10,1,1,3,1.17545228400013,1.91165573500007,1,3,3
10,1,1,3,1.21138501500013,1.83569845000011,1,3,3
10,1,1,2,0.961466784000095,1.29801842799998,1,3,3
10,3,3,2,0.894194177999907,1.43822359599994,1,3,1
10,1,1,4,0.820932852999931,1.14092228899995,1,3,3
10,3,3,4,1.14422242500018,1.45142816300017,1,3,1
10,3,3,3,0.92660618900004,1.37438246400006,1,3,1
10,3,3,3,0.83998722299998,1.19205812199993,1,3,1
10,3,3,1,0.825353977000077,1.2249372010001,1,3,1
10,1,1,3,0.936749932000112,1.3368884030001,1,3,3
10,1,1,2,1.41178124299995,1.77974794199986,1,3,3
10,3,3,3,0.876317664999988,1.24441389199978,1,3,1
10,1,1,3,0.843210468999814,1.62735518399995,1,3,3
10,3,3,4,0.922861282999975,1.30656641899986,1,3,1
10,1,1,2,1.33508109500008,1.76701008100008,1,3,3
10,3,3,3,1.59905754700003,1.91883958800008,1,3,1
10,3,3,3,0.834492401000034,1.20159970999998,1,3,1
10,1,1,1,1.01026048900007,1.52252454900008,1,3,3
10,3,3,2,0.901485812000146,1.33299821900005,1,3,1
10,1,1,1,1.10465130800003,1.79240692600001,1,3,3
10,3,3,3,1.1931513720001,1.561025836,1,3,1
10,1,1,2,1.27450747800003,1.78697531900002,1,3,3
10,1,1,3,1.15528521800002,1.60290675200008,1,3,3
10,3,3,2,1.20333247600001,1.55546137600004,1,3,1
10,1,1,2,0.965456183000015,1.30074903600007,1,3,3
10,1,1,3,1.56969818099992,2.03343106099987,1,3,3
10,1,1,4,1.040392376,1.45613751799988,1,3,3
10,3,3,4,1.03048104499999,1.4621566379999,1,3,1
10,1,1,4,1.08438069399995,1.48398464599995,1,3,3
10,3,3,4,1.02512166199995,1.58494130000008,1,3,1
10,1,1,2,1.20838138099998,2.37604120700007,1,1,NaN
10,4,3,3,1.94490811600008,2.28037038399998,1,1,NaN
10,2,2,4,1.40543200999991,2.04496556199979,1,1,NaN
10,3,3,4,1.32318938699996,1.65945573599993,1,1,NaN
10,4,3,4,1.24077764500021,1.55178613400017,1,1,NaN
10,2,1,2,1.13015333499993,1.49838646400008,1,1,NaN
10,3,3,4,1.31151063200014,1.61852820900003,1,1,NaN
10,3,3,4,1.18314935300009,1.50168246600015,1,1,NaN
10,4,2,2,1.69886951900003,2.11483173600004,1,1,NaN
10,3,3,2,2.03030535900007,2.38229330400009,1,1,NaN
10,3,3,1,1.90274512499991,2.36616682099998,1,1,NaN
10,3,3,1,1.35932647200002,1.74341048199994,1,1,NaN
10,4,4,2,1.24165055000003,1.89789485000006,1,1,NaN
10,3,3,3,1.47047562500006,1.82233357000018,1,1,NaN
10,4,4,3,1.06133819999991,1.76513387299997,1,1,NaN
10,2,4,3,1.7271014710002,2.03560691200005,1,1,NaN
10,4,4,1,2.12400275800019,2.43597198200018,1,1,NaN
10,4,2,1,2.60195575099988,2.9199042969999,1,1,NaN
10,2,2,3,1.25154879399997,1.5717731279999,1,1,NaN
10,4,3,3,1.84522542199988,2.19659743399984,1,1,NaN
10,3,2,2,1.45257765899987,1.76868337299993,1,1,NaN
10,4,4,3,1.8136786890002,2.16597526400005,1,1,NaN
10,4,4,3,1.05553175700015,1.36818701900006,1,1,NaN
10,2,2,4,1.88054506900016,2.20240733000014,1,1,NaN
10,1,1,4,1.13634690999993,1.4517948969999,1,1,NaN
10,1,1,4,0.965503968000121,1.28476140400016,1,1,NaN
10,3,4,4,1.36315882400004,1.68522707400007,1,1,NaN
10,1,1,4,1.59933925900009,1.91876621599999,1,1,NaN
10,3,2,2,1.21783248299994,1.58629699099993,1,1,NaN
10,2,2,3,2.13111249100007,2.45291173500004,1,1,NaN
10,4,3,2,2.272169588,2.75210075099994,1,1,NaN
10,1,1,2,0.992078961000061,1.47247479099997,1,1,NaN
10,1,2,1,1.66986620300008,2.18152024100004,1,1,NaN
10,3,3,3,1.45480073599992,1.76859530599995,1,1,NaN
10,1,1,2,1.31975772500004,1.76703605600005,1,1,NaN
10,2,2,2,4.00727879300007,4.51929661500003,1,2,4
10,4,4,2,1.88801059100001,2.59210039499999,1,2,1
10,2,2,4,1.43150313299998,2.21551731800014,1,2,1
10,1,1,4,1.95048584400001,2.287026642,1,2,2
10,1,1,2,1.44265117999998,1.79392516299981,1,2,3
10,4,3,1,1.78731046300004,2.66729208499987,1,2,3
10,1,1,1,2.51131527100006,2.95921523399988,1,2,3
10,4,4,2,2.50334721400009,3.07952360600007,1,2,3
10,1,2,1,1.41849292500001,1.85086279999996,1,2,2
10,2,2,4,1.61682358499979,2.2086037439999,1,2,3
10,4,3,2,1.88015061400006,2.45539516200006,1,2,3
10,3,3,3,1.7805735039999,2.48490041299988,1,2,2
10,4,4,4,2.19272915500005,2.80008480600009,1,2,1
10,3,3,3,2.31915789200002,3.35927655199998,1,2,1
10,2,2,4,1.22381047299996,1.70361754600003,1,2,3
10,2,2,4,1.05907019999995,1.39548428400008,1,2,1
10,1,2,4,1.64385759800007,2.0120864380001,1,2,2
10,3,3,4,2.01119892499992,2.42806451499996,1,2,4
10,1,1,3,1.40191612600006,1.71873035499993,1,2,4
10,4,4,1,3.09240442100008,3.57279640300021,1,2,3
10,2,2,3,1.28361507900013,1.66801670600012,1,2,3
10,2,2,3,1.53672711900003,1.85215783800004,1,2,4
10,1,1,1,1.87866523499997,2.20252679600003,1,2,3
10,1,1,3,1.16583347200003,1.82213878100015,1,2,4
10,2,2,4,1.66934067699981,1.98902006999992,1,2,3
10,2,2,4,1.10863735499993,1.49344434099999,1,2,4
10,2,2,2,1.48161525199998,2.16935860099989,1,2,1
10,3,3,3,1.82645003499988,2.32244634799986,1,2,4
10,4,1,1,2.45262358000014,2.76981064200004,1,2,1
10,3,3,4,1.62041945300007,2.02082206299997,1,2,1
10,4,3,4,1.25173539899993,1.56849648699995,1,2,3
10,4,4,4,1.50869067500003,1.81877790499993,1,2,3
10,1,3,2,2.04333484500012,2.52376049500003,1,2,3
10,3,3,4,1.25383567000017,1.58973961300012,1,2,1
10,1,4,2,1.3185624780001,2.35821404700005,1,2,4
10,2,2,3,1.41343271699998,1.74983885799998,1,1,NaN
10,1,3,2,1.60038007499998,1.9189201019999,1,1,NaN
10,1,3,1,1.10675403200003,1.44314260800002,1,1,NaN
10,2,2,2,2.10604762399998,2.41939604100003,1,1,NaN
10,1,3,3,1.19183718699992,2.13602382499994,1,1,NaN
10,2,2,4,1.090072599,1.40160460699985,1,1,NaN
10,3,3,1,1.54614969700015,2.15398804300003,1,1,NaN
10,2,2,3,1.81188395699996,2.13589630499996,1,1,NaN
10,4,3,2,1.06966367199993,1.38973434299987,1,1,NaN
10,2,2,4,1.39868292999995,1.78262895299986,1,1,NaN
10,4,4,4,1.50334778499996,1.81882870999993,1,1,NaN
10,4,4,3,1.33436174799999,1.89427062100003,1,1,NaN
10,4,1,2,1.69068424199986,2.042113943,1,1,NaN
10,1,4,3,1.70490935999987,2.20040905299993,1,1,NaN
10,4,4,2,1.23191715299981,1.64819181500002,1,1,NaN
10,3,1,2,2.43026895399998,2.75319820799996,1,1,NaN
10,1,2,2,2.22246297600009,2.53608604999999,1,1,NaN
10,4,3,3,2.21670184799996,2.95279583499996,1,1,NaN
10,2,2,3,1.329131878,1.69730719299992,1,1,NaN
10,1,3,3,2.44582408300016,2.75297823400001,1,1,NaN
10,1,4,1,1.75813549899999,2.78171826699986,1,1,NaN
10,2,2,2,1.45396443900017,2.17401577400005,1,1,NaN
10,2,2,1,1.83017086199993,2.37485524199997,1,1,NaN
10,3,3,3,1.7034066839999,2.47122756399995,1,1,NaN
10,3,3,4,1.02724379799997,1.42699410799992,1,1,NaN
10,4,4,3,1.57852090699998,2.05857843099989,1,1,NaN
10,1,2,2,1.78363376900006,2.43957753199993,1,1,NaN
10,4,4,2,1.65363612299984,2.21406231799983,1,1,NaN
