dataset,objective,method,seed,iteration,n_acquired,acquisition_seconds,peak_memory_mb,cumulative_seconds,library_scoring_seconds,top1_ave,top10_ave,top100_ave,frac_top1pct,frac_top0.01pct,simple_regret,gp_noise,gp_outputscale,rank,n_scored,sobol_nodes,n_mc_samples,mean_tanimoto,median_tanimoto,p90_tanimoto,max_tanimoto,frac_pairs_gt_0.4
qm9,gap,qPO-MC-10k,3,15,1600,14.176034499891102,2643.222692,459.66083216667175,13.519444291014224,0.6221,0.45674000000000003,0.3945450000000001,0.5007473841554559,0.9230769230769231,0.0,0.00010000001930166036,0.000917702098377049,,10000,,10000.0,0.26247200716801644,0.25806451612903225,0.46515637530072185,0.7857142857142857,0.18888888888888888
qm9,gap,qPO-MC-10k,3,16,1700,16.189482250018045,2643.221892,493.7216989994049,12.070378917036578,0.6221,0.45674000000000003,0.39457000000000014,0.5276532137518685,0.9230769230769231,0.0,0.00010000001202570274,0.0008930167532525957,,10000,,10000.0,0.20094336484198902,0.1935483870967742,0.3462051282051284,0.868421052631579,0.0496969696969697
qm9,gap,qPO-MC-10k,3,17,1800,10.981544208945706,2643.221092,521.5584342479706,10.78242441592738,0.6221,0.46545,0.3960140000000002,0.554559043348281,1.0,0.0,0.00010000138718169183,0.0008507487364113331,,10000,,10000.0,0.19644824788976312,0.18309859154929578,0.3584905660377358,0.8717948717948718,0.05818181818181818
qm9,gap,qPO-MC-10k,3,18,1900,30.72568995784968,2643.220292,568.1775119304657,10.239548459183425,0.6221,0.46545,0.3960500000000002,0.5792227204783259,1.0,0.0,0.00010000001930166036,0.0008563712472096086,,10000,,10000.0,0.19979387135380755,0.19047619047619047,0.3623369565217392,0.9583333333333334,0.06101010101010101
qm9,gap,qPO-MC-10k,3,19,2000,37.0538221669849,2643.219492,654.4792761802673,33.6756298749242,0.6221,0.46545,0.3960500000000002,0.6098654708520179,1.0,0.0,0.00010000027396017686,0.0008424697443842888,,10000,,10000.0,0.193158627430317,0.18181818181818182,0.3582089552238806,0.921875,0.06525252525252526
qm9,gap,qPO-MC-10k,3,20,2100,26.056320833042264,2643.218692,745.217337846756,37.991017665946856,0.6221,0.46545,0.39615200000000017,0.6345291479820628,1.0,0.0,0.00010000001202570274,0.0008151167421601713,,10000,,10000.0,0.24119888680716123,0.23809523809523808,0.3968487394957984,0.8725490196078431,0.09313131313131313
qm9,gap,qPO-MC-10k,4,1,200,16.652616209117696,2643.23406,18.08312487602234,1.33333700010553,0.4465,0.41992,0.35094000000000003,0.035127055306427506,0.46153846153846156,0.17559999999999998,0.00010002597991842777,0.0017716329311951995,,10000,,10000.0,0.41761756705761116,0.44,0.5555555555555556,0.813953488372093,0.6822222222222222
qm9,gap,qPO-MC-10k,4,2,300,11.7605063340161,2643.233092,31.918821811676025,1.94652079208754,0.4465,0.42003,0.36909,0.07399103139013453,0.46153846153846156,0.17559999999999998,0.00016355043044313788,0.0017242997419089079,,10000,,10000.0,0.26910007158027055,0.2222222222222222,0.5102040816326531,0.8571428571428571,0.261010101010101
qm9,gap,qPO-MC-10k,4,3,400,12.086004791082814,2643.232292,45.96161103248596,1.7563136669341475,0.4465,0.42036000000000007,0.377907,0.11136023916292975,0.46153846153846156,0.17559999999999998,0.00010000068141380325,0.0015548146329820156,,10000,,10000.0,0.3744815729397242,0.37037037037037035,0.5344827586206896,0.8620689655172413,0.3933333333333333
qm9,gap,qPO-MC-10k,4,4,500,12.477500084089115,2643.231492,61.303268909454346,2.3623268748633564,0.6221,0.44241,0.38533300000000004,0.15695067264573992,0.6153846153846154,0.0,0.00010000005568144843,0.0013206352014094591,,10000,,10000.0,0.2672240480082344,0.2711864406779661,0.42592592592592593,0.96,0.13353535353535353
qm9,gap,qPO-MC-10k,4,5,600,12.44646816700697,2643.230692,76.97499585151672,2.765867874957621,0.6221,0.45674000000000003,0.3897980000000001,0.18684603886397608,0.8461538461538461,0.0,0.0001000021438812837,0.0017146911704912782,,10000,,10000.0,0.20704613884246614,0.1694127026308796,0.46540279027902814,0.9,0.1905050505050505
qm9,gap,qPO-MC-10k,4,6,700,12.59785620891489,2643.229892,93.05100584030151,3.123993083136156,0.6221,0.45674000000000003,0.39052700000000007,0.2242152466367713,0.8461538461538461,0.0,0.00010310358629794791,0.0018106891075149179,,10000,,10000.0,0.22099461876120916,0.20833333333333334,0.38571428571428573,0.8947368421052632,0.08060606060606061
qm9,gap,qPO-MC-10k,4,7,800,13.406732124974951,2643.229092,111.04440593719482,3.742770249955356,0.6221,0.45674000000000003,0.39132900000000015,0.2585949177877429,0.8461538461538461,0.0,0.00010000140173360705,0.001613724511116743,,10000,,10000.0,0.21669455967099172,0.20689655172413793,0.39080459770114945,0.8513513513513513,0.08707070707070708
qm9,gap,qPO-MC-10k,4,8,900,13.38774958299473,2643.228292,129.68406891822815,4.185210207942873,0.6221,0.46545,0.3932840000000001,0.3071748878923767,0.9230769230769231,0.0,0.00010000052861869335,0.0014693308621644974,,10000,,10000.0,0.2248939635763394,0.2222222222222222,0.3953743930488117,0.8780487804878049,0.09353535353535354
qm9,gap,qPO-MC-10k,4,9,1000,12.845858583925292,2643.227492,149.19492602348328,5.19553445908241,0.6221,0.46545,0.39408400000000016,0.3460388639760837,0.9230769230769231,0.0,0.00010000121255870908,0.0013940575299784541,,10000,,10000.0,0.2334919533275807,0.22058823529411764,0.4339622641509434,0.9775280898876404,0.14404040404040405
qm9,gap,qPO-MC-10k,4,10,1100,13.029528791084886,2643.226692,169.58429789543152,5.602369041880593,0.6221,0.46545,0.3948960000000002,0.3834080717488789,0.9230769230769231,0.0,0.00010000113252317533,0.0013247275492176414,,10000,,10000.0,0.26718107256811746,0.2692307692307692,0.4222222222222222,0.9824561403508771,0.13393939393939394
qm9,gap,qPO-MC-10k,4,11,1200,14.406469416804612,2643.225892,193.27566194534302,6.8074110839515924,0.6221,0.46545,0.3953530000000001,0.414050822122571,0.9230769230769231,0.0,0.00010000005568144843,0.0012439098209142685,,10000,,10000.0,0.2734293410307804,0.26865671641791045,0.4482758620689655,0.8717948717948718,0.17393939393939395
qm9,gap,qPO-MC-10k,4,12,1300,36.3955792079214,2643.225092,261.1951570510864,24.013711083913222,0.6221,0.46545,0.3957630000000002,0.4461883408071749,1.0,0.0,0.00010000007023336366,0.0011780443601310253,,10000,,10000.0,0.22809146950347264,0.20864427860696516,0.4143205574912893,0.84,0.11151515151515151
qm9,gap,qPO-MC-10k,4,13,1400,38.10566258383915,2643.224292,337.417249917984,27.58030666713603,0.6221,0.46545,0.3957680000000001,0.47458893871449925,1.0,0.0,0.00010000001930166036,0.0011202202877029777,,10000,,10000.0,0.21694777400949022,0.20689655172413793,0.38670967741935497,0.7671232876712328,0.08303030303030302
qm9,gap,qPO-MC-10k,4,14,1500,41.70016924990341,2643.223492,414.941978931427,23.44252633396536,0.6221,0.46545,0.3957680000000001,0.5,1.0,0.0,0.00010000002657761797,0.0010725646279752254,,10000,,10000.0,0.252826305152276,0.24528301886792453,0.4054445750097926,0.8333333333333334,0.10525252525252525
qm9,gap,qPO-MC-10k,4,15,1600,19.972860707901418,2643.222692,462.5584468841553,17.918910375097767,0.6221,0.46545,0.3957680000000001,0.523916292974589,1.0,0.0,0.00010000241309171543,0.001031642546877265,,10000,,10000.0,0.23374841983513284,0.23420877659574468,0.38181818181818183,0.8571428571428571,0.07595959595959596
qm9,gap,qPO-MC-10k,4,16,1700,18.00091233314015,2643.221892,500.86471605300903,13.149297958007082,0.6221,0.46545,0.3959320000000002,0.554559043348281,1.0,0.0,0.00010000001202570274,0.0009842573199421167,,10000,,10000.0,0.2685422569100471,0.25806451612903225,0.44618131868131883,0.9107142857142857,0.16242424242424242
qm9,gap,qPO-MC-10k,4,17,1800,14.269581458065659,2643.221092,533.8457498550415,11.862093416042626,0.6221,0.46545,0.3960750000000002,0.577727952167414,1.0,0.0,0.00010000001202570274,0.0009480773587711155,,10000,,10000.0,0.27209515926180905,0.26506024096385544,0.4426229508196721,0.8541666666666666,0.15575757575757576
qm9,gap,qPO-MC-10k,4,18,1900,36.462399624986574,2643.220292,591.8346519470215,12.874968165997416,0.6221,0.46545,0.3962960000000002,0.5994020926756353,1.0,0.0,0.00010000001202570274,0.000972522480878979,,10000,,10000.0,0.2684308018018836,0.2571428571428571,0.44594594594594594,0.9295774647887324,0.16282828282828282
qm9,gap,qPO-MC-10k,4,19,2000,44.312441459158435,2643.219492,700.6133739948273,43.491006083087996,0.6221,0.46545,0.3964140000000002,0.6218236173393124,1.0,0.0,0.00010000011388910934,0.0009479463333263993,,10000,,10000.0,0.26831795642264256,0.25862068965517243,0.4418849449204407,0.9726027397260274,0.14585858585858585
qm9,gap,qPO-MC-10k,4,20,2100,36.6819015420042,2643.218692,812.1080870628357,49.822866125032306,0.6221,0.46545,0.39650900000000017,0.6457399103139013,1.0,0.0,0.00010000020120060071,0.0009299340890720487,,10000,,10000.0,0.24333492416894462,0.2413793103448276,0.39080459770114945,0.8214285714285714,0.08666666666666667
qm9,gap,qPO-MC-10k,5,1,200,18.309278541011736,2643.23406,20.71534776687622,2.074531791964546,0.3733,0.36379,0.33022799999999997,0.013452914798206279,0.0,0.24879999999999997,0.00010000011388910934,0.0011913314228877425,,10000,,10000.0,0.3427053125337219,0.33962264150943394,0.4426229508196721,0.775,0.21656565656565657
qm9,gap,qPO-MC-10k,5,2,300,9.98172300006263,2643.233092,32.67790985107422,1.7453227080404758,0.3778,0.37382,0.350958,0.04633781763826607,0.0,0.24429999999999996,0.00010000005568144843,0.000843975692987442,,10000,,10000.0,0.3706913303135059,0.3684210526315789,0.4897959183673469,0.8301886792452831,0.34606060606060607
qm9,gap,qPO-MC-10k,5,3,400,10.332762458128855,2643.232292,44.865482807159424,1.6704940828494728,0.3917,0.37763,0.3611990000000001,0.08669656203288491,0.0,0.2304,0.0001000096308416687,0.0007051894208416343,,10000,,10000.0,0.33084586768888985,0.3220338983050847,0.45098039215686275,0.8205128205128205,0.20949494949494948
qm9,gap,qPO-MC-10k,5,4,500,9.91155366692692,2643.231492,56.914822816848755,1.8908113748766482,0.3917,0.38012000000000007,0.367092,0.13452914798206278,0.0,0.2304,0.0001000000920612365,0.0006404491141438484,,10000,,10000.0,0.3289524644787395,0.3157894736842105,0.45454545454545453,0.8983050847457628,0.20505050505050504
qm9,gap,qPO-MC-10k,5,5,600,11.112897583050653,2643.230692,70.69764399528503,2.331257958896458,0.3917,0.38263,0.370518,0.17862481315396114,0.0,0.2304,0.00010000003385357559,0.0006045083282515407,,10000,,10000.0,0.32674280611645995,0.3225806451612903,0.46153846153846156,0.8867924528301887,0.2195959595959596
qm9,gap,qPO-MC-10k,5,6,700,10.06688458379358,2643.229892,84.25318503379822,2.96995533304289,0.3939,0.38496,0.372273,0.2234678624813154,0.0,0.22820000000000001,0.00010000000474974513,0.0005820216611027718,,10000,,10000.0,0.3358227395614517,0.3291139240506329,0.4939759036144578,0.9607843137254902,0.28444444444444444
qm9,gap,qPO-MC-10k,5,7,800,10.214641874888912,2643.229092,98.43443465232849,3.248084249906242,0.4056,0.38747,0.373057,0.26307922272047835,0.0,0.21649999999999997,0.00010000005568144843,0.0005634844419546425,,10000,,10000.0,0.3031716050251706,0.29411764705882354,0.45161290322580644,0.9,0.18222222222222223
qm9,gap,qPO-MC-10k,5,8,900,24.640038665849715,2643.228292,127.62003564834595,3.5822328340727836,0.4056,0.38865,0.373943,0.30493273542600896,0.0,0.21649999999999997,0.00010000003385357559,0.0005477378144860268,,10000,,10000.0,0.271931873357884,0.25925925925925924,0.43859649122807015,0.9259259259259259,0.15313131313131312
qm9,gap,qPO-MC-10k,5,9,1000,29.876051292056218,2643.227492,179.15844178199768,16.77949779201299,0.4107,0.39622,0.37780899999999995,0.3460388639760837,0.0,0.21139999999999998,0.00010000002657761797,0.0005267155938781798,,10000,,10000.0,0.27452690423480697,0.2923076923076923,0.5342465753424658,0.96,0.3472727272727273
qm9,gap,qPO-MC-10k,5,10,1100,37.35525224986486,2643.226692,240.34474802017212,18.75508345896378,0.4179,0.40031,0.379524,0.3796711509715994,0.07692307692307693,0.2042,0.00010000000474974513,0.0005359601345844567,,10000,,10000.0,0.38978332395627385,0.38095238095238093,0.5500724637681162,0.8490566037735849,0.42848484848484847
qm9,gap,qPO-MC-10k,5,11,1200,36.794018334010616,2643.225892,301.7048017978668,18.372342667076737,0.4426,0.40804,0.38156,0.4155455904334828,0.15384615384615385,0.1795,0.00010000013571698219,0.0005538619006983936,,10000,,10000.0,0.21588415776572714,0.18181818181818182,0.4666666666666667,0.923728813559322,0.17474747474747473
qm9,gap,qPO-MC-10k,5,12,1300,35.34063800005242,2643.225092,367.17783784866333,21.99823179212399,0.6221,0.45674000000000003,0.39427800000000013,0.45739910313901344,0.9230769230769231,0.0,0.00010000000474974513,0.0006193954613991082,,10000,,10000.0,0.3075660023264658,0.3620689655172414,0.5370370370370371,0.9680851063829787,0.4101010101010101
qm9,gap,qPO-MC-10k,5,13,1400,23.877103541977704,2643.224292,416.5637438297272,17.263424125034362,0.6221,0.45674000000000003,0.39428500000000016,0.47458893871449925,0.9230769230769231,0.0,0.00010000033216783777,0.0008598112617619336,,10000,,10000.0,0.42972500463271873,0.42857142857142855,0.55,0.8571428571428571,0.6212121212121212
qm9,gap,qPO-MC-10k,5,14,1500,19.210448958911,2643.223492,454.6155319213867,12.818497374886647,0.6221,0.45674000000000003,0.3943160000000001,0.5037369207772795,0.9230769230769231,0.0,0.00010000001202570274,0.0010238607646897435,,10000,,10000.0,0.162025981099381,0.1320754716981132,0.3448275862068966,0.9863013698630136,0.06
qm9,gap,qPO-MC-10k,5,15,1600,20.189338041935116,2643.222692,496.17974972724915,13.876556375063956,0.6221,0.46545,0.39561200000000013,0.5321375186846039,1.0,0.0,0.00010000003385357559,0.000975693401414901,,10000,,10000.0,0.18370272612356253,0.17647058823529413,0.3462051282051284,0.944954128440367,0.0503030303030303
qm9,gap,qPO-MC-10k,5,16,1700,20.177380957873538,2643.221892,539.5991017818451,15.64300945890136,0.6221,0.46545,0.39565400000000017,0.5575485799701047,1.0,0.0,0.00010000002657761797,0.0009587256936356425,,10000,,10000.0,0.18683540736245954,0.17963123019302796,0.33962264150943394,0.9425287356321839,0.044848484848484846
qm9,gap,qPO-MC-10k,5,17,1800,20.869719999842346,2643.221092,588.4356029033661,19.12620254093781,0.6221,0.46545,0.3957630000000002,0.5769805680119582,1.0,0.0,0.00010000017209677026,0.000924917112570256,,10000,,10000.0,0.21093291778002518,0.2,0.3764705882352941,0.7966101694915254,0.0703030303030303
qm9,gap,qPO-MC-10k,5,18,1900,21.56706012506038,2643.220292,640.902352809906,17.952148833777755,0.6221,0.46545,0.3957630000000002,0.5904334828101644,1.0,0.0,0.00010000000474974513,0.0008911514305509627,,10000,,10000.0,0.2231061019620127,0.20270270270270271,0.38571428571428573,0.9775280898876404,0.08060606060606061
qm9,gap,qPO-MC-10k,5,19,2000,22.49521974986419,2643.219492,696.0423376560211,18.910283291945234,0.6221,0.46545,0.3957630000000002,0.609118086696562,1.0,0.0,0.00010000001930166036,0.0008816511835902929,,10000,,10000.0,0.21500348973291591,0.20280062671367022,0.39080459770114945,0.8375,0.0892929292929293
qm9,gap,qPO-MC-10k,5,20,2100,24.94948041718453,2643.218692,757.0005099773407,20.309750500135124,0.6221,0.46545,0.3957630000000002,0.6263079222720478,1.0,0.0,0.00010000001202570274,0.0008496639202348888,,10000,,10000.0,0.22052194123767677,0.20987654320987653,0.3953488372093023,0.945054945054945,0.09373737373737374
qm9,gap,qPO-MC-10k,6,1,200,20.42410933296196,2643.23406,23.841422080993652,3.237394417170435,0.375,0.35455000000000003,0.31985300000000005,0.007473841554559043,0.0,0.2471,0.00010002257477026433,0.0012974414275959134,,10000,,10000.0,0.27201686814519127,0.2653061224489796,0.37254901960784315,0.7777777777777778,0.06363636363636363
qm9,gap,qPO-MC-10k,6,2,300,14.787728999974206,2643.233092,41.38066101074219,2.5498279170133173,0.3778,0.37124,0.34196000000000004,0.026158445440956652,0.0,0.24429999999999996,0.00010000038309954107,0.0008675516000948846,,10000,,10000.0,0.33815556606793074,0.3333333333333333,0.44,0.7941176470588235,0.18383838383838383
qm9,gap,qPO-MC-10k,6,3,400,15.04113108292222,2643.232292,59.00041222572327,2.316852333024144,0.3786,0.37407,0.3576,0.06950672645739911,0.0,0.2435,0.00010000000474974513,0.0007194451754912734,,10000,,10000.0,0.35444125918305874,0.3448275862068966,0.47540983606557374,0.8627450980392157,0.2680808080808081
qm9,gap,qPO-MC-10k,6,4,500,24.008480542106554,2643.231492,85.82524800300598,2.459750791778788,0.3842,0.37721,0.36318199999999995,0.10762331838565023,0.0,0.2379,0.00010000003385357559,0.0006342601263895631,,10000,,10000.0,0.3328666893372146,0.3237365368682684,0.46,0.9,0.2113131313131313
qm9,gap,qPO-MC-10k,6,5,600,38.570680792210624,2643.230692,137.3895721435547,10.446053999941796,0.3872,0.38028,0.36714699999999995,0.15022421524663676,0.0,0.2349,0.00010000003385357559,0.0005858876393176615,,10000,,10000.0,0.3207489148899861,0.30674242424242426,0.4625,0.9166666666666666,0.20323232323232324
qm9,gap,qPO-MC-10k,6,6,700,36.71830545901321,2643.229892,186.11169719696045,8.520954249892384,0.3872,0.38169,0.36951699999999993,0.1898355754857997,0.0,0.2349,0.00010000000474974513,0.0005613037501461804,,10000,,10000.0,0.3191317125178379,0.3142857142857143,0.45968668891360775,0.9607843137254902,0.2109090909090909
qm9,gap,qPO-MC-10k,6,7,800,39.060209749965,2643.229092,243.27242612838745,15.727599750040099,0.3939,0.38458000000000003,0.3709960000000001,0.22720478325859492,0.0,0.22820000000000001,0.00010012451821239665,0.0005469383322633803,,10000,,10000.0,0.2950564531027241,0.2857142857142857,0.4482758620689655,0.8,0.17414141414141415
qm9,gap,qPO-MC-10k,6,8,900,52.71513074985705,2643.228292,313.79873609542847,14.248841041931883,0.4056,0.38937000000000005,0.37231500000000006,0.26307922272047835,0.0,0.21649999999999997,0.00010000000474974513,0.0005308084073476493,,10000,,10000.0,0.29800402236121154,0.29473684210526313,0.44190518783542054,0.8888888888888888,0.16303030303030303
qm9,gap,qPO-MC-10k,6,9,1000,30.254669249989092,2643.227492,371.8238101005554,20.456128624966368,0.415,0.39876,0.3757410000000001,0.30269058295964124,0.07692307692307693,0.2071,0.00010000000474974513,0.000524530652910471,,10000,,10000.0,0.25439652188726575,0.22950819672131148,0.44642857142857145,0.9,0.15737373737373736
qm9,gap,qPO-MC-10k,6,10,1100,26.87530254200101,2643.226692,415.3547933101654,12.36447299993597,0.4306,0.41381999999999997,0.38334100000000004,0.34678624813153963,0.3076923076923077,0.1915,0.00010000001202570274,0.000558622123207897,,10000,,10000.0,0.2539723043357649,0.21712938711367208,0.5,0.96,0.28929292929292927
qm9,gap,qPO-MC-10k,6,11,1200,19.498883499996737,2643.225892,450.2900490760803,11.220932292053476,0.4465,0.42027000000000003,0.3870380000000001,0.3863976083707025,0.46153846153846156,0.17559999999999998,0.00010000000474974513,0.0006365590379573405,,10000,,10000.0,0.2905498010619264,0.22767145135566186,0.5555555555555556,0.9117647058823529,0.3381818181818182
qm9,gap,qPO-MC-10k,6,12,1300,19.07559825014323,2643.225092,483.9403409957886,10.290355042088777,0.4465,0.42099000000000003,0.388296,0.42675635276532137,0.5384615384615384,0.17559999999999998,0.00010000001202570274,0.0006754789501428604,,10000,,10000.0,0.23831311759241286,0.21739130434782608,0.4643687707641199,0.8837209302325582,0.17474747474747473
qm9,gap,qPO-MC-10k,6,13,1400,18.53293429198675,2643.224292,518.250116109848,11.068454208085313,0.4465,0.42479000000000006,0.3897919999999999,0.46263079222720477,0.6923076923076923,0.17559999999999998,0.00010000000474974513,0.0006600540364161134,,10000,,10000.0,0.20638771304399486,0.18181818181818182,0.41379310344827586,0.9863013698630136,0.11373737373737373
qm9,gap,qPO-MC-10k,6,14,1500,17.60990787507035,2643.223492,552.8833501338959,11.507608416024595,0.462,0.42971000000000004,0.390798,0.4992526158445441,0.7692307692307693,0.16009999999999996,0.00010000001202570274,0.0006680767983198166,,10000,,10000.0,0.16753514139187062,0.14465757767913762,0.3514014014014016,0.921875,0.06565656565656566
qm9,gap,qPO-MC-10k,6,15,1600,18.418238874990493,2643.222692,591.5707771778107,13.568963250145316,0.6221,0.45674000000000003,0.3944280000000001,0.523168908819133,0.9230769230769231,0.0,0.00010000001202570274,0.0006986863445490599,,10000,,10000.0,0.20236223670751535,0.17647058823529413,0.40751173708920224,0.9607843137254902,0.10747474747474747
qm9,gap,qPO-MC-10k,6,16,1700,18.461076041916385,2643.221892,630.383031129837,13.366264875046909,0.6221,0.46545,0.3957680000000001,0.5515695067264574,1.0,0.0,0.00010000020120060071,0.0008275362197309732,,10000,,10000.0,0.14938425577276992,0.09090909090909091,0.4,0.9253731343283582,0.09616161616161616
qm9,gap,qPO-MC-10k,6,17,1800,19.63619395904243,2643.221092,673.4544241428375,14.601369709009305,0.6221,0.46545,0.3957680000000001,0.5739910313901345,1.0,0.0,0.00010000003385357559,0.0009083465556614101,,10000,,10000.0,0.17211405356834597,0.1590909090909091,0.3158652025747825,0.7758620689655172,0.03414141414141414
qm9,gap,qPO-MC-10k,6,18,1900,17.890053916024044,2643.220292,717.1448283195496,15.439904083963484,0.6221,0.46545,0.3957680000000001,0.5889387144992526,1.0,0.0,0.00010000001202570274,0.0008771014981903136,,10000,,10000.0,0.1811666679838673,0.16405676535356006,0.34922547332185894,0.9775280898876404,0.05454545454545454
qm9,gap,qPO-MC-10k,6,19,2000,17.873299916973338,2643.219492,764.3236491680145,16.991837500128895,0.6221,0.46545,0.3959610000000001,0.6038863976083707,1.0,0.0,0.00010000001202570274,0.0008507893071509898,,10000,,10000.0,0.20614729305786403,0.19480519480519481,0.3492063492063492,0.8333333333333334,0.04767676767676768
qm9,gap,qPO-MC-10k,6,20,2100,18.438670167000964,2643.218692,812.5381081104279,18.04891441692598,0.6221,0.46545,0.3960540000000002,0.6195814648729447,1.0,0.0,0.00010000011388910934,0.0008266810909844935,,10000,,10000.0,0.22775324876693204,0.21739130434782608,0.38666666666666666,0.8541666666666666,0.08424242424242424
qm9,gap,qPO-MC-10k,7,1,200,15.547490833094344,2643.23406,17.036059856414795,1.415620416868478,0.3733,0.36116,0.32490600000000003,0.007473841554559043,0.0,0.24879999999999997,0.00010002013004850596,0.001180419814772904,,10000,,10000.0,0.3137421069737331,0.3103448275862069,0.4117647058823529,0.6888888888888889,0.12222222222222222
