n,family,regime,M,reps,cond,factor_trace_fraction,loading_spread,median_var_ratio,mean_var_ratio,total_var_ratio,median_var_ratio_per_second,total_var_ratio_per_second,seconds_rb,seconds_raw,tv_between_estimators,max_p
200,random_dense,moderate,128,12,4409573583232.61,0.014745907626696008,0.1485108501086655,1.1675330995675557,1.302195232058065e+21,1.3396406687072202,0.02180760859765174,0.02502229647749109,0.018196003511548042,0.0003398715828855832,0.13179202886075672,0.08854166666666667
200,decay_a0.5,moderate,128,12,7430171561767.344,0.03736016836581286,0.19277871556084347,1.1142137842673094,468.8968969637512,1.1508000125622566,0.015372974943506057,0.015877760630774743,0.019374979155448575,0.00026731949765235186,0.1003309278367715,0.140625
200,clustered,moderate,128,12,20559344550393.42,0.12155605612838481,0.32132163513562323,1.0474152438064592,17.65977835328096,1.3277293417345253,0.032962354248060224,0.04178389150490932,0.014476444416989883,0.00045557642200340825,0.07381839819174443,0.2662760416666667
200,factor_r5,moderate,128,12,49433459399188.57,0.15602859283699771,0.4971106249973313,1.3750527450118375,45.39039163548934,1.726373611545024,0.03304717193775414,0.04149060156164325,0.01786230558839937,0.00042929166617492837,0.11610968249602695,0.09635416666666667
1000,random_dense,moderate,128,12,4479007660831.922,0.002987050560142373,0.06693331114968566,0.42511850269196894,9.914545555611074e+35,1.1509696678160646,0.021259069132876472,0.057556995480093055,0.09754717016282181,0.0048780799261294305,0.18663150228239675,0.146484375
1000,decay_a0.5,moderate,128,12,16182078496108.389,0.016190371443833788,0.12717388159638907,0.17295463047819176,121458.15250509452,1.2407604890053994,0.008492607950419001,0.060925182311448396,0.09153904857036348,0.004494850756600499,0.12183963905933837,0.22005208333333334
1000,clustered,moderate,128,12,92203848708120.12,0.11093062640567615,0.3018183401190187,0.4040201618880232,3.5747762898950106e+49,1.1614612932457355,0.025309547241401092,0.07275889236094375,0.07830153475515544,0.0049051423169051605,0.07235956549125243,0.3111979166666667
1000,factor_r5,moderate,128,12,224850483294986.38,0.1376833736155472,0.47408435064639165,0.7539373574038141,12500.42162636469,1.9720177868946436,0.03574880736241312,0.0935054925805859,0.08709665624580036,0.004129788178640108,0.1365076991856526,0.18294270833333334
