dataset,objective,method,seed,iteration,n_acquired,acquisition_seconds,peak_memory_mb,cumulative_seconds,library_scoring_seconds,top1_ave,top10_ave,top100_ave,frac_top1pct,frac_top0.01pct,simple_regret,gp_noise,gp_outputscale,rank,n_scored,sobol_nodes,n_mc_samples,mean_tanimoto,median_tanimoto,p90_tanimoto,max_tanimoto,frac_pairs_gt_0.4
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,1,1,150,4.593002750072628,1204.347252,5.099814176559448,0.4406357081606984,-0.105352653,-0.31770023410000003,-0.9021569397799999,0.005089058524173028,0.0,0.016378107000000003,0.02881363220512867,0.035819947719573975,4.0,10000,64.0,,0.13703406069882385,0.12637362637362637,0.26556969026548677,0.6245059288537549,0.0163265306122449
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,1,2,200,4.685172500088811,1204.347037,10.476651191711426,0.5426893748808652,-0.105352653,-0.15669487099999999,-0.83250878851,0.015267175572519083,0.0,0.016378107000000003,0.04885140806436539,0.011019375175237656,4.0,10000,64.0,,0.1747365520776706,0.15636363636363637,0.3119585616695444,0.7672413793103449,0.03428571428571429
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,1,3,250,4.896561542060226,1204.346433,16.07764506340027,0.5734610420186073,-0.105352653,-0.1524556265,-0.7747597961899999,0.017811704834605598,0.0,0.016378107000000003,0.043904658406972885,0.021779296919703484,4.0,10000,64.0,,0.18057371339844241,0.17154811715481172,0.31501909854851046,0.8044280442804428,0.04081632653061224
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,1,4,300,4.683350875042379,1204.345625,21.673041343688965,0.728120791958645,-0.105352653,-0.1343085388,-0.7215157721100001,0.02544529262086514,0.0,0.016378107000000003,0.050600215792655945,0.021968625485897064,4.0,10000,64.0,,0.19817836083221593,0.1780821917808219,0.3462582862293666,0.902834008097166,0.04897959183673469
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,1,5,350,5.025570999830961,1204.345633,27.627215147018433,0.7307997499592602,-0.099481431,-0.11585542339999999,-0.58417831583,0.05089058524173028,0.0,0.010506884999999994,0.042853184044361115,0.036688514053821564,4.0,10000,64.0,,0.2173937056650597,0.1917808219178082,0.3571078001752849,0.9598811292719168,0.06857142857142857
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,1,6,400,5.164554707938805,1204.34508,33.9719340801239,0.9077016250230372,-0.099048545,-0.10492252529999999,-0.38893608416,0.0916030534351145,0.0,0.010073999,0.03472907841205597,0.06024201214313507,4.0,10000,64.0,,0.25771868070833226,0.18932038834951456,0.6072095696944297,1.0,0.1853061224489796
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,1,7,450,5.464555334066972,1204.344935,40.58910918235779,0.9017659998498857,-0.094751949,-0.10279920940000001,-0.25246994409,0.10432569974554708,0.0,0.005777403,0.02602558396756649,0.07966730743646622,4.0,10000,64.0,,0.18545050662813928,0.1568627450980392,0.342766078542971,0.9178470254957507,0.061224489795918366
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,1,8,500,5.316495083970949,1204.344535,47.64441919326782,1.3717496669851243,-0.094751949,-0.10275027,-0.19929199779999998,0.1272264631043257,0.0,0.005777403,0.024410689249634743,0.08898167312145233,4.0,10000,64.0,,0.13555632673957108,0.11794871794871795,0.25754141238012224,0.9950738916256158,0.011428571428571429
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,1,9,550,5.433072916930541,1204.343676,54.73258924484253,1.2636145839933306,-0.094751949,-0.1011957024,-0.16744612183000002,0.1450381679389313,0.0,0.005777403,0.02471400424838066,0.08783389627933502,4.0,10000,64.0,,0.16992666093977085,0.15822784810126583,0.304690125531284,0.8844444444444445,0.017142857142857144
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,1,10,600,5.844454958103597,1204.343582,62.47299098968506,1.4889512499794364,-0.094751949,-0.1011957024,-0.16017497122,0.1628498727735369,0.0,0.005777403,0.023671727627515793,0.09397003054618835,4.0,10000,64.0,,0.1508917887578863,0.12192454893384364,0.2842499062786821,1.0,0.036734693877551024
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,2,1,150,4.636022750055417,1204.347048,5.237231969833374,0.45266945799812675,-0.17049751,-0.555500679,-0.9094611782199997,0.002544529262086514,0.0,0.08152296399999999,0.03848916292190552,2.7184197115559527e-09,4.0,10000,64.0,,0.2056177459462215,0.16666666666666666,0.435357741521985,0.8918918918918919,0.11673469387755102
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,2,2,200,4.551288084127009,1204.346527,10.55408787727356,0.52703454089351,-0.105673445,-0.42256103589999994,-0.86919310171,0.005089058524173028,0.0,0.016698899000000003,0.04684235900640488,5.224542576343083e-09,4.0,10000,64.0,,0.19806173939594265,0.17318435754189945,0.3520509477484706,0.8723404255319149,0.05959183673469388
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,2,3,250,4.487337958067656,1204.346382,15.841017961502075,0.542324208188802,-0.105673445,-0.3116460731,-0.8452600483899999,0.007633587786259542,0.0,0.016698899000000003,0.0450608991086483,5.476247721958316e-08,4.0,10000,64.0,,0.18688265855121317,0.17105263157894737,0.3473950118296531,0.8313253012048193,0.044897959183673466
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,2,4,300,5.0724765420891345,1204.345982,21.943644046783447,0.6790902079083025,-0.105673445,-0.1815099628,-0.8039020024,0.015267175572519083,0.0,0.016698899000000003,0.04260461404919624,2.4891249061909093e-09,4.0,10000,64.0,,0.1781189826863558,0.1759656652360515,0.3057481390124654,0.8313253012048193,0.030204081632653063
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,2,5,350,4.834301458206028,1204.345378,27.780239820480347,0.7828567079268396,-0.099964277,-0.1491530767,-0.77245576285,0.017811704834605598,0.0,0.010989731000000003,0.04306980222463608,0.005288096610456705,4.0,10000,64.0,,0.1495987979730201,0.13934426229508196,0.2733000228269968,0.6585365853658537,0.0163265306122449
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,2,6,400,4.953909999923781,1204.34508,33.915266036987305,0.8552141669206321,-0.099964277,-0.1435527009,-0.75011660651,0.020356234096692113,0.0,0.010989731000000003,0.04318782687187195,0.0066826525144279,4.0,10000,64.0,,0.1635939701510469,0.14608695652173914,0.28331374853114,0.8690476190476191,0.031020408163265307
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,2,7,450,5.146019665990025,1204.344425,40.315057039260864,0.9228158339392394,-0.099048545,-0.11988100240000002,-0.6865237611399999,0.030534351145038167,0.0,0.010073999,0.037607766687870026,0.012824922800064087,4.0,10000,64.0,,0.1793780068312984,0.17073170731707318,0.3024256139468611,0.7123745819397993,0.027755102040816326
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,2,8,500,5.492421584203839,1204.344382,47.21159887313843,1.04034149996005,-0.094751949,-0.1034510131,-0.50083733564,0.06870229007633588,0.0,0.005777403,0.03318925201892853,0.02637307345867157,4.0,10000,64.0,,0.24159198716796668,0.20534458509142053,0.46103463672896644,1.0,0.16081632653061226
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,2,9,550,5.4329958751332015,1204.343727,54.18449115753174,1.1987862079404294,-0.094751949,-0.1014109159,-0.31878887069,0.10941475826972011,0.0,0.005777403,0.036426693201065063,0.04204718768596649,4.0,10000,64.0,,0.20585220801716286,0.17042606516290726,0.4269515102330655,1.0,0.10857142857142857
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,2,10,600,5.532300415914506,1204.343123,61.42856001853943,1.3001498328521848,-0.094751949,-0.100668563,-0.17907122244,0.1475826972010178,0.0,0.005777403,0.034779924899339676,0.054530806839466095,4.0,10000,64.0,,0.23772434670426812,0.14953271028037382,0.6411347517730503,1.0,0.1910204081632653
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,3,1,150,4.449444249970838,1204.346742,5.03567910194397,0.4541481251362711,-0.105673445,-0.584143472,-0.9144625752100001,0.005089058524173028,0.0,0.016698899000000003,0.03588033840060234,6.199291080477565e-10,4.0,10000,64.0,,0.20581876970334761,0.17995444191343962,0.37704605546332187,0.8947368421052632,0.08
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,3,2,200,4.594843124970794,1204.346272,10.295221090316772,0.4878449169918895,-0.105673445,-0.403752454,-0.8696137461699999,0.007633587786259542,0.0,0.016698899000000003,0.03958922624588013,0.007542248349636793,4.0,10000,64.0,,0.17373956234988944,0.16312056737588654,0.30394337039634056,0.7100371747211895,0.026938775510204082
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,3,3,250,4.750042000086978,1204.346688,15.784414052963257,0.5651652910746634,-0.105673445,-0.15977734410000002,-0.7854054656399999,0.017811704834605598,0.0,0.016698899000000003,0.030099378898739815,0.01998477429151535,4.0,10000,64.0,,0.18417667455717845,0.17567567567567569,0.29066920242481875,1.0,0.029387755102040815
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,3,4,300,5.049302750034258,1204.345727,21.75040102005005,0.7249507501255721,-0.094751949,-0.1103314611,-0.65347918561,0.043256997455470736,0.0,0.005777403,0.026405679062008858,0.03177575021982193,4.0,10000,64.0,,0.2161775417913634,0.1853932584269663,0.4124800655834301,1.0,0.10530612244897959
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,3,5,350,4.903836000012234,1204.345123,27.615962982177734,0.7559569589793682,-0.094751949,-0.1103314611,-0.5406129842599999,0.05597964376590331,0.0,0.005777403,0.02495100349187851,0.04172751307487488,4.0,10000,64.0,,0.2121649305346639,0.19343065693430658,0.36978111548676645,1.0,0.07265306122448979
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,3,6,400,5.104086332954466,1204.345131,33.810912132263184,0.8372014169581234,-0.094751949,-0.1084536165,-0.45127736526999995,0.06361323155216285,0.0,0.005777403,0.036874473094940186,0.08566122502088547,4.0,10000,64.0,,0.20288409132794671,0.18487394957983194,0.3465803643028986,1.0,0.06285714285714286
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,3,7,450,5.215001542121172,1204.344323,40.21634101867676,0.9476019160356373,-0.094751949,-0.1084536165,-0.37716331316999996,0.06870229007633588,0.0,0.005777403,0.04002663493156433,0.0748625323176384,4.0,10000,64.0,,0.24631040406099963,0.24761904761904763,0.36942675159235666,1.0,0.053877551020408164
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,3,8,500,5.37699787504971,1204.344586,47.00159502029419,1.092632541898638,-0.094751949,-0.10726807090000001,-0.31108891267,0.08396946564885496,0.0,0.005777403,0.04284140095114708,0.07300597429275513,4.0,10000,64.0,,0.21455625507114745,0.2,0.3550515188010171,0.7380191693290735,0.04
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,3,9,550,5.4321053749881685,1204.343829,54.19686508178711,1.1949711251072586,-0.094751949,-0.10726807090000001,-0.25483005664,0.09414758269720101,0.0,0.005777403,0.04261879622936249,0.06934396177530289,4.0,10000,64.0,,0.24049273577724659,0.228,0.3650054721260056,0.8391608391608392,0.06857142857142857
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,3,10,600,5.444370875135064,1204.343684,61.320467948913574,1.3046864999923855,-0.094751949,-0.1065496834,-0.20481333848000002,0.10941475826972011,0.0,0.005777403,0.042670395225286484,0.06605266034603119,4.0,10000,64.0,,0.22185999302216705,0.2107843137254902,0.36133412745681964,0.9404761904761905,0.04653061224489796
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,4,1,150,4.649054124951363,1204.347208,5.222711801528931,0.5153348748572171,-0.098805544,-0.5482073746000001,-0.9188999011600001,0.007633587786259542,0.0,0.009830997999999994,0.013957010582089424,0.01619695872068405,4.0,10000,64.0,,0.14471029289003198,0.13074204946996468,0.27115847520679254,0.9576943416181914,0.019591836734693877
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,4,2,200,4.669176083058119,1204.346425,10.587464809417725,0.5464049999136478,-0.098805544,-0.147164109,-0.80404620381,0.020356234096692113,0.0,0.009830997999999994,0.018814465031027794,0.021765079349279404,4.0,10000,64.0,,0.20366103808005012,0.16666666666666666,0.42709160293154935,1.0,0.12571428571428572
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,4,3,250,5.067756708012894,1204.345923,16.405901670455933,0.5844417090993375,-0.098805544,-0.10776017690000002,-0.60916039094,0.061068702290076333,0.0,0.009830997999999994,0.020670954138040543,0.03261088207364082,4.0,10000,64.0,,0.23591941872177344,0.10442260442260443,0.632183908045977,1.0,0.2702040816326531
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,4,4,300,4.95445966697298,1204.345982,22.226258993148804,0.6940434160642326,-0.098805544,-0.10623933990000001,-0.47387017171,0.07633587786259542,0.0,0.009830997999999994,0.018546588718891144,0.04968200996518135,4.0,10000,64.0,,0.1869024737451788,0.13703703703703704,0.40449040720944107,1.0,0.10285714285714286
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,4,5,350,4.8837184170261025,1204.346092,28.09489369392395,0.8012733750510961,-0.098805544,-0.10623933990000001,-0.39367663548000004,0.089058524173028,0.0,0.009830997999999994,0.02117224410176277,0.05566001310944557,4.0,10000,64.0,,0.09644161575155986,0.07603565810173046,0.19718309859154928,0.9229878401852925,0.011428571428571429
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,4,6,400,5.12196083413437,1204.344774,34.34583282470703,0.9040558328852057,-0.092538772,-0.1031247632,-0.31818335345000004,0.10178117048346055,0.0,0.0035642260000000037,0.020634567365050316,0.06337672472000122,4.0,10000,64.0,,0.10452417453648659,0.08391608391608392,0.22996480643539494,1.0,0.008979591836734694
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,4,7,450,5.283540291944519,1204.345037,40.735986948013306,0.8686059168539941,-0.092538772,-0.10170609239999999,-0.25729649906,0.11195928753180662,0.0,0.0035642260000000037,0.018975671380758286,0.06710635125637054,4.0,10000,64.0,,0.14721714858548163,0.125,0.2850088183421519,0.6122448979591837,0.02122448979591837
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,4,8,500,5.511646958068013,1204.343872,47.75020980834961,1.13555979100056,-0.092538772,-0.1015719507,-0.23626695095000005,0.11704834605597965,0.0,0.0035642260000000037,0.08119522035121918,0.07433817535638809,4.0,10000,64.0,,0.16843725543916443,0.15819209039548024,0.2879515151515152,0.8369565217391305,0.025306122448979593
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,4,9,550,5.621161000104621,1204.343676,54.95617985725403,1.2125792920123786,-0.092538772,-0.1015719507,-0.22277944696000002,0.12213740458015267,0.0,0.0035642260000000037,0.07721378654241562,0.07025198638439178,4.0,10000,64.0,,0.15731191538948142,0.1417910447761194,0.2841905889316367,0.6726804123711341,0.022857142857142857
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,4,10,600,5.528167250100523,1204.343072,62.33271765708923,1.3560144589282572,-0.092538772,-0.1015719507,-0.20460405283000005,0.1297709923664122,0.0,0.0035642260000000037,0.07254064083099365,0.0658809170126915,4.0,10000,64.0,,0.16765384615431927,0.15463917525773196,0.28973672467648387,0.7479838709677419,0.02122448979591837
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,5,1,150,4.463470791932195,1204.347405,5.08669900894165,0.48968875012360513,-0.18435,-0.6976085041,-0.9254991762799999,0.002544529262086514,0.0,0.09537545400000001,0.018548939377069473,1.6437283534287417e-08,4.0,10000,64.0,,0.5167415849728465,0.5171673819742489,0.6972792724516863,0.9600725952813067,0.8040816326530612
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,5,2,200,4.812950666062534,1204.346374,10.625826835632324,0.5330321250949055,-0.17703,-0.3785394967,-0.86121300843,0.007633587786259542,0.0,0.08805545399999999,0.023833075538277626,3.8713935168743774e-08,4.0,10000,64.0,,0.2776476165670887,0.25609756097560976,0.46215200016436897,0.8225806451612904,0.1657142857142857
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,5,3,250,4.780816541984677,1204.345923,16.157442092895508,0.6038611668627709,-0.097455756,-0.164971434,-0.7430612859600001,0.020356234096692113,0.0,0.008481210000000003,0.01947464607656002,0.03803360462188721,4.0,10000,64.0,,0.24709866885365264,0.24125874125874125,0.38333333333333336,1.0,0.08653061224489796
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,5,4,300,4.928066957974806,1204.346135,21.98600721359253,0.7098147920332849,-0.097455756,-0.12015106369999999,-0.58527554818,0.05089058524173028,0.0,0.008481210000000003,0.01697254367172718,0.07289107888936996,4.0,10000,64.0,,0.19643261564160794,0.1780821917808219,0.3582777678730615,1.0,0.07673469387755102
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,5,5,350,5.251659459201619,1204.345334,28.261482000350952,0.8187244171276689,-0.094751949,-0.1086617728,-0.42911080812,0.07124681933842239,0.0,0.005777403,0.021770579740405083,0.07281946390867233,4.0,10000,64.0,,0.22372943363225795,0.20566318926974664,0.4142348368435327,1.0,0.11346938775510204
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,5,6,400,5.106198458001018,1204.345131,34.370718002319336,0.7916541669983417,-0.094751949,-0.1056085099,-0.32140901805,0.0916030534351145,0.0,0.005777403,0.02301536686718464,0.0723099634051323,4.0,10000,64.0,,0.16834387042865745,0.1568986568986569,0.3001269035532995,1.0,0.024489795918367346
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,5,7,450,5.238327041966841,1204.344374,40.81811308860779,0.9619893750641495,-0.094751949,-0.1056085099,-0.28003988171,0.09923664122137404,0.0,0.005777403,0.03042224980890751,0.08017716556787491,4.0,10000,64.0,,0.18818179370453955,0.18,0.32669333412937723,0.8303693570451436,0.036734693877551024
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,5,8,500,5.40267658396624,1204.344076,47.682921171188354,1.1576466248370707,-0.094751949,-0.10463851040000001,-0.22499124167999998,0.10941475826972011,0.0,0.005777403,0.02992330491542816,0.0787084773182869,4.0,10000,64.0,,0.15907498160542236,0.14285714285714285,0.2885978682971167,0.5718157181571816,0.0236734693877551
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,5,9,550,5.46983000007458,1204.343778,54.722209215164185,1.2328353330958635,-0.094751949,-0.10359988810000001,-0.18027341296,0.12468193384223919,0.0,0.005777403,0.030700769275426865,0.07724568992853165,4.0,10000,64.0,,0.2012704803822027,0.17443064182194618,0.35303283672848934,1.0,0.07510204081632653
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,5,10,600,5.744943415978923,1204.342984,62.297714948654175,1.2880918751470745,-0.094160318,-0.10091244519999998,-0.16460786440999997,0.1628498727735369,0.0,0.005185772000000005,0.02943485602736473,0.08504752069711685,4.0,10000,64.0,,0.18830668595100222,0.1423728813559322,0.3444952714244054,1.0,0.0783673469387755
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,6,1,150,4.431889625033364,1204.346997,5.045520067214966,0.49390037497505546,-0.095908224,-0.5292776837000001,-0.8921630088299999,0.007633587786259542,0.0,0.006933677999999999,0.051320772618055344,6.012508890762547e-08,4.0,10000,64.0,,0.16625946104037181,0.15384615384615385,0.28595710238769734,0.5382436260623229,0.017142857142857144
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,6,2,200,4.581741292029619,1204.346629,10.371320247650146,0.5295507919508964,-0.095908224,-0.39225540259999997,-0.85188300655,0.01272264631043257,0.0,0.006933677999999999,0.03821960836648941,2.3877175863162847e-06,4.0,10000,64.0,,0.16961840981575238,0.15126050420168066,0.31746031746031744,0.7432432432432432,0.030204081632653063
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,6,3,250,5.043974915985018,1204.346178,16.342562913894653,0.6287600831128657,-0.095908224,-0.27082781209999995,-0.8255166414300001,0.017811704834605598,0.0,0.006933677999999999,0.03983217105269432,1.5135825925938207e-09,4.0,10000,64.0,,0.17302996791233305,0.1641337386018237,0.31005841548010243,0.5654008438818565,0.027755102040816326
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,6,4,300,4.63120283302851,1204.345676,22.04113006591797,0.7039010419975966,-0.095908224,-0.20392015479999998,-0.8052992107700001,0.017811704834605598,0.0,0.006933677999999999,0.04069686308503151,3.083471034059926e-09,4.0,10000,64.0,,0.2149699244485296,0.199203187250996,0.42694379580607134,0.7355212355212355,0.12
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,6,5,350,8.820024333894253,1204.345531,32.5611789226532,1.2511343751102686,-0.095908224,-0.15364046669999998,-0.7747947498400002,0.02544529262086514,0.0,0.006933677999999999,0.03951900824904442,1.0969868569077335e-08,4.0,10000,64.0,,0.2082006199013943,0.18791946308724833,0.36705175421593333,1.0,0.07510204081632653
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,6,6,400,8.598245959030464,1204.344978,44.68748188018799,2.6036472080741078,-0.095908224,-0.14738600549999997,-0.7564345730800001,0.027989821882951654,0.0,0.006933677999999999,0.04169241711497307,8.386912497826415e-08,4.0,10000,64.0,,0.17215603117099582,0.1590909090909091,0.30426768182728914,1.0,0.03428571428571429
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,6,7,450,8.29400633298792,1204.344527,56.04955196380615,2.0449043749831617,-0.095908224,-0.1443743801,-0.7332977463300001,0.030534351145038167,0.0,0.006933677999999999,0.04096513241529465,1.352699618983877e-09,4.0,10000,64.0,,0.16741100792263286,0.15481171548117154,0.2908743024182833,1.0,0.011428571428571429
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,6,8,500,9.288613541983068,1204.344688,68.85967803001404,2.641182957915589,-0.095908224,-0.14128892509999996,-0.71893872626,0.03307888040712468,0.0,0.006933677999999999,0.03887923061847687,0.0020368241239339113,4.0,10000,64.0,,0.1797168681681652,0.1728395061728395,0.3366179934055582,0.9183673469387755,0.045714285714285714
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,6,9,550,10.857528083957732,1204.344033,83.83797597885132,3.18595804204233,-0.095908224,-0.1350145522,-0.70254304022,0.03816793893129771,0.0,0.006933677999999999,0.03577331081032753,0.004655314143747091,4.0,10000,64.0,,0.1803154432794183,0.16632016632016633,0.31438284095507896,0.9425837320574163,0.04081632653061224
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,6,10,600,9.677717834012583,1204.343021,97.97166919708252,3.2220930410549045,-0.095908224,-0.1290010547,-0.66846173974,0.043256997455470736,0.0,0.006933677999999999,0.03759939596056938,0.0031489422544837,4.0,10000,64.0,,0.15401659449023267,0.13744075829383887,0.2889579857424543,1.0,0.024489795918367346
wong_antibiotics,Mean_50uM,qPO-fast-r4-thompson-10k,7,1,150,7.635589875048026,1204.346793,8.655267000198364,0.9381705829873681,-0.565275,-0.7532413540999999,-0.9335609683000001,0.0,0.0,0.476300454,0.015742912888526917,0.0055100866593420506,4.0,10000,64.0,,0.17827696348231944,0.16417910447761194,0.30894648829431465,0.7024539877300614,0.04244897959183674
