rank,frobenius_ratio,predicted_tv,n_directions,seconds,measured_tv,prediction_rel_err,prediction_corr
0,1.0,0.10167004756168124,48,0.5278470516204834,0.08864256463329089,1.329478370371034,0.3273383253290173
2,0.3950422016000133,0.09853034150707643,48,76.76300525665283,0.017950622749713638,6.299683377419355,-0.6156349174108151
4,0.3235321327102537,0.0901551386348577,48,79.07279586791992,0.016647548949068492,6.250230493642715,-0.6329574910221205
8,0.2589756016111412,0.08185080143030174,48,188.315288066864,0.014201294310191254,6.578203668325087,-0.5393875663914466
16,0.18960626945521647,0.06671475371915515,48,141.8347988128662,0.017480456664462542,4.076982571723851,-0.25442710446923683
