dataset,objective,method,seed,iteration,n_acquired,acquisition_seconds,peak_memory_mb,cumulative_seconds,library_scoring_seconds,top1_ave,top10_ave,top100_ave,frac_top1pct,frac_top0.01pct,simple_regret,gp_noise,gp_outputscale,rank,n_scored,sobol_nodes,n_mc_samples,mean_tanimoto,median_tanimoto,p90_tanimoto,max_tanimoto,frac_pairs_gt_0.4
wong_antibiotics,Mean_50uM,qPO-MC-10k,5,1,100,28.05028891703114,2642.478442,29.68168592453003,1.1029732080642134,-0.229275,-0.7473469296,-1.0032272022,0.0,0.0,0.14030045400000002,0.016119739040732384,1.4586908070324256e-10,,10000,,10000.0,0.3112741468977119,0.250381679389313,0.652244897959184,1.0,0.2987755102040816
wong_antibiotics,Mean_50uM,qPO-MC-10k,5,2,150,25.29405370913446,2642.4773,55.6975462436676,0.5012934578116983,-0.229275,-0.6365698794,-0.91970815746,0.0,0.0,0.14030045400000002,0.01625940017402172,0.0049195424653589725,,10000,,10000.0,0.18639807228374125,0.18181818181818182,0.3333333333333333,1.0,0.0473469387755102
wong_antibiotics,Mean_50uM,qPO-MC-10k,5,3,200,16.53183541703038,2642.4769,72.92645907402039,0.5128185001667589,-0.110253895,-0.33525053530000004,-0.8484099945599999,0.005089058524173028,0.0,0.021279349000000003,0.01404879055917263,0.012212407775223255,,10000,,10000.0,0.1503495901102573,0.13333333333333333,0.290009372071228,1.0,0.02857142857142857
wong_antibiotics,Mean_50uM,qPO-MC-10k,5,4,250,12.360903250053525,2642.4765,85.84431982040405,0.43771533318795264,-0.110253895,-0.24393011699999997,-0.8204718758899999,0.005089058524173028,0.0,0.021279349000000003,0.00767341535538435,0.029951313510537148,,10000,,10000.0,0.3725174870307316,0.34108527131782945,0.5543478260869565,1.0,0.32653061224489793
wong_antibiotics,Mean_50uM,qPO-MC-10k,5,5,300,11.392331125214696,2642.4761,97.76043796539307,0.436623333953321,-0.110253895,-0.18948775920000002,-0.7899543435699999,0.007633587786259542,0.0,0.021279349000000003,0.007828880101442337,0.0353175513446331,,10000,,10000.0,0.17302926453673498,0.16483516483516483,0.2800073536170606,1.0,0.031020408163265307
wong_antibiotics,Mean_50uM,qPO-MC-10k,5,6,350,11.432322041131556,2642.4757,109.7801718711853,0.4866620840039104,-0.105673445,-0.1288766189,-0.5558296701900001,0.03816793893129771,0.0,0.016698899000000003,0.010674847289919853,0.03338225558400154,,10000,,10000.0,0.3239635323385333,0.29900332225913623,0.5204279943225245,1.0,0.27510204081632655
wong_antibiotics,Mean_50uM,qPO-MC-10k,5,7,400,11.938189291162416,2642.4753,122.43518900871277,0.6003511659801006,-0.094751949,-0.1101097933,-0.33558784267999997,0.07888040712468193,0.0,0.005777403,0.0065911877900362015,0.06225207448005676,,10000,,10000.0,0.3265831117662244,0.3016759776536313,0.5078016726403825,1.0,0.23591836734693877
wong_antibiotics,Mean_50uM,qPO-MC-10k,5,8,450,11.878227832959965,2642.4749,135.0924780368805,0.6464552080724388,-0.094751949,-0.108959374,-0.22153918657999994,0.09414758269720101,0.0,0.005777403,0.005806616507470608,0.07572692632675171,,10000,,10000.0,0.32444051684531966,0.30697674418604654,0.4721189591078067,1.0,0.17959183673469387
wong_antibiotics,Mean_50uM,qPO-MC-10k,5,9,500,11.978268457809463,2642.4745,148.0210440158844,0.8046658339444548,-0.094751949,-0.10797425190000001,-0.17434526505,0.11704834605597965,0.0,0.005777403,0.007326861377805471,0.09829521179199219,,10000,,10000.0,0.28436114408854374,0.2489451476793249,0.51444450578774,0.8957528957528957,0.18775510204081633
wong_antibiotics,Mean_50uM,qPO-MC-10k,5,10,550,11.539044542005286,2642.4741,160.45339512825012,0.7341751249041408,-0.094751949,-0.10770989530000001,-0.17009569757999998,0.13486005089058525,0.0,0.005777403,0.007625734433531761,0.10523172467947006,,10000,,10000.0,0.23124240526700504,0.22727272727272727,0.3673469387755102,1.0,0.07673469387755102
