rank,scale,measured_tv,predicted_tv,rel_err,corr,noise_floor_tv
2,0.05,0.0006820499999999998,0.0006082839178894147,0.39785824839909834,0.9174472705594181,0.001226575000000001
2,0.1,0.0012657000000000041,0.0012165678357788294,0.2609015635019563,0.965456823234954,0.001226575000000001
2,0.25,0.00306285,0.0030414195894470737,0.25282096992869457,0.9681935890340239,0.001226575000000001
2,0.5,0.006318075,0.006082839178894147,0.40890277646758033,0.9150065461524562,0.001226575000000001
2,1.0,0.016082900000000004,0.012165678357788295,0.7140502879669658,0.703281603788896,0.001226575000000001
