snapshot,N,method,rank,n_mc_samples,batch,factorization_seconds,pom_seconds,total_seconds,peak_memory_mb,qpo_objective,qpo_efficiency_normalised,tv_error,l1_error,max_abs_error,spearman,qpo_efficiency,top10_recall,top10_jaccard,top25_recall,top25_jaccard,top50_recall,top50_jaccard,top100_recall,top100_jaccard,mean_tanimoto,median_tanimoto,p90_tanimoto,max_tanimoto,frac_pairs_gt_0.4,batch_oracle_mean,batch_oracle_max,batch_oracle_top10,mc_seed,cov_offdiag_fro,cov_offdiag_rel,corr_offdiag_rmse,corr_offdiag_max,corr_true_rmse,diag_max_abs_err,quot_fro,quot_rel,sobol_nodes,quad_self_tv,min_d,eig_seconds
wong_antibiotics_Mean_50uM_seed7_min,1000,reference-2nd-seed,,10000000.0,50,0.0,115.64111590385437,115.64111590385437,,0.07987119999999999,0.9997690616203836,0.005557799999999999,0.011115599999999998,5.170000000000001e-05,0.9982679626236451,0.9999136183760002,1.0,1.0,0.92,0.8518518518518519,0.98,0.9607843137254902,0.97,0.941747572815534,0.15941839603000654,0.13714285714285715,0.2901026392961878,0.9894736842105263,0.04,-0.9913240642400001,-0.827658708,-0.8643138695999999,,,,,,,,,,,,,
wong_antibiotics_Mean_50uM_seed7_min,1000,qPO-MC-10000,,10000.0,50,0.0,0.11206388473510742,0.11206388473510742,168.074784,0.0696296,0.6569895676097206,0.1201284,0.2402568,0.0012145,0.661996185739889,0.8716982502087555,0.1,0.05263157894736842,0.28,0.16279069767441862,0.3,0.17647058823529413,0.45,0.2903225806451613,0.18670018494535873,0.18137254901960784,0.30507246376811614,0.8372093023255814,0.030204081632653063,-0.9590177545199999,-0.150547764,-0.7318521525999999,0.0,,,,,,,,,,,,
wong_antibiotics_Mean_50uM_seed7_min,1000,qPO-MC-10000,,10000.0,50,0.0,0.1089470386505127,0.1089470386505127,168.074784,0.0714345,0.717398362010971,0.12441469999999999,0.24882939999999998,0.0011625000000000001,0.6752761074867194,0.8942939303764109,0.1,0.05263157894736842,0.24,0.13636363636363635,0.36,0.21951219512195122,0.41,0.2578616352201258,0.18934206251950234,0.192,0.3064516129032258,0.7534246575342466,0.02122448979591837,-0.91312275446,-0.18375,-0.545726905,1.0,,,,,,,,,,,,
wong_antibiotics_Mean_50uM_seed7_min,1000,qPO-MC-10000,,10000.0,50,0.0,0.10953712463378906,0.10953712463378906,168.074784,0.0692933,0.645733831803227,0.124236,0.248472,0.0011287,0.6736526143741993,0.8674880849694722,0.1,0.05263157894736842,0.24,0.13636363636363635,0.28,0.16279069767441862,0.42,0.26582278481012656,0.1799376053271926,0.16666666666666666,0.2991537272794172,1.0,0.03510204081632653,-0.9515029076799999,-0.094751949,-0.7712471334000001,2.0,,,,,,,,,,,,
wong_antibiotics_Mean_50uM_seed7_min,1000,qPO-MC-10000,,10000.0,50,0.0,0.10915303230285645,0.10915303230285645,168.074784,0.0704173,0.6833533591493434,0.1220468,0.2440936,0.0012766,0.6764464705616816,0.8815595263282426,0.2,0.1111111111111111,0.24,0.13636363636363635,0.34,0.20481927710843373,0.39,0.2422360248447205,0.18456887598528018,0.1761006289308176,0.31375550220088033,1.0,0.031020408163265307,-0.8871764037200001,-0.109308014,-0.466481954,3.0,,,,,,,,,,,,
wong_antibiotics_Mean_50uM_seed7_min,1000,qPO-MC-10000,,10000.0,50,0.0,0.11003279685974121,0.11003279685974121,168.074784,0.0720382,0.7376037967608379,0.1233694,0.2467388,0.0011059,0.6752767991299472,0.9018516965225761,0.3,0.17647058823529413,0.36,0.21951219512195122,0.46,0.2987012987012987,0.51,0.3422818791946309,0.17946901161890635,0.17167381974248927,0.2885389778007228,1.0,0.022857142857142857,-0.9561458604799998,-0.110733451,-0.7132506878999999,4.0,,,,,,,,,,,,
wong_antibiotics_Mean_50uM_seed7_min,1000,qPO-fast-eig,0.0,0.0,50,0.04616713523864746,0.0063669681549072266,0.05253410339355469,5.199618,0.07322770000000002,0.7774155652467866,0.05236934600599289,0.10473869201198578,0.0005610983501361335,0.9070306237651806,0.9167431373555457,0.2,0.1111111111111111,0.44,0.28205128205128205,0.42,0.26582278481012656,0.55,0.3793103448275862,0.25966656000719446,0.232620320855615,0.3944078144078147,1.0,0.09877551020408164,-0.8022184218000001,-0.104176943,-0.17032461579999997,,0.9764129581312592,1.0,0.0650443215009856,0.5251596688677979,0.0650443215009856,0.0,0.7470184506950676,0.8523248189654635,0.0,0.0,0.01107506355590018,0.04613089561462402
wong_antibiotics_Mean_50uM_seed7_min,1000,qPO-factorMC,0.0,2000000.0,50,0.04616713523864746,14.163233041763306,14.209400177001953,480.083096,0.0732883,0.7794438066677598,0.053629899999999994,0.10725979999999999,0.0005958000000000001,0.9040023208532368,0.9175017933576286,0.1,0.05263157894736842,0.28,0.16279069767441862,0.42,0.26582278481012656,0.59,0.41843971631205673,0.2566687338090018,0.23853211009174313,0.3600699194406446,1.0,0.07918367346938776,-0.8484393213199999,-0.104176943,-0.33141513510000004,,0.9764129581312592,1.0,0.0650443215009856,0.5251596688677979,0.0650443215009856,0.0,0.7470184506950676,0.8523248189654635,,,,
wong_antibiotics_Mean_50uM_seed7_min,1000,qPO-fast-eig,2.0,0.0,50,0.04621481895446777,3.263401746749878,3.3096165657043457,293.599034,0.0789955,0.9704599690073997,0.025662738924602108,0.051325477849204215,0.0002623294930695994,0.9710157705387141,0.9889506635736202,0.8,0.6666666666666666,0.88,0.7857142857142857,0.84,0.7241379310344828,0.9,0.8181818181818182,0.1531154701852287,0.12432432432432433,0.29633333333333345,1.0,0.0563265306122449,-0.9853143974799999,-0.575457714,-0.8346677624,,0.6288237561683132,0.6440141447649452,0.042455816050351626,0.48557884680997887,0.0650443215009856,3.469446951953614e-18,0.6231407251241639,0.710984186852786,1024.0,7.552960797958623e-05,0.010814626495972899,0.04613089561462402
wong_antibiotics_Mean_50uM_seed7_min,1000,qPO-factorMC,2.0,2000000.0,50,0.04621481895446777,16.72008180618286,16.76629662513733,480.083096,0.078812,0.9643183468828335,0.0271239,0.0542478,0.00028720000000000004,0.9683266793549813,0.9866534131382693,0.7,0.5384615384615384,0.8,0.6666666666666666,0.8,0.6666666666666666,0.88,0.7857142857142857,0.15489295507684459,0.12612612612612611,0.31057288712422065,1.0,0.05877551020408163,-0.98197441544,-0.575457714,-0.8313050837,,0.6288237561683132,0.6440141447649452,0.042455816050351626,0.48557884680997887,0.0650443215009856,3.469446951953614e-18,0.6231407251241639,0.710984186852786,,,,
