n,rank,D,seed,margin,sharp,target,truth_p,method,budget,passes,p,abs_err,rel_err,seconds,truth_m,truth_vs_scramble,truth_vs_mc
10000,3,0.05,3,4.0,28.54295419929023,2242,0.04032043638264809,fixed scrambled Sobol 2^9,512,512,0.03998333555162632,0.0003371008310217652,0.008360545203990814,3.1667824160003875,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,1424,0.038816327607394126,fixed scrambled Sobol 2^9,512,512,0.036694839084178844,0.0021214885232152814,0.054654539828522024,3.1667824160003875,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5225,0.033273042658792974,fixed scrambled Sobol 2^9,512,512,0.03446604911483311,0.0011930064560401327,0.03585504542743884,3.1667824160003875,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,113,0.009862744646621147,fixed scrambled Sobol 2^9,512,512,0.008761192761165106,0.001101551885456041,0.11168816844846723,3.1667824160003875,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5,0.003142182695938184,fixed scrambled Sobol 2^9,512,512,0.0037955090303691675,0.0006533263344309834,0.20792118016419636,3.1667824160003875,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2905,0.0010051489479957875,fixed scrambled Sobol 2^9,512,512,0.0007204965285196844,0.0002846524194761031,0.2831942669230113,3.1667824160003875,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,14,0.0003009383323401281,fixed scrambled Sobol 2^9,512,512,0.0004348819584636782,0.00013394362612355006,0.4450866231695721,3.1667824160003875,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,103,0.060232148941081365,fixed scrambled Sobol 2^11,2048,2048,0.060266089601511405,3.394066043004018e-05,0.0005634974183511313,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,366,0.04595252774559,fixed scrambled Sobol 2^11,2048,2048,0.04637653332544064,0.00042400557985063786,0.009227034956555335,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,124,0.04495289409033726,fixed scrambled Sobol 2^11,2048,2048,0.04457006862155829,0.00038282546877897033,0.008516147325456842,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,4066,0.04187988340691478,fixed scrambled Sobol 2^11,2048,2048,0.04310701657892252,0.0012271331720077397,0.029301255690819997,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2479,0.04116822848562994,fixed scrambled Sobol 2^11,2048,2048,0.04079313574283339,0.000375092742796547,0.00911121893251918,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2242,0.04032043638264809,fixed scrambled Sobol 2^11,2048,2048,0.03990031772271717,0.0004201186599309195,0.010419496851272119,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,1424,0.038816327607394126,fixed scrambled Sobol 2^11,2048,2048,0.03882086310998804,4.5355025939108895e-06,0.00011684522657024672,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5225,0.033273042658792974,fixed scrambled Sobol 2^11,2048,2048,0.03352102220928058,0.0002479795504876092,0.007452866665383737,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,113,0.009862744646621147,fixed scrambled Sobol 2^11,2048,2048,0.009466962507060951,0.00039578213956019577,0.04012900604658621,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5,0.003142182695938184,fixed scrambled Sobol 2^11,2048,2048,0.003045247167471212,9.693552846697226e-05,0.030849742948517358,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2905,0.0010051489479957875,fixed scrambled Sobol 2^11,2048,2048,0.000934651895588953,7.04970524068345e-05,0.07013592617034699,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,14,0.0003009383323401281,fixed scrambled Sobol 2^11,2048,2048,0.0003018594720937173,9.211397535891538e-07,0.0030608920652489637,11.39899270800015,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,103,0.060232148941081365,fixed scrambled Sobol 2^13,8192,8192,0.06029298590559817,6.083696451680831e-05,0.0010100414078919643,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,366,0.04595252774559,fixed scrambled Sobol 2^13,8192,8192,0.04612405413608761,0.00017152639049761165,0.003732686729383952,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,124,0.04495289409033726,fixed scrambled Sobol 2^13,8192,8192,0.044538366231362314,0.0004145278589749446,0.009221383124786363,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,4066,0.04187988340691478,fixed scrambled Sobol 2^13,8192,8192,0.04154403351191855,0.0003358498949962291,0.008019360792699269,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2479,0.04116822848562994,fixed scrambled Sobol 2^13,8192,8192,0.041363138766721805,0.0001949102810918646,0.004734483077402745,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2242,0.04032043638264809,fixed scrambled Sobol 2^13,8192,8192,0.040438113809143174,0.00011767742649508584,0.002918555379170657,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,1424,0.038816327607394126,fixed scrambled Sobol 2^13,8192,8192,0.03883403917041943,1.7711563025303578e-05,0.00045629156896155474,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5225,0.033273042658792974,fixed scrambled Sobol 2^13,8192,8192,0.03331005055164422,3.700789285124295e-05,0.0011122485319647489,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,113,0.009862744646621147,fixed scrambled Sobol 2^13,8192,8192,0.009842223406179594,2.052124044155286e-05,0.0020806825256885447,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5,0.003142182695938184,fixed scrambled Sobol 2^13,8192,8192,0.0031206734961926066,2.1509199745577568e-05,0.006845305262925016,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2905,0.0010051489479957875,fixed scrambled Sobol 2^13,8192,8192,0.0009976291296131035,7.519818382683988e-06,0.007481297570552203,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,14,0.0003009383323401281,fixed scrambled Sobol 2^13,8192,8192,0.00030062060681245096,3.177255276771659e-07,0.0010557828416423352,44.27318124999965,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,103,0.060232148941081365,Hybrid A per-winner R=32 x 12 targets,32,384,0.06686603895272472,0.006633890011643356,0.11013869052111319,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,366,0.04595252774559,Hybrid A per-winner R=32 x 12 targets,32,384,0.042108809173851285,0.003843718571738715,0.08364542192366319,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,124,0.04495289409033726,Hybrid A per-winner R=32 x 12 targets,32,384,0.05671621767802706,0.011763323587689799,0.26168111810666167,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,4066,0.04187988340691478,Hybrid A per-winner R=32 x 12 targets,32,384,0.04459864408756617,0.00271876068065139,0.06491805753696286,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2479,0.04116822848562994,Hybrid A per-winner R=32 x 12 targets,32,384,0.035192868397920504,0.005975360087709436,0.14514494083210738,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2242,0.04032043638264809,Hybrid A per-winner R=32 x 12 targets,32,384,0.04089501235945351,0.000574575976805422,0.014250242020016703,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,1424,0.038816327607394126,Hybrid A per-winner R=32 x 12 targets,32,384,0.039852535951650774,0.0010362083442566478,0.02669516690855784,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5225,0.033273042658792974,Hybrid A per-winner R=32 x 12 targets,32,384,0.03514371142787762,0.001870668769084649,0.056221752493990584,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,113,0.009862744646621147,Hybrid A per-winner R=32 x 12 targets,32,384,0.009647143770678582,0.00021560087594256483,0.021860129575232083,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5,0.003142182695938184,Hybrid A per-winner R=32 x 12 targets,32,384,0.0028513877056060683,0.00029079499033211583,0.09254553871358873,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2905,0.0010051489479957875,Hybrid A per-winner R=32 x 12 targets,32,384,0.0006402338554619951,0.0003649150925337924,0.36304578864795445,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,14,0.0003009383323401281,Hybrid A per-winner R=32 x 12 targets,32,384,0.00020744495684496683,9.34933754951613e-05,0.31067287031248886,4.462353957999767,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,103,0.060232148941081365,Hybrid A per-winner R=128 x 12 targets,128,1536,0.06335785988679357,0.0031257109457122068,0.05189439527999829,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,366,0.04595252774559,Hybrid A per-winner R=128 x 12 targets,128,1536,0.045076692982855666,0.000875834762734333,0.019059555713306447,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,124,0.04495289409033726,Hybrid A per-winner R=128 x 12 targets,128,1536,0.050502221336760626,0.0055493272464233676,0.12344760796204687,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,4066,0.04187988340691478,Hybrid A per-winner R=128 x 12 targets,128,1536,0.044241046669301565,0.0023611632623867854,0.05637941346314575,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2479,0.04116822848562994,Hybrid A per-winner R=128 x 12 targets,128,1536,0.041361099646296764,0.0001928711606668243,0.0046849516668939824,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2242,0.04032043638264809,Hybrid A per-winner R=128 x 12 targets,128,1536,0.04073262014146218,0.0004121837588140914,0.010222700838413416,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,1424,0.038816327607394126,Hybrid A per-winner R=128 x 12 targets,128,1536,0.03959631859210955,0.0007799909847154216,0.020094404411581713,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5225,0.033273042658792974,Hybrid A per-winner R=128 x 12 targets,128,1536,0.03241246686185159,0.0008605757969413833,0.02586405474745368,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,113,0.009862744646621147,Hybrid A per-winner R=128 x 12 targets,128,1536,0.010426268749660128,0.0005635241030389811,0.05713664129305401,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5,0.003142182695938184,Hybrid A per-winner R=128 x 12 targets,128,1536,0.0032443093437312313,0.0001021266477930472,0.032501817263860436,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2905,0.0010051489479957875,Hybrid A per-winner R=128 x 12 targets,128,1536,0.0010637054473888437,5.855649939305618e-05,0.05825653950075226,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,14,0.0003009383323401281,Hybrid A per-winner R=128 x 12 targets,128,1536,0.0003240486078504305,2.3110275510302358e-05,0.076794057209643,17.64185308299966,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,103,0.060232148941081365,Hybrid A per-winner R=512 x 12 targets,512,6144,0.060139133823602337,9.301511747902835e-05,0.0015442769204534782,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,366,0.04595252774559,Hybrid A per-winner R=512 x 12 targets,512,6144,0.04609018417604308,0.0001376564304530828,0.0029956225958928558,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,124,0.04495289409033726,Hybrid A per-winner R=512 x 12 targets,512,6144,0.04526604541791422,0.0003131513275769632,0.006966210605876783,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,4066,0.04187988340691478,Hybrid A per-winner R=512 x 12 targets,512,6144,0.04218273731185677,0.00030285390494198816,0.007231488731699382,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2479,0.04116822848562994,Hybrid A per-winner R=512 x 12 targets,512,6144,0.04129788572566258,0.0001296572400326379,0.0031494490970845556,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2242,0.04032043638264809,Hybrid A per-winner R=512 x 12 targets,512,6144,0.0400636347642442,0.0002568016184038846,0.006369018826254551,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,1424,0.038816327607394126,Hybrid A per-winner R=512 x 12 targets,512,6144,0.03988185410788882,0.0010655265004946915,0.027450471648732665,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5225,0.033273042658792974,Hybrid A per-winner R=512 x 12 targets,512,6144,0.033374668070826195,0.00010162541203322106,0.0030542867111783296,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,113,0.009862744646621147,Hybrid A per-winner R=512 x 12 targets,512,6144,0.009845843473760241,1.6901172860905866e-05,0.0017136378834157484,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5,0.003142182695938184,Hybrid A per-winner R=512 x 12 targets,512,6144,0.0031169525786943577,2.523011724382641e-05,0.00802948767951676,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2905,0.0010051489479957875,Hybrid A per-winner R=512 x 12 targets,512,6144,0.0009727508537362598,3.23980942595277e-05,0.03223213268454167,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,14,0.0003009383323401281,Hybrid A per-winner R=512 x 12 targets,512,6144,0.00028240870378411264,1.852962855601549e-05,0.06157284255524097,69.79268266499821,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,103,0.060232148941081365,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.060225392860504975,6.756080576389434e-06,0.0001121673507448353,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,366,0.04595252774559,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.04595421321261018,1.685467020180742e-06,3.6678439747909057e-05,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,124,0.04495289409033726,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.044846820230264955,0.00010607386007230324,0.002359666985158673,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,4066,0.04187988340691478,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.04191898193835976,3.90985314449796e-05,0.0009335873995896572,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2479,0.04116822848562994,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.04130769986661509,0.00013947138098514833,0.003387840237862841,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2242,0.04032043638264809,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.04033639937168168,1.5962989033592445e-05,0.00039590318125778327,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,1424,0.038816327607394126,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.03886117013989878,4.484253250465475e-05,0.0011552492280622832,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5225,0.033273042658792974,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.033165080154430523,0.00010796250436245075,0.00324474396494424,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,113,0.009862744646621147,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.00981900394407188,4.374070254926747e-05,0.004434942210964824,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5,0.003142182695938184,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.003144298033876588,2.115337938403839e-06,0.0006732065392436538,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2905,0.0010051489479957875,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.0009981981767737955,6.9507712219920095e-06,0.0069151653949909315,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,14,0.0003009383323401281,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.0003021051750567225,1.166842716594351e-06,0.0038773482511212827,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,103,0.060232148941081365,qmc_ghk (contrasts) B=256,256,0,0.06396876594606848,0.0037366170049871195,0.0620369199950387,63.36974887499946,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,366,0.04595252774559,qmc_ghk (contrasts) B=256,256,0,0.04934351426572328,0.0033909865201332823,0.07379325330930703,63.36974887499946,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,103,0.060232148941081365,fixed scrambled Sobol 2^15,32768,32768,0.06024989650633433,1.7747565252967945e-05,0.0002946526990150805,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,366,0.04595252774559,fixed scrambled Sobol 2^15,32768,32768,0.04600558634480445,5.305859921445055e-05,0.0011546394032598678,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,124,0.04495289409033726,fixed scrambled Sobol 2^15,32768,32768,0.0449754429217369,2.2548831399640812e-05,0.000501610226792667,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,4066,0.04187988340691478,fixed scrambled Sobol 2^15,32768,32768,0.04190393844164936,2.4055034734578318e-05,0.0005743816070559212,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2479,0.04116822848562994,fixed scrambled Sobol 2^15,32768,32768,0.041152483841578213,1.574464405172671e-05,0.0003824464795035445,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2242,0.04032043638264809,fixed scrambled Sobol 2^15,32768,32768,0.040359941270710686,3.950488806259839e-05,0.0009797733260545594,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,1424,0.038816327607394126,fixed scrambled Sobol 2^15,32768,32768,0.03881810911844856,1.7815110544341928e-06,4.589591968753975e-05,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5225,0.033273042658792974,fixed scrambled Sobol 2^15,32768,32768,0.03328855581583936,1.5513157046384562e-05,0.00046623800550698794,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,113,0.009862744646621147,fixed scrambled Sobol 2^15,32768,32768,0.00985856572453866,4.178922082487269e-06,0.00042370782497333693,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,5,0.003142182695938184,fixed scrambled Sobol 2^15,32768,32768,0.00313507385951566,7.108836422524151e-06,0.00226238799918081,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2905,0.0010051489479957875,fixed scrambled Sobol 2^15,32768,32768,0.001003176275591826,1.9726724039615447e-06,0.0019625672472671305,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,14,0.0003009383323401281,fixed scrambled Sobol 2^15,32768,32768,0.0003033941627905493,2.4558304504211604e-06,0.008160577056848705,158.47415454100064,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,103,0.060232148941081365,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.060225392860504975,6.756080576389434e-06,0.0001121673507448353,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,366,0.04595252774559,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.04595421321261018,1.685467020180742e-06,3.6678439747909057e-05,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,124,0.04495289409033726,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.044846820230264955,0.00010607386007230324,0.002359666985158673,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,4066,0.04187988340691478,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.04191898193835976,3.90985314449796e-05,0.0009335873995896572,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2479,0.04116822848562994,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.04130769986661509,0.00013947138098514833,0.003387840237862841,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
10000,3,0.05,3,4.0,28.54295419929023,2242,0.04032043638264809,Hybrid A per-winner R=2048 x 12 targets,2048,24576,0.04033639937168168,1.5962989033592445e-05,0.00039590318125778327,277.0066958319976,17,2.7259846168109503e-05,0.0009254061786976298
