rank,n,D,seed,margin,points,sharp,method,budget,passes,err,raw_sum,seconds,truth_m,truth_vs_scramble,truth_vs_mc
5,8,0.02,3,4.0,257,34.33939202514,winning default rule,8192,8192,0.0006063033137374968,,0.3134252499999093,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,fixed Gauss-Hermite Q=15,83757,83757,0.006440778720345375,,2.9465328339999814,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,fixed Gauss-Hermite Q=41,1061871,1061871,0.0015316449532004894,,35.54654649999998,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,fixed scrambled Sobol 2^7,128,128,0.012042342613231047,,0.006148750000193104,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,fixed scrambled Sobol 2^9,512,512,0.01053772723100177,,0.021452583999916897,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,fixed scrambled Sobol 2^11,2048,2048,0.002747034700818385,,0.074710874999937,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,fixed scrambled Sobol 2^13,8192,8192,0.0006063033137374968,,0.291912542000091,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,qmc_ghk (runner contrasts) B=128 (raw),128,0,0.0017905448491761927,0.9952218334771019,0.0010211249998519634,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,qmc_ghk (runner contrasts) B=128 (normalised),128,0,0.0015435331749656458,,0.0010211249998519634,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,qmc_ghk (runner contrasts) B=512 (raw),512,0,0.0007382625600905468,0.9994555276470743,0.0021940419997008576,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,qmc_ghk (runner contrasts) B=512 (normalised),512,0,0.0006241089681086331,,0.0021940419997008576,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,qmc_ghk (runner contrasts) B=2048 (raw),2048,0,0.0001645676605507851,0.9999579808298322,0.004879999999729989,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,qmc_ghk (runner contrasts) B=2048 (normalised),2048,0,0.00015573827794751471,,0.004879999999729989,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,qmc_ghk (runner contrasts) B=8192 (raw),8192,0,0.0001747698065058534,0.9998482414300873,0.014050499999711974,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,qmc_ghk (runner contrasts) B=8192 (normalised),8192,0,0.00015035967081444834,,0.014050499999711974,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,qmc_ghk (runner contrasts) B=32768 (raw),32768,0,5.893386257101174e-05,1.000074508634091,0.04913612499967712,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,qmc_ghk (runner contrasts) B=32768 (normalised),32768,0,5.004052079506105e-05,,0.04913612499967712,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,Hybrid A per-winner R=32 (raw),32,255,0.024986461628850376,1.0474948481003952,1.093966374999809,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,Hybrid A per-winner R=32 (normalised),32,255,0.01674828495974915,,1.093966374999809,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,Hybrid A shared R=256 (raw),256,256,0.042323021140293265,0.9964839560324064,3.9222961250000026,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,Hybrid A shared R=256 (normalised),256,256,0.042893334639345165,,3.9222961250000026,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,Hybrid A per-winner R=128 (raw),128,1020,0.010841408334632235,1.035105086988618,4.262319166999987,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,Hybrid A per-winner R=128 (normalised),128,1020,0.006427391820579859,,4.262319166999987,20,4.317251623392471e-05,0.0005475228236851981
5,8,0.02,3,4.0,257,34.33939202514,Hybrid A shared R=1024 (raw),1024,1024,0.014294525076586406,0.9943757103657216,15.726975915999901,20,4.317251623392471e-05,0.0005475228236851981
