rank,n,D,seed,margin,points,sharp,method,budget,passes,err,raw_sum,seconds,truth_m,truth_vs_scramble,truth_vs_mc
3,8,0.1,3,4.0,257,13.317709401080856,winning default rule,8192,8192,5.523859651740404e-05,,0.31401824999989003,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,fixed Gauss-Hermite Q=15,1317,1317,0.017360071664707766,,0.048826208000036786,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,fixed Gauss-Hermite Q=41,6283,6283,0.00688442809867057,,0.2283898330001648,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,fixed scrambled Sobol 2^7,128,128,0.011702167287732518,,0.006414875000018583,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,fixed scrambled Sobol 2^9,512,512,0.003381670813788068,,0.021152374999928725,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,fixed scrambled Sobol 2^11,2048,2048,0.0004780574736589771,,0.07637279200002922,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,fixed scrambled Sobol 2^13,8192,8192,5.523859651740404e-05,,0.3092116669999996,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,qmc_ghk (runner contrasts) B=128 (raw),128,0,0.0015759510098754675,0.9969173641892708,0.0010385000000496802,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,qmc_ghk (runner contrasts) B=128 (normalised),128,0,0.0012210276662233122,,0.0010385000000496802,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,qmc_ghk (runner contrasts) B=512 (raw),512,0,0.000991897181907897,0.9980522390720826,0.0022504170001411694,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,qmc_ghk (runner contrasts) B=512 (normalised),512,0,0.0004689666002994919,,0.0022504170001411694,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,qmc_ghk (runner contrasts) B=2048 (raw),2048,0,0.00018436614567579612,1.0000181918066195,0.0049695010002324125,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,qmc_ghk (runner contrasts) B=2048 (normalised),2048,0,0.00017609204851321003,,0.0049695010002324125,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,qmc_ghk (runner contrasts) B=8192 (raw),8192,0,8.639613698807613e-05,0.9999740545181955,0.014281917000289468,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,qmc_ghk (runner contrasts) B=8192 (normalised),8192,0,7.460197517150657e-05,,0.014281917000289468,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,qmc_ghk (runner contrasts) B=32768 (raw),32768,0,1.7526520666943934e-05,0.9999808659267448,0.049186917000270114,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,qmc_ghk (runner contrasts) B=32768 (normalised),32768,0,8.938401984098787e-06,,0.049186917000270114,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A per-winner R=32 (raw),32,256,0.019998238707229582,1.008161351504485,0.6625469169998723,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A per-winner R=32 (normalised),32,256,0.021627046168839925,,0.6625469169998723,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A shared R=256 (raw),256,256,0.022606594435701066,1.0388901410864562,3.287204417000112,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A shared R=256 (normalised),256,256,0.013981349840746088,,3.287204417000112,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A per-winner R=128 (raw),128,1024,0.0068593400315681285,1.009377523883108,2.5640846259998398,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A per-winner R=128 (normalised),128,1024,0.003867422029994308,,2.5640846259998398,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A shared R=1024 (raw),1024,1024,0.006975778315080866,0.991394639265827,12.998069626000188,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A shared R=1024 (normalised),1024,1024,0.0051162762684519025,,12.998069626000188,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A per-winner R=512 (raw),512,4096,0.00326699560183763,0.9941462083671604,10.147686417999694,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A per-winner R=512 (normalised),512,4096,0.002210552281328687,,10.147686417999694,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A shared R=4096 (raw),4096,4096,0.003726248940628618,0.9942767869080642,51.809326042000066,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A shared R=4096 (normalised),4096,4096,0.0011306646507897589,,51.809326042000066,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A per-winner R=2048 (raw),2048,16384,0.0004518461207028146,0.9990980639516567,40.39899150199972,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A per-winner R=2048 (normalised),2048,16384,0.00028733763484503627,,40.39899150199972,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A shared R=16384 (raw),16384,16384,0.0006534447023145568,0.9990978386849436,205.89584679200016,20,3.219926121955652e-06,0.00022572044723462303
3,8,0.1,3,4.0,257,13.317709401080856,Hybrid A shared R=16384 (normalised),16384,16384,0.0005489668610451359,,205.89584679200016,20,3.219926121955652e-06,0.00022572044723462303
