n,rank,D,seed,margin,sharp,target,truth_p,method,budget,passes,p,abs_err,rel_err,seconds,truth_m,truth_vs_scramble,truth_vs_mc
1000,3,0.05,3,4.0,26.007602474594137,94,0.002551846877906929,qmc_ghk (contrasts) B=256,256,0,0.0034274271303634434,0.0008755802524565144,0.3431162974694944,1.3124896679973972,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,566,0.0009924840726639665,qmc_ghk (contrasts) B=256,256,0,0.0012129614142536572,0.00022047734158969073,0.22214698216556625,1.3124896679973972,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,293,0.0003006305611687703,qmc_ghk (contrasts) B=256,256,0,0.00033606410186846984,3.543354069969956e-05,0.11786406731884988,1.3124896679973972,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,1,0.1345564751196651,qmc_ghk (contrasts) B=1024,1024,0,0.13474695741305354,0.00019048229338844425,0.0014156308213264554,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,322,0.10837868480988935,qmc_ghk (contrasts) B=1024,1024,0,0.11034213269165269,0.001963447881763336,0.018116550179654654,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,889,0.0667318008314874,qmc_ghk (contrasts) B=1024,1024,0,0.0674230595440893,0.0006912587126018943,0.010358760051260655,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,360,0.06374165799594872,qmc_ghk (contrasts) B=1024,1024,0,0.0645202084363691,0.0007785504404203836,0.012214154210890883,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,10,0.04597081304392735,qmc_ghk (contrasts) B=1024,1024,0,0.04600142411915032,3.0611075222973516e-05,0.0006658806576625727,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,231,0.03763305615413756,qmc_ghk (contrasts) B=1024,1024,0,0.038595200410338655,0.0009621442562010932,0.025566466147748948,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,211,0.036860824475445884,qmc_ghk (contrasts) B=1024,1024,0,0.035073516912751845,0.001787307562694039,0.048487997437079,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,47,0.0327686724419766,qmc_ghk (contrasts) B=1024,1024,0,0.03218951301632415,0.0005791594256524465,0.01767418032201221,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,649,0.009800549651053802,qmc_ghk (contrasts) B=1024,1024,0,0.009088777490204787,0.0007117721608490141,0.07262573898316825,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,94,0.002551846877906929,qmc_ghk (contrasts) B=1024,1024,0,0.0029980341086168353,0.0004461872307099063,0.1748487476160314,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,566,0.0009924840726639665,qmc_ghk (contrasts) B=1024,1024,0,0.0008814746289345549,0.00011100944372941163,0.11185010096076073,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,293,0.0003006305611687703,qmc_ghk (contrasts) B=1024,1024,0,0.00029365781538439776,6.972745784372518e-06,0.023193735717567665,3.1413086699967607,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,1,0.1345564751196651,qmc_ghk (contrasts) B=4096,4096,0,0.13535528940605174,0.0007988142863866454,0.005936646940819726,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,322,0.10837868480988935,qmc_ghk (contrasts) B=4096,4096,0,0.10921633202393838,0.0008376472140490254,0.007728892590995824,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,889,0.0667318008314874,qmc_ghk (contrasts) B=4096,4096,0,0.06623111302502122,0.0005006878064661852,0.007502986585519143,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,360,0.06374165799594872,qmc_ghk (contrasts) B=4096,4096,0,0.06388477256655836,0.0001431145706096426,0.0022452282401995045,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,10,0.04597081304392735,qmc_ghk (contrasts) B=4096,4096,0,0.046059744712234146,8.893166830679922e-05,0.0019345245911100307,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,231,0.03763305615413756,qmc_ghk (contrasts) B=4096,4096,0,0.03752175109726268,0.00011130505687487885,0.0029576406555714032,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,211,0.036860824475445884,qmc_ghk (contrasts) B=4096,4096,0,0.035899847801466135,0.0009609766739797493,0.02607040639093369,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,47,0.0327686724419766,qmc_ghk (contrasts) B=4096,4096,0,0.0327736306007068,4.958158730201945e-06,0.00015130789137037342,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,649,0.009800549651053802,qmc_ghk (contrasts) B=4096,4096,0,0.00973060985465972,6.993979639408239e-05,0.007136313664464945,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,94,0.002551846877906929,qmc_ghk (contrasts) B=4096,4096,0,0.0026988940864020186,0.00014704720849508966,0.05762383698182567,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,566,0.0009924840726639665,qmc_ghk (contrasts) B=4096,4096,0,0.0010746500507177999,8.216597805383338e-05,0.08278820821102788,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
1000,3,0.05,3,4.0,26.007602474594137,293,0.0003006305611687703,qmc_ghk (contrasts) B=4096,4096,0,0.00029669891163577205,3.931649532998229e-06,0.013078010158757775,14.582675625996671,18,2.18285045883726e-05,0.0002681463772606779
