rank,n,D,seed,margin,points,sharp,method,budget,passes,err,raw_sum,seconds,truth_m,truth_vs_scramble,truth_vs_mc
5,8,0.05,3,4.0,257,21.718138452972887,winning default rule,8192,8192,0.0004217524793172084,,0.306558042000006,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,fixed Gauss-Hermite Q=15,83757,83757,0.005330399164610228,,2.929360249999945,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,fixed Gauss-Hermite Q=41,1061871,1061871,0.0011957439736167974,,36.779145083,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,fixed scrambled Sobol 2^7,128,128,0.009528802073600004,,0.006393124999931388,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,fixed scrambled Sobol 2^9,512,512,0.01132284145747195,,0.02225841700010278,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,fixed scrambled Sobol 2^11,2048,2048,0.0021474230065046673,,0.07337683400010064,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,fixed scrambled Sobol 2^13,8192,8192,0.0004217524793172084,,0.29772812500004875,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,qmc_ghk (runner contrasts) B=128 (raw),128,0,0.0013811244343254758,0.9956592821636975,0.001014082999972743,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,qmc_ghk (runner contrasts) B=128 (normalised),128,0,0.001131436516017971,,0.001014082999972743,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,qmc_ghk (runner contrasts) B=512 (raw),512,0,0.0004559825279556451,0.9993209224258139,0.0021725409999362455,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,qmc_ghk (runner contrasts) B=512 (normalised),512,0,0.0003136971703970315,,0.0021725409999362455,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,qmc_ghk (runner contrasts) B=2048 (raw),2048,0,0.00010645100175679656,0.9998513441260688,0.004852331999927628,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,qmc_ghk (runner contrasts) B=2048 (normalised),2048,0,7.972376602891074e-05,,0.004852331999927628,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,qmc_ghk (runner contrasts) B=8192 (raw),8192,0,9.806271364357078e-05,0.9999046061386867,0.013570498999797564,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,qmc_ghk (runner contrasts) B=8192 (normalised),8192,0,8.282856061775368e-05,,0.013570498999797564,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,qmc_ghk (runner contrasts) B=32768 (raw),32768,0,3.793418082984057e-05,1.000067889949988,0.047096289999899454,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,qmc_ghk (runner contrasts) B=32768 (normalised),32768,0,2.708486931835008e-05,,0.047096289999899454,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A per-winner R=32 (raw),32,255,0.02288202376027032,1.0125735973646628,1.1076659579998704,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A per-winner R=32 (normalised),32,255,0.01825491635879567,,1.1076659579998704,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A shared R=256 (raw),256,256,0.05518877614785164,1.0362341145556129,4.344470833000059,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A shared R=256 (normalised),256,256,0.04909333747350511,,4.344470833000059,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A per-winner R=128 (raw),128,1021,0.012345274971785197,1.028707102065251,4.304760957999861,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A per-winner R=128 (normalised),128,1021,0.008676314187051115,,4.304760957999861,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A shared R=1024 (raw),1024,1024,0.011681771768215332,1.0046286350833649,17.712236207999922,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A shared R=1024 (normalised),1024,1024,0.010016557736148513,,17.712236207999922,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A per-winner R=512 (raw),512,4087,0.00276087326042046,0.9989146025872995,17.034330957999828,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A per-winner R=512 (normalised),512,4087,0.0025902596589641724,,17.034330957999828,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A shared R=4096 (raw),4096,4096,0.006660982649817793,0.9967795021277752,70.67579883299982,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A shared R=4096 (normalised),4096,4096,0.0071987381038677856,,70.67579883299982,20,1.539358972409144e-05,0.0004992916392053126
5,8,0.05,3,4.0,257,21.718138452972887,Hybrid A per-winner R=2048 (raw),2048,16344,0.0013583807157605265,0.9972465430260682,67.15899316599962,20,1.539358972409144e-05,0.0004992916392053126
