rank,n,D,seed,margin,points,sharp,method,budget,passes,err,raw_sum,seconds,truth_m,truth_vs_scramble,truth_vs_mc
3,8,0.02,3,4.0,257,29.77930352540481,winning default rule,8192,8192,0.00024378420198387096,,0.2933714170001167,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,fixed Gauss-Hermite Q=15,1317,1317,0.031264769485007976,,0.04987412500008759,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,fixed Gauss-Hermite Q=41,6283,6283,0.013954214065823034,,0.21982987499995943,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,fixed scrambled Sobol 2^7,128,128,0.01685224036123073,,0.0061392919999434525,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,fixed scrambled Sobol 2^9,512,512,0.005759018230137358,,0.02197295800010579,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,fixed scrambled Sobol 2^11,2048,2048,0.0013505021596814937,,0.07282170799999221,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,fixed scrambled Sobol 2^13,8192,8192,0.00024378420198387096,,0.28760191699984716,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,qmc_ghk (runner contrasts) B=128 (raw),128,0,0.007018261403912263,0.9889574399783925,0.0010660420000476734,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,qmc_ghk (runner contrasts) B=128 (normalised),128,0,0.0019652045285686315,,0.0010660420000476734,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,qmc_ghk (runner contrasts) B=512 (raw),512,0,0.004244786114774135,0.9963123946095684,0.0022710420000748854,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,qmc_ghk (runner contrasts) B=512 (normalised),512,0,0.0025595357553636067,,0.0022710420000748854,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,qmc_ghk (runner contrasts) B=2048 (raw),2048,0,0.0006680406650538262,0.999055879840011,0.005047042000114743,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,qmc_ghk (runner contrasts) B=2048 (normalised),2048,0,0.0002343787618029891,,0.005047042000114743,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,qmc_ghk (runner contrasts) B=8192 (raw),8192,0,0.0007601986570058838,0.9990690464665327,0.014650667000069006,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,qmc_ghk (runner contrasts) B=8192 (normalised),8192,0,0.00033267607925641096,,0.014650667000069006,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,qmc_ghk (runner contrasts) B=32768 (raw),32768,0,5.4294872157523155e-05,0.9999044437292416,0.05032712599995648,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,qmc_ghk (runner contrasts) B=32768 (normalised),32768,0,2.2226176009190052e-05,,0.05032712599995648,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A per-winner R=32 (raw),32,256,0.013684924927583692,1.027065428756045,0.6567479170000752,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A per-winner R=32 (normalised),32,256,0.011984816599731163,,0.6567479170000752,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A shared R=256 (raw),256,256,0.016529844622756723,1.0144377578644286,2.6673904589999893,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A shared R=256 (normalised),256,256,0.013109926729383076,,2.6673904589999893,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A per-winner R=128 (raw),128,1024,0.01014728312495411,1.0126020683769124,2.581917708000219,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A per-winner R=128 (normalised),128,1024,0.00558010884170243,,2.581917708000219,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A shared R=1024 (raw),1024,1024,0.009971389543103615,0.9930795311183457,10.505304167000077,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A shared R=1024 (normalised),1024,1024,0.006838318869870685,,10.505304167000077,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A per-winner R=512 (raw),512,4094,0.0019247413891558263,0.9973490743567386,10.188223291000213,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A per-winner R=512 (normalised),512,4094,0.0014528460786308317,,10.188223291000213,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A shared R=4096 (raw),4096,4096,0.005964018040181596,0.9994048392295334,41.66283475,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A shared R=4096 (normalised),4096,4096,0.0056938926424811576,,41.66283475,20,5.397391275863139e-06,0.00031027238414116365
3,8,0.02,3,4.0,257,29.77930352540481,Hybrid A per-winner R=2048 (raw),2048,16382,0.0004689781740976062,0.9990639114051341,40.4004334990002,20,5.397391275863139e-06,0.00031027238414116365
