rank,n,D,seed,margin,points,sharp,method,budget,passes,err,raw_sum,seconds,truth_m,truth_vs_scramble,truth_vs_mc
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A per-winner R=32 (raw),32,256,0.014596425158208345,1.0228345485588164,0.6595106670001769,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A per-winner R=32 (normalised),32,256,0.012720673063032761,,0.6595106670001769,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A shared R=256 (raw),256,256,0.008819722539367136,0.9995479239635605,2.6753755419999834,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A shared R=256 (normalised),256,256,0.008616689643467457,,2.6753755419999834,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A per-winner R=128 (raw),128,1024,0.009417038293070445,1.0147094632041456,2.6056516670000747,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A per-winner R=128 (normalised),128,1024,0.004207935158128756,,2.6056516670000747,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A shared R=1024 (raw),1024,1024,0.011633785956182585,0.993077290825291,10.54301695900017,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A shared R=1024 (normalised),1024,1024,0.008524071138477696,,10.54301695900017,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A per-winner R=512 (raw),512,4094,0.0017201685874360662,0.9964234891372741,10.16898020900021,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A per-winner R=512 (normalised),512,4094,0.001271009477496976,,10.16898020900021,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A shared R=4096 (raw),4096,4096,0.002632038370542808,1.0035765477991903,41.88568300100019,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A shared R=4096 (normalised),4096,4096,0.002202589750199324,,41.88568300100019,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A per-winner R=2048 (raw),2048,16382,0.0005224401505715126,0.9990375771478585,40.2799264170003,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A per-winner R=2048 (normalised),2048,16382,0.0004205013908557542,,40.2799264170003,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A shared R=16384 (raw),16384,16383,0.0007997737900115875,1.0005716202642834,166.6368382090002,20,3.7506722914693036e-06,0.0001634207971357715
3,8,0.05,3,3.0,257,18.834085254752218,Hybrid A shared R=16384 (normalised),16384,16383,0.0009047789133680151,,166.6368382090002,20,3.7506722914693036e-06,0.0001634207971357715
